method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_ad_low,bimodal,30,100,789,1000,10.274,10.581,0.9848208735708728,78.6,0.7859999999999971,14.197,0.17152376884838358,0.017585812408272724,7.357113574589154
consec_L2,bimodal,30,100,789,1000,9.78,10.581,0.9389384282384289,75.008,0.7500799999999969,18.876,0.12090103328043357,0.024042838079487056,7.186850275592895
and,bimodal,30,100,789,1000,5.352,10.581,0.5145380758130755,38.44,0.3843999999999992,2.057,0.8844305866018077,0.0,0.0
pnd,bimodal,30,100,789,1000,10.506,10.581,1.0087196248196237,79.28,0.7927999999999962,10.643,0.2694382696799062,0.0,0.0
oracle,bimodal,30,100,789,1000,10.659,10.581,1.023228293928294,80.796,0.8079599999999968,9.959,0.26046379699884653,0.0,0.0
dcf_self_excl,bimodal,30,100,1234,1000,8.924,10.56,0.8590906315090148,68.584,0.6858399999999993,22.66,0.1689363777759574,0.0,0.0
ema_ad_low,bimodal,30,100,1234,1000,10.189,10.56,0.980728294662854,78.78,0.7877999999999963,14.028,0.1708359514251739,0.01706537180055267,7.447060023100199
consec_L2,bimodal,30,100,1234,1000,9.727,10.56,0.9358473635025109,74.908,0.7490799999999974,18.94,0.12157004372759682,0.023834862835382352,7.3219628329011135
and,bimodal,30,100,1234,1000,5.358,10.56,0.5162239423974712,38.4,0.38399999999999884,2.143,0.883146425383975,0.0,0.0
pnd,bimodal,30,100,1234,1000,10.368,10.56,0.9961085285629387,79.568,0.7956799999999962,10.558,0.2694211460280364,0.0,0.0
oracle,bimodal,30,100,1234,1000,10.536,10.56,1.0132604082192307,80.608,0.806079999999997,10.072,0.25851101501309287,0.0,0.0
dcf_self_excl,bimodal,30,200,42,1000,17.172,20.965,0.8243197988413882,135.056,0.6752800000000002,51.612,0.13797600597328752,0.0,0.0
ema_ad_low,bimodal,30,200,42,1000,20.304,20.965,0.9737397712588254,159.064,0.7953199999999986,28.665,0.16798215403233788,0.025685190061460403,7.780747153218022
consec_L2,bimodal,30,200,42,1000,19.273,20.965,0.9249210163221748,151.716,0.7585800000000001,38.56,0.11448465137417292,0.031198405243907316,6.515258035818191
and,bimodal,30,200,42,1000,15.009,20.965,0.7195783298200344,116.508,0.582540000000001,10.105,0.7401122566828373,0.0,0.0
pnd,bimodal,30,200,42,1000,20.624,20.965,0.9894665524705257,161.752,0.8087599999999997,20.378,0.27543141607518945,0.0,0.0
oracle,bimodal,30,200,42,1000,20.976,20.965,1.0065118611703543,163.56,0.8178000000000005,20.006,0.2597391320386494,0.0,0.0
dcf_self_excl,bimodal,30,200,123,1000,17.051,20.92,0.8203712861962329,134.868,0.6743400000000009,51.768,0.13800753878780617,0.0,0.0
ema_ad_low,bimodal,30,200,123,1000,20.208,20.92,0.9716591819676558,159.616,0.7980799999999985,28.216,0.16820678613181994,0.025512807110704267,7.756720465779062
consec_L2,bimodal,30,200,123,1000,19.252,20.92,0.9252467663511876,152.024,0.7601199999999986,38.343,0.1143773458205429,0.03128723499424521,6.53578392357958
and,bimodal,30,200,123,1000,14.93,20.92,0.7176152270783778,116.712,0.5835600000000014,9.883,0.7424463119825042,0.0,0.0
pnd,bimodal,30,200,123,1000,20.51,20.92,0.9861225620195249,161.976,0.8098800000000012,20.251,0.27495389833017686,0.0,0.0
oracle,bimodal,30,200,123,1000,20.858,20.92,1.0030931310206375,163.88,0.8194000000000009,19.527,0.26448308494349676,0.0,0.0
dcf_self_excl,bimodal,30,200,456,1000,17.22,21.021,0.8242258778057233,134.712,0.6735600000000004,52.125,0.13636711299479545,0.0,0.0
ema_ad_low,bimodal,30,200,456,1000,20.284,21.021,0.9705788966215665,159.248,0.7962399999999995,28.567,0.16736459436852094,0.025586786768249735,7.647930653091095
consec_L2,bimodal,30,200,456,1000,19.42,21.021,0.929537151727055,151.976,0.7598800000000006,38.47,0.1131110513468497,0.0314040511101764,6.421926913702669
and,bimodal,30,200,456,1000,15.083,21.021,0.7210897830591064,117.332,0.5866600000000003,9.829,0.7400145004818293,0.0,0.0
pnd,bimodal,30,200,456,1000,20.594,21.021,0.9854817956303837,161.136,0.80568,20.58,0.27929185422213354,0.0,0.0
oracle,bimodal,30,200,456,1000,21.108,21.021,1.0096870739526904,164.2,0.8210000000000005,19.464,0.2599042539199307,0.0,0.0
dcf_self_excl,bimodal,30,200,789,1000,17.151,21.07,0.8191374971010108,134.492,0.6724600000000014,52.211,0.13641755038852804,0.0,0.0
ema_ad_low,bimodal,30,200,789,1000,20.4,21.07,0.9733313856731126,159.152,0.7957599999999994,28.656,0.16686512149143953,0.025723429882811302,7.74676512309072
consec_L2,bimodal,30,200,789,1000,19.443,21.07,0.9281416375671004,151.748,0.7587399999999994,38.605,0.11361715277048176,0.03198824301112398,6.431103033793473
and,bimodal,30,200,789,1000,15.112,21.07,0.7206365892330697,117.376,0.5868800000000008,9.652,0.74189102087489,0.0,0.0
pnd,bimodal,30,200,789,1000,20.736,21.07,0.9894462031929669,161.392,0.8069600000000016,20.604,0.27402675845803365,0.0,0.0
oracle,bimodal,30,200,789,1000,21.088,21.07,1.0059208348546846,164.016,0.820080000000001,19.323,0.26475060693548275,0.0,0.0
dcf_self_excl,bimodal,30,200,1234,1000,17.106,21.003,0.8200928380411159,135.016,0.6750800000000003,51.644,0.13742318651986574,0.0,0.0
ema_ad_low,bimodal,30,200,1234,1000,20.259,21.003,0.9706353018490137,158.876,0.7943799999999986,28.758,0.16949057735717277,0.02566833824901026,7.817750969402417
consec_L2,bimodal,30,200,1234,1000,19.353,21.003,0.9265506645275223,151.812,0.7590599999999994,38.54,0.11424332482681224,0.03153183638259818,6.507400873327124
and,bimodal,30,200,1234,1000,15.033,21.003,0.7194618126922575,117.036,0.5851800000000017,9.96,0.739889773749959,0.0,0.0
pnd,bimodal,30,200,1234,1000,20.656,21.003,0.9881919930912092,161.984,0.8099200000000003,20.251,0.2743507925525685,0.0,0.0
oracle,bimodal,30,200,1234,1000,21.007,21.003,1.0057743972687594,163.62,0.8181000000000016,19.794,0.26130743767396725,0.0,0.0
dcf_self_excl,bimodal,50,20,42,1000,1.881,2.253,0.9563999999999991,12.252,0.6126000000000019,4.657,0.12058032310826482,0.0,0.0
ema_ad_low,bimodal,50,20,42,1000,2.129,2.253,1.0845833333333326,14.044,0.7021999999999993,2.787,0.1741121976063155,0.010418747117726586,12.427376835256226
consec_L2,bimodal,50,20,42,1000,2.053,2.253,1.0412333333333326,13.268,0.6634000000000014,3.686,0.12805979012817295,0.013957983708479792,7.366048168008459
and,bimodal,50,20,42,1000,0.053,2.253,0.02725,0.212,0.010599999999999998,0.016,0.9954594537815129,0.0,0.0
pnd,bimodal,50,20,42,1000,2.164,2.253,1.1082166666666655,14.112,0.7055999999999989,2.61,0.18960808684779318,0.0,0.0
oracle,bimodal,50,20,42,1000,2.203,2.253,1.1241166666666662,14.26,0.7129999999999979,2.237,0.2430271978021983,0.0,0.0
dcf_self_excl,bimodal,50,20,123,1000,1.851,2.237,0.9569999999999993,12.172,0.6086000000000015,4.698,0.11685457810163746,0.0,0.0
ema_ad_low,bimodal,50,20,123,1000,2.158,2.237,1.1159166666666664,14.032,0.7015999999999994,2.819,0.1675525946275947,0.01047536337286713,12.251300763125762
consec_L2,bimodal,50,20,123,1000,2.036,2.237,1.0517499999999989,13.312,0.6656000000000003,3.668,0.12929874463771568,0.013924441170707673,7.476063215542626
and,bimodal,50,20,123,1000,0.067,2.237,0.034499999999999996,0.268,0.013399999999999985,0.008,0.9949372252747261,0.0,0.0
pnd,bimodal,50,20,123,1000,2.169,2.237,1.1250833333333325,14.108,0.7053999999999991,2.655,0.18076431215842995,0.0,0.0
oracle,bimodal,50,20,123,1000,2.213,2.237,1.1443333333333323,14.076,0.7037999999999991,2.28,0.24972181845931885,0.0,0.0
dcf_self_excl,bimodal,50,20,456,1000,1.873,2.297,0.9351999999999997,12.244,0.6122000000000026,4.631,0.1241230632112989,0.0,0.0
ema_ad_low,bimodal,50,20,456,1000,2.135,2.297,1.062566666666666,13.916,0.6958000000000003,2.873,0.17671826408885255,0.010537254126592536,12.086007167424077
consec_L2,bimodal,50,20,456,1000,2.032,2.297,1.0217333333333325,13.328,0.6664000000000004,3.656,0.13007538303200117,0.013567280994877197,7.274992602413919
and,bimodal,50,20,456,1000,0.071,2.297,0.03791666666666666,0.284,0.014199999999999985,0.008,0.9946000053867707,0.0,0.0
pnd,bimodal,50,20,456,1000,2.169,2.297,1.0770499999999985,14.028,0.7013999999999995,2.697,0.18916121517371545,0.0,0.0
oracle,bimodal,50,20,456,1000,2.24,2.297,1.1131000000000002,14.456,0.7227999999999978,2.086,0.23871021249991883,0.0,0.0
dcf_self_excl,bimodal,50,20,789,1000,1.811,2.282,0.9077833333333326,12.172,0.6086000000000029,4.66,0.11660708017472769,0.0,0.0
ema_ad_low,bimodal,50,20,789,1000,2.139,2.282,1.0725999999999984,13.964,0.6981999999999996,2.826,0.18147292984792984,0.010292951561556752,12.410774281274266
consec_L2,bimodal,50,20,789,1000,2.064,2.282,1.0417833333333324,13.272,0.6636000000000004,3.739,0.12720503385503432,0.01372254947271969,7.565877200577199
and,bimodal,50,20,789,1000,0.072,2.282,0.03666666666666667,0.288,0.014399999999999982,0.017,0.9939598200818798,0.0,0.0
pnd,bimodal,50,20,789,1000,2.178,2.282,1.0984833333333328,14.08,0.7039999999999986,2.625,0.19415987770399576,0.0,0.0
oracle,bimodal,50,20,789,1000,2.195,2.282,1.0971166666666663,14.396,0.7197999999999986,2.112,0.2441549742740923,0.0,0.0
dcf_self_excl,bimodal,50,20,1234,1000,1.842,2.229,0.9449999999999995,12.328,0.6164000000000027,4.547,0.11952488238885348,0.0,0.0
ema_ad_low,bimodal,50,20,1234,1000,2.157,2.229,1.0966666666666662,13.988,0.6994000000000002,2.928,0.16912096408493504,0.010292092829883337,12.680255456471633
consec_L2,bimodal,50,20,1234,1000,2.033,2.229,1.0429999999999988,13.26,0.663000000000001,3.769,0.12857347554406437,0.013933820104006343,7.54802270956169
and,bimodal,50,20,1234,1000,0.056,2.229,0.030416666666666665,0.224,0.011199999999999993,0.01,0.9955868401206643,0.0,0.0
pnd,bimodal,50,20,1234,1000,2.145,2.229,1.1007499999999988,13.892,0.6945999999999994,2.659,0.19772704240204278,0.0,0.0
oracle,bimodal,50,20,1234,1000,2.205,2.229,1.1240000000000003,14.452,0.7225999999999995,2.096,0.24032562437562485,0.0,0.0
dcf_self_excl,bimodal,50,50,42,1000,4.555,5.368,0.8839448412698382,33.204,0.6640799999999989,11.692,0.1435543730062348,0.0,0.0
ema_ad_low,bimodal,50,50,42,1000,5.213,5.368,1.0142980158730142,38.444,0.7688799999999982,6.485,0.19796680213574766,0.00790452418692717,12.868477790712191
consec_L2,bimodal,50,50,42,1000,4.906,5.368,0.9556825396825396,36.296,0.7259199999999991,9.351,0.1331031349550563,0.012806082428681793,11.289786847241464
and,bimodal,50,50,42,1000,0.952,5.368,0.18771865079365044,4.376,0.08751999999999889,0.243,0.9720396870634251,0.0,0.0
pnd,bimodal,50,50,42,1000,5.262,5.368,1.0248678571428567,38.632,0.772639999999998,5.535,0.2493887761317302,0.0,0.0
oracle,bimodal,50,50,42,1000,5.428,5.368,1.0579880952380958,39.176,0.783519999999998,5.227,0.2513041515063539,0.0,0.0
dcf_self_excl,bimodal,50,50,123,1000,4.492,5.384,0.873449603174601,33.176,0.6635200000000001,11.727,0.14355374295196316,0.0,0.0
ema_ad_low,bimodal,50,50,123,1000,5.247,5.384,1.0176567460317458,38.492,0.7698399999999994,6.559,0.19493947566750963,0.00822604690041974,12.772442837941721
consec_L2,bimodal,50,50,123,1000,4.934,5.384,0.9563277777777769,36.4,0.7279999999999996,9.289,0.13282728977483563,0.012856844032823856,11.251245511656451
and,bimodal,50,50,123,1000,0.946,5.384,0.18406269841269823,4.352,0.08703999999999897,0.275,0.9712576816488082,0.0,0.0
pnd,bimodal,50,50,123,1000,5.294,5.384,1.0272154761904757,38.688,0.7737599999999976,5.582,0.24583167832286199,0.0,0.0
oracle,bimodal,50,50,123,1000,5.315,5.384,1.0313726190476193,39.036,0.7807199999999984,5.238,0.254414978701808,0.0,0.0
dcf_self_excl,bimodal,50,50,456,1000,4.508,5.511,0.8551119047619018,33.072,0.6614399999999981,11.81,0.14636004165457245,0.0,0.0
ema_ad_low,bimodal,50,50,456,1000,5.191,5.511,0.9825107142857139,38.596,0.7719199999999977,6.421,0.19606301161767575,0.00798557663409372,12.61545112479859
consec_L2,bimodal,50,50,456,1000,4.909,5.511,0.9293353174603154,36.716,0.7343199999999989,9.07,0.13170343905734824,0.012750028617108158,10.960383788799568
and,bimodal,50,50,456,1000,0.936,5.511,0.18156349206349157,4.344,0.08687999999999897,0.256,0.9719960558968574,0.0,0.0
pnd,bimodal,50,50,456,1000,5.301,5.511,1.0041083333333325,38.636,0.772719999999998,5.615,0.24729366799553748,0.0,0.0
oracle,bimodal,50,50,456,1000,5.382,5.511,1.020778174603175,38.888,0.7777599999999981,5.293,0.2573230934502385,0.0,0.0
dcf_self_excl,bimodal,50,50,789,1000,4.474,5.424,0.8568845238095214,33.112,0.6622399999999998,11.791,0.14349577657798163,0.0,0.0
ema_ad_low,bimodal,50,50,789,1000,5.28,5.424,1.0125678571428551,38.432,0.7686399999999981,6.498,0.2008882140055548,0.008260160583000765,12.670285598509285
consec_L2,bimodal,50,50,789,1000,4.968,5.424,0.9547924603174586,36.304,0.7260799999999986,9.377,0.13217648946350388,0.01279100852172503,11.386555560181396
and,bimodal,50,50,789,1000,0.952,5.424,0.18501071428571375,4.544,0.09087999999999886,0.259,0.9715975250684659,0.0,0.0
pnd,bimodal,50,50,789,1000,5.241,5.424,1.0068095238095227,38.372,0.7674399999999987,5.716,0.2522074677705113,0.0,0.0
oracle,bimodal,50,50,789,1000,5.344,5.424,1.0262869047619048,39.152,0.7830399999999984,5.167,0.2569714508723723,0.0,0.0
dcf_self_excl,bimodal,50,50,1234,1000,4.516,5.357,0.8799734126984113,33.24,0.6647999999999992,11.656,0.1436702214317595,0.0,0.0
ema_ad_low,bimodal,50,50,1234,1000,5.244,5.357,1.0193222222222225,38.344,0.7668799999999988,6.54,0.20034584969238278,0.008203117065751747,13.162901918860012
consec_L2,bimodal,50,50,1234,1000,4.948,5.357,0.9649091269841245,36.272,0.7254399999999989,9.389,0.13315086719509042,0.012829887110738868,11.355617566517969
and,bimodal,50,50,1234,1000,0.992,5.357,0.1954174603174597,4.536,0.09071999999999884,0.254,0.9706342022923313,0.0,0.0
pnd,bimodal,50,50,1234,1000,5.227,5.357,1.0189829365079355,38.276,0.7655199999999982,5.765,0.2526530512940401,0.0,0.0
oracle,bimodal,50,50,1234,1000,5.326,5.357,1.0344940476190474,39.408,0.7881599999999969,5.073,0.2485942226422082,0.0,0.0
dcf_self_excl,bimodal,50,100,42,1000,8.923,10.582,0.8614388675866631,68.356,0.6835599999999992,23.006,0.1636261077791946,0.0,0.0
ema_ad_low,bimodal,50,100,42,1000,10.298,10.582,0.9939236980339914,79.088,0.7908799999999966,13.254,0.18879637669734445,0.007970162360915451,12.997897230886991
consec_L2,bimodal,50,100,42,1000,9.761,10.582,0.9420834632687577,74.596,0.7459599999999978,19.069,0.1262167542801052,0.012814215432024063,12.993469189033208
and,bimodal,50,100,42,1000,3.138,10.582,0.30316799295475894,20.344,0.20343999999999934,1.256,0.9454661850323157,0.0,0.0
pnd,bimodal,50,100,42,1000,10.345,10.582,0.9986554670819375,79.58,0.7957999999999982,10.293,0.27780257550909204,0.0,0.0
oracle,bimodal,50,100,42,1000,10.46,10.582,1.0086959932224637,80.368,0.8036799999999967,10.213,0.2620780381245048,0.0,0.0
dcf_self_excl,bimodal,50,100,123,1000,8.872,10.564,0.8561425713175723,68.248,0.682479999999999,23.205,0.1619805600888057,0.0,0.0
ema_ad_low,bimodal,50,100,123,1000,10.252,10.564,0.9879105283605276,79.184,0.7918399999999968,13.211,0.1880877175849489,0.007981013802591528,12.973917394327634
consec_L2,bimodal,50,100,123,1000,9.711,10.564,0.9353549367299359,75.052,0.7505199999999975,18.622,0.1263464554826214,0.012624207753585802,12.910966950874268
and,bimodal,50,100,123,1000,3.012,10.564,0.2909063242313258,20.16,0.20159999999999953,1.255,0.9470617995821505,0.0,0.0
pnd,bimodal,50,100,123,1000,10.398,10.564,1.0033733752358753,79.472,0.7947199999999968,10.346,0.276579380025299,0.0,0.0
oracle,bimodal,50,100,123,1000,10.52,10.564,1.0141616813741794,80.064,0.8006399999999976,10.391,0.2627503504255179,0.0,0.0
dcf_self_excl,bimodal,50,100,456,1000,8.926,10.659,0.8534502997003011,67.664,0.6766399999999984,23.565,0.16424789413728666,0.0,0.0
ema_ad_low,bimodal,50,100,456,1000,10.248,10.659,0.9800158147408158,79.256,0.7925599999999975,13.054,0.19026099873851535,0.007966993752624413,12.86770905137762
consec_L2,bimodal,50,100,456,1000,9.693,10.659,0.926368947718947,75.284,0.7528399999999985,18.515,0.12471869825585603,0.012529306063539285,12.877841048414107
and,bimodal,50,100,456,1000,3.12,10.659,0.2994568056943068,20.312,0.20311999999999944,1.32,0.9449182883468678,0.0,0.0
pnd,bimodal,50,100,456,1000,10.413,10.659,0.996643505106003,79.436,0.7943599999999976,10.356,0.2766606670411955,0.0,0.0
oracle,bimodal,50,100,456,1000,10.513,10.659,1.0055081224331226,80.02,0.800199999999997,10.427,0.2628081493619304,0.0,0.0
dcf_self_excl,bimodal,50,100,789,1000,8.909,10.626,0.8557466630591641,68.124,0.6812399999999991,23.319,0.16235975841025083,0.0,0.0
ema_ad_low,bimodal,50,100,789,1000,10.309,10.626,0.9891234543234537,78.868,0.7886799999999979,13.329,0.18950011235783104,0.008298344844385686,12.73192688150187
consec_L2,bimodal,50,100,789,1000,9.798,10.626,0.9400990911865917,74.936,0.7493599999999979,18.844,0.1258013872017267,0.012679533547012515,12.971404780526333
and,bimodal,50,100,789,1000,3.103,10.626,0.2990661408036419,20.652,0.20651999999999934,1.236,0.9459493815575997,0.0,0.0
pnd,bimodal,50,100,789,1000,10.374,10.626,0.9967924519924506,79.168,0.7916799999999977,10.545,0.2776429934939374,0.0,0.0
oracle,bimodal,50,100,789,1000,10.529,10.626,1.011457572982572,80.404,0.804039999999998,10.213,0.2611936344930364,0.0,0.0
dcf_self_excl,bimodal,50,100,1234,1000,8.871,10.58,0.8542035742035741,68.196,0.6819599999999988,23.197,0.16484818399121515,0.0,0.0
ema_ad_low,bimodal,50,100,1234,1000,10.288,10.58,0.990364578477078,78.696,0.7869599999999974,13.425,0.19268042032383784,0.00813827006282662,13.12361537736385
consec_L2,bimodal,50,100,1234,1000,9.714,10.58,0.9350985112110106,74.6,0.7459999999999973,19.004,0.1277335987524606,0.012713403900910665,13.039604990447584
and,bimodal,50,100,1234,1000,3.085,10.58,0.2966574245199255,20.428,0.2042799999999997,1.185,0.946890109215413,0.0,0.0
pnd,bimodal,50,100,1234,1000,10.339,10.58,0.9956512584637583,79.14,0.7913999999999967,10.511,0.28098283613632485,0.0,0.0
oracle,bimodal,50,100,1234,1000,10.521,10.58,1.0121255439005417,80.828,0.8082799999999978,10.033,0.254951685886054,0.0,0.0
dcf_self_excl,bimodal,50,200,42,1000,17.587,20.939,0.8470161522890212,136.82,0.6841000000000009,46.83,0.17861277373516607,0.0,0.0
ema_ad_low,bimodal,50,200,42,1000,20.436,20.939,0.9842153059932169,160.24,0.8011999999999996,26.549,0.187546129931477,0.00917964896852905,14.13192984411363
consec_L2,bimodal,50,200,42,1000,19.444,20.939,0.9368546259952436,151.36,0.7567999999999997,38.381,0.12184366987713614,0.01410814053081936,12.687484920837225
and,bimodal,50,200,42,1000,10.875,20.939,0.5240643615081431,82.068,0.41033999999999843,4.005,0.8817468167954096,0.0,0.0
pnd,bimodal,50,200,42,1000,20.528,20.939,0.9890204143209618,161.104,0.8055200000000007,19.927,0.29231428032293727,0.0,0.0
oracle,bimodal,50,200,42,1000,20.851,20.939,1.0037319310526243,162.996,0.8149800000000014,20.213,0.2636521147678002,0.0,0.0
dcf_self_excl,bimodal,50,200,123,1000,17.328,20.793,0.8404582335230075,136.16,0.6808000000000016,47.209,0.18029187903122487,0.0,0.0
ema_ad_low,bimodal,50,200,123,1000,20.239,20.793,0.9806577269935987,160.212,0.801059999999998,26.556,0.1890765933507379,0.009232942829960592,14.137282043124863
consec_L2,bimodal,50,200,123,1000,19.336,20.793,0.9375163745704528,152.376,0.7618799999999982,37.628,0.12106588359885344,0.013973337154244017,12.627463825558939
and,bimodal,50,200,123,1000,10.731,20.793,0.5203754101824801,81.524,0.4076199999999987,4.074,0.8825305067060156,0.0,0.0
pnd,bimodal,50,200,123,1000,20.542,20.793,0.9955332356696157,161.096,0.8054800000000001,19.978,0.29243079251490134,0.0,0.0
oracle,bimodal,50,200,123,1000,20.842,20.793,1.0100860423565665,162.76,0.813799999999999,20.499,0.2633364732035626,0.0,0.0
dcf_self_excl,bimodal,50,200,456,1000,17.534,21.018,0.841542001734179,136.472,0.6823600000000015,47.086,0.17854008058246992,0.0,0.0
ema_ad_low,bimodal,50,200,456,1000,20.454,21.018,0.9805178457205082,159.984,0.7999200000000011,26.567,0.1901827554376136,0.009319551623787394,14.00787693986306
consec_L2,bimodal,50,200,456,1000,19.312,21.018,0.9259395774662649,151.696,0.7584799999999984,38.151,0.12173616194293285,0.014062105589575335,12.6420234503676
and,bimodal,50,200,456,1000,10.893,21.018,0.5226054020521679,82.284,0.4114199999999981,4.042,0.8808562461332949,0.0,0.0
