access,w_eff,n_vis,eps_idle,eps_coll,T,rho
basic,1680,10,1.0,3.02674,0.28077,1.00914
basic,1680,10,1.0,5.0,0.30222,0.93633
basic,1680,20,0.08,0.02,0.6473,0.36185
basic,1680,20,0.08,0.03304,0.64317,0.34898
basic,1680,20,0.08,0.05458,0.65408,0.30865
basic,1680,20,0.08,0.09016,0.65407,0.27469
basic,1680,20,0.08,0.14894,0.66395,0.21784
basic,1680,20,0.08,0.24604,0.6695,0.13609
basic,1680,20,0.08,0.40644,0.67537,0.05878
basic,1680,20,0.08,0.67142,0.67383,0.02206
basic,1680,20,0.08,1.10914,0.67474,0.01928
basic,1680,20,0.08,1.83223,0.67244,0.01698
basic,1680,20,0.08,3.02674,0.67332,0.01618
basic,1680,20,0.08,5.0,0.67332,0.01618
basic,1680,20,0.11476,0.02,0.61026,0.55057
basic,1680,20,0.11476,0.03304,0.62022,0.52909
basic,1680,20,0.11476,0.05458,0.62341,0.50115
basic,1680,20,0.11476,0.09016,0.63171,0.46653
basic,1680,20,0.11476,0.14894,0.64003,0.40963
basic,1680,20,0.11476,0.24604,0.65436,0.29523
basic,1680,20,0.11476,0.40644,0.66587,0.15146
basic,1680,20,0.11476,0.67142,0.67083,0.04422
basic,1680,20,0.11476,1.10914,0.6766,0.02631
basic,1680,20,0.11476,1.83223,0.67497,0.02256
basic,1680,20,0.11476,3.02674,0.67602,0.02121
basic,1680,20,0.11476,5.0,0.67602,0.02121
basic,1680,20,0.16462,0.02,0.55854,0.73112
basic,1680,20,0.16462,0.03304,0.56687,0.72148
basic,1680,20,0.16462,0.05458,0.57176,0.7044
basic,1680,20,0.16462,0.09016,0.58411,0.65574
basic,1680,20,0.16462,0.14894,0.59498,0.62252
basic,1680,20,0.16462,0.24604,0.61738,0.54605
basic,1680,20,0.16462,0.40644,0.63781,0.37619
basic,1680,20,0.16462,0.67142,0.65883,0.14723
basic,1680,20,0.16462,1.10914,0.67184,0.04232
basic,1680,20,0.16462,1.83223,0.67692,0.03219
basic,1680,20,0.16462,3.02674,0.67784,0.02893
basic,1680,20,0.16462,5.0,0.67784,0.02893
basic,1680,20,0.23615,0.02,0.49829,0.86045
basic,1680,20,0.23615,0.03304,0.5022,0.84757
basic,1680,20,0.23615,0.05458,0.50852,0.84528
basic,1680,20,0.23615,0.09016,0.52122,0.83747
basic,1680,20,0.23615,0.14894,0.54648,0.80741
basic,1680,20,0.23615,0.24604,0.56157,0.75702
basic,1680,20,0.23615,0.40644,0.58856,0.64794
basic,1680,20,0.23615,0.67142,0.6237,0.44252
basic,1680,20,0.23615,1.10914,0.66197,0.15453
basic,1680,20,0.23615,1.83223,0.66482,0.06247
basic,1680,20,0.23615,3.02674,0.67448,0.04864
basic,1680,20,0.23615,5.0,0.67441,0.0476
basic,1680,20,0.33876,0.02,0.40589,0.94286
basic,1680,20,0.33876,0.03304,0.41389,0.94748
basic,1680,20,0.33876,0.05458,0.43756,0.9586
basic,1680,20,0.33876,0.09016,0.44652,0.95312
basic,1680,20,0.33876,0.14894,0.46215,0.93165
basic,1680,20,0.33876,0.24604,0.50175,0.91925
basic,1680,20,0.33876,0.40644,0.53289,0.86048
basic,1680,20,0.33876,0.67142,0.56365,0.7133
basic,1680,20,0.33876,1.10914,0.61267,0.43472
basic,1680,20,0.33876,1.83223,0.65018,0.17043
basic,1680,20,0.33876,3.02674,0.65781,0.10444
basic,1680,20,0.33876,5.0,0.65961,0.0962
basic,1680,20,0.48596,0.02,0.33344,1.01679
basic,1680,20,0.48596,0.03304,0.33235,1.02041
basic,1680,20,0.48596,0.05458,0.3498,1.03857
basic,1680,20,0.48596,0.09016,0.36653,1.04489
basic,1680,20,0.48596,0.14894,0.39415,1.03758
basic,1680,20,0.48596,0.24604,0.42488,1.05667
basic,1680,20,0.48596,0.40644,0.46789,1.00578
basic,1680,20,0.48596,0.67142,0.49319,0.93277
basic,1680,20,0.48596,1.10914,0.52808,0.74169
basic,1680,20,0.48596,1.83223,0.5775,0.43405
basic,1680,20,0.48596,3.02674,0.60235,0.25089
basic,1680,20,0.48596,5.0,0.60616,0.24323
basic,1680,20,0.69711,0.02,0.2624,1.06004
basic,1680,20,0.69711,0.03304,0.26295,1.04902
basic,1680,20,0.69711,0.05458,0.26957,1.07694
basic,1680,20,0.69711,0.09016,0.28622,1.08504
basic,1680,20,0.69711,0.14894,0.30838,1.09833
basic,1680,20,0.69711,0.24604,0.34632,1.13411
basic,1680,20,0.69711,0.40644,0.38491,1.1224
basic,1680,20,0.69711,0.67142,0.41184,1.08231
basic,1680,20,0.69711,1.10914,0.433,0.95561
basic,1680,20,0.69711,1.83223,0.42847,0.73459
basic,1680,20,0.69711,3.02674,0.44937,0.53061
basic,1680,20,0.69711,5.0,0.45694,0.42639
basic,1680,20,1.0,0.02,0.1885,1.06585
basic,1680,20,1.0,0.03304,0.18896,1.04842
basic,1680,20,1.0,0.05458,0.20737,1.1073
basic,1680,20,1.0,0.09016,0.2197,1.12856
basic,1680,20,1.0,0.14894,0.24123,1.14269
basic,1680,20,1.0,0.24604,0.27172,1.18189
basic,1680,20,1.0,0.40644,0.30453,1.19376
basic,1680,20,1.0,0.67142,0.3258,1.16707
basic,1680,20,1.0,1.10914,0.3183,1.09056
basic,1680,20,1.0,1.83223,0.29423,0.94096
basic,1680,20,1.0,3.02674,0.28257,0.76557
basic,1680,20,1.0,5.0,0.28846,0.66923
basic,1680,50,0.08,0.02,0.62505,0.43424
basic,1680,50,0.08,0.03304,0.62943,0.42685
basic,1680,50,0.08,0.05458,0.63525,0.39724
basic,1680,50,0.08,0.09016,0.63977,0.36745
basic,1680,50,0.08,0.14894,0.64592,0.29419
basic,1680,50,0.08,0.24604,0.65507,0.20281
basic,1680,50,0.08,0.40644,0.66511,0.10674
basic,1680,50,0.08,0.67142,0.67201,0.04972
basic,1680,50,0.08,1.10914,0.67247,0.03742
basic,1680,50,0.08,1.83223,0.67236,0.03538
basic,1680,50,0.08,3.02674,0.67312,0.03584
basic,1680,50,0.08,5.0,0.67312,0.03584
basic,1680,50,0.11476,0.02,0.58763,0.57584
basic,1680,50,0.11476,0.03304,0.5927,0.55815
basic,1680,50,0.11476,0.05458,0.59065,0.54025
basic,1680,50,0.11476,0.09016,0.60866,0.50265
basic,1680,50,0.11476,0.14894,0.62722,0.44925
basic,1680,50,0.11476,0.24604,0.63506,0.35925
basic,1680,50,0.11476,0.40644,0.65295,0.21482
basic,1680,50,0.11476,0.67142,0.66447,0.0793
basic,1680,50,0.11476,1.10914,0.67091,0.04294
basic,1680,50,0.11476,1.83223,0.67492,0.04236
basic,1680,50,0.11476,3.02674,0.67487,0.04364
basic,1680,50,0.11476,5.0,0.67487,0.04364
basic,1680,50,0.16462,0.02,0.53225,0.68944
basic,1680,50,0.16462,0.03304,0.53334,0.66927
basic,1680,50,0.16462,0.05458,0.54533,0.6665
basic,1680,50,0.16462,0.09016,0.55797,0.64629
basic,1680,50,0.16462,0.14894,0.57439,0.61047
basic,1680,50,0.16462,0.24604,0.59968,0.53277
basic,1680,50,0.16462,0.40644,0.6278,0.39612
basic,1680,50,0.16462,0.67142,0.65669,0.19772
basic,1680,50,0.16462,1.10914,0.66362,0.07597
basic,1680,50,0.16462,1.83223,0.66701,0.05488
basic,1680,50,0.16462,3.02674,0.66883,0.05006
basic,1680,50,0.16462,5.0,0.66883,0.05006
basic,1680,50,0.23615,0.02,0.45835,0.76273
basic,1680,50,0.23615,0.03304,0.4672,0.77489
basic,1680,50,0.23615,0.05458,0.4823,0.75899
basic,1680,50,0.23615,0.09016,0.50527,0.76349
basic,1680,50,0.23615,0.14894,0.51703,0.73286
basic,1680,50,0.23615,0.24604,0.54619,0.67543
basic,1680,50,0.23615,0.40644,0.57686,0.60646
basic,1680,50,0.23615,0.67142,0.61288,0.40917
basic,1680,50,0.23615,1.10914,0.65264,0.1826
basic,1680,50,0.23615,1.83223,0.66209,0.0987
basic,1680,50,0.23615,3.02674,0.66184,0.07958
basic,1680,50,0.23615,5.0,0.66295,0.07983
basic,1680,50,0.33876,0.02,0.37557,0.8305
basic,1680,50,0.33876,0.03304,0.38891,0.83172
basic,1680,50,0.33876,0.05458,0.40341,0.83617
basic,1680,50,0.33876,0.09016,0.41472,0.82793
basic,1680,50,0.33876,0.14894,0.44904,0.82633
basic,1680,50,0.33876,0.24604,0.48339,0.8038
basic,1680,50,0.33876,0.40644,0.51868,0.73747
basic,1680,50,0.33876,0.67142,0.55597,0.62644
basic,1680,50,0.33876,1.10914,0.60274,0.39831
basic,1680,50,0.33876,1.83223,0.64574,0.1899
basic,1680,50,0.33876,3.02674,0.65325,0.13672
basic,1680,50,0.33876,5.0,0.65302,0.12466
basic,1680,50,0.48596,0.02,0.31022,0.88057
basic,1680,50,0.48596,0.03304,0.31598,0.87566
basic,1680,50,0.48596,0.05458,0.33083,0.88649
basic,1680,50,0.48596,0.09016,0.35204,0.90496
basic,1680,50,0.48596,0.14894,0.38115,0.91261
basic,1680,50,0.48596,0.24604,0.40852,0.89692
basic,1680,50,0.48596,0.40644,0.46194,0.86251
basic,1680,50,0.48596,0.67142,0.5,0.7803
basic,1680,50,0.48596,1.10914,0.54175,0.62288
basic,1680,50,0.48596,1.83223,0.58367,0.37662
basic,1680,50,0.48596,3.02674,0.60272,0.24646
basic,1680,50,0.48596,5.0,0.60724,0.2231
basic,1680,50,0.69711,0.02,0.24062,0.9082
basic,1680,50,0.69711,0.03304,0.24789,0.91316
basic,1680,50,0.69711,0.05458,0.25638,0.91414
basic,1680,50,0.69711,0.09016,0.28308,0.93135
basic,1680,50,0.69711,0.14894,0.31066,0.94287
basic,1680,50,0.69711,0.24604,0.34206,0.96017
basic,1680,50,0.69711,0.40644,0.38511,0.95072
basic,1680,50,0.69711,0.67142,0.42383,0.89015
basic,1680,50,0.69711,1.10914,0.46428,0.78308
basic,1680,50,0.69711,1.83223,0.47143,0.57678
basic,1680,50,0.69711,3.02674,0.49233,0.40306
basic,1680,50,0.69711,5.0,0.45817,0.36088
basic,1680,50,1.0,0.02,0.17893,0.90516
basic,1680,50,1.0,0.03304,0.19467,0.92198
basic,1680,50,1.0,0.05458,0.20112,0.93965
basic,1680,50,1.0,0.09016,0.20997,0.95401
basic,1680,50,1.0,0.14894,0.23931,0.96058
basic,1680,50,1.0,0.24604,0.27841,1.00353
basic,1680,50,1.0,0.40644,0.32067,0.99432
basic,1680,50,1.0,0.67142,0.35621,0.98791
basic,1680,50,1.0,1.10914,0.37147,0.90486
basic,1680,50,1.0,1.83223,0.34541,0.74251
basic,1680,50,1.0,3.02674,0.31345,0.60176
basic,1680,50,1.0,5.0,0.28945,0.55366
