access,w_eff,n_vis,eps_idle,eps_coll,c_idle,c_coll,T,tau_cv,x_sd
basic,210,10,0.08,0.10249,1.08329,1.10793,0.7333,0.00105,0.00102
basic,210,10,0.08,0.1767,1.08329,1.19327,0.7303,0.00191,0.00184
basic,210,10,0.08,0.30464,1.08329,1.35613,0.73271,0.00376,0.0035
basic,210,10,0.08,0.52521,1.08329,1.69082,0.72913,0.00711,0.00629
basic,210,10,0.08,0.9055,1.08329,2.47316,0.73484,0.01348,0.0111
basic,210,10,0.08,1.56112,1.08329,4.76417,0.73197,0.03385,0.02606
basic,210,10,0.08,2.69146,1.08329,14.75322,0.73298,0.06028,0.04686
basic,210,10,0.08,4.64023,1.08329,103.56769,0.73598,0.07967,0.08145
basic,210,10,0.08,8.0,1.08329,2980.95799,0.73495,0.08319,0.0911
basic,210,10,0.11476,0.02,1.1216,1.0202,0.73444,0.00026,0.00025
basic,210,10,0.11476,0.03448,1.1216,1.03508,0.73543,0.00047,0.00047
basic,210,10,0.11476,0.05945,1.1216,1.06125,0.73391,0.00083,0.00081
basic,210,10,0.11476,0.10249,1.1216,1.10793,0.734,0.00144,0.00141
basic,210,10,0.11476,0.1767,1.1216,1.19327,0.73312,0.00246,0.00236
basic,210,10,0.11476,0.30464,1.1216,1.35613,0.73596,0.00424,0.00394
basic,210,10,0.11476,0.52521,1.1216,1.69082,0.73465,0.00844,0.00748
basic,210,10,0.11476,0.9055,1.1216,2.47316,0.7336,0.01726,0.01411
basic,210,10,0.11476,1.56112,1.1216,4.76417,0.72467,0.0398,0.03092
basic,210,10,0.11476,2.69146,1.1216,14.75322,0.73028,0.0683,0.05561
basic,210,10,0.11476,4.64023,1.1216,103.56769,0.73229,0.10154,0.10861
basic,210,10,0.11476,8.0,1.1216,2980.95799,0.73229,0.10353,0.12499
basic,210,10,0.16462,0.02,1.17895,1.0202,0.73683,0.00032,0.00032
basic,210,10,0.16462,0.03448,1.17895,1.03508,0.73249,0.00058,0.00058
basic,210,10,0.16462,0.05945,1.17895,1.06125,0.72961,0.00097,0.00096
basic,210,10,0.16462,0.10249,1.17895,1.10793,0.72933,0.00163,0.0016
basic,210,10,0.16462,0.1767,1.17895,1.19327,0.73108,0.00271,0.0026
basic,210,10,0.16462,0.30464,1.17895,1.35613,0.73191,0.00481,0.00451
basic,210,10,0.16462,0.52521,1.17895,1.69082,0.74101,0.00962,0.00866
basic,210,10,0.16462,0.9055,1.17895,2.47316,0.7423,0.01864,0.01566
basic,210,10,0.16462,1.56112,1.17895,4.76417,0.72967,0.04315,0.03386
basic,210,10,0.16462,2.69146,1.17895,14.75322,0.72316,0.1019,0.07928
basic,210,10,0.16462,4.64023,1.17895,103.56769,0.71799,0.13485,0.1388
basic,210,10,0.16462,8.0,1.17895,2980.95799,0.71475,0.14052,0.17588
basic,210,10,0.23615,0.02,1.26637,1.0202,0.70627,0.00043,0.00043
basic,210,10,0.23615,0.03448,1.26637,1.03508,0.70976,0.00073,0.00072
basic,210,10,0.23615,0.05945,1.26637,1.06125,0.71029,0.00126,0.00125
basic,210,10,0.23615,0.10249,1.26637,1.10793,0.71402,0.00223,0.00217
basic,210,10,0.23615,0.1767,1.26637,1.19327,0.70763,0.00438,0.0042
basic,210,10,0.23615,0.30464,1.26637,1.35613,0.70109,0.00934,0.00874
basic,210,10,0.23615,0.52521,1.26637,1.69082,0.70145,0.0152,0.01365
basic,210,10,0.23615,0.9055,1.26637,2.47316,0.70385,0.03485,0.02985
basic,210,10,0.23615,1.56112,1.26637,4.76417,0.69664,0.06289,0.05063
basic,210,10,0.23615,2.69146,1.26637,14.75322,0.70101,0.12429,0.1049
basic,210,10,0.23615,4.64023,1.26637,103.56769,0.69738,0.15793,0.16953
basic,210,10,0.23615,8.0,1.26637,2980.95799,0.69541,0.1652,0.21788
basic,210,10,0.33876,0.02,1.40321,1.0202,0.66341,0.00057,0.00057
basic,210,10,0.33876,0.03448,1.40321,1.03508,0.66475,0.001,0.00099
basic,210,10,0.33876,0.05945,1.40321,1.06125,0.66477,0.00173,0.00171
basic,210,10,0.33876,0.10249,1.40321,1.10793,0.66573,0.0031,0.00303
basic,210,10,0.33876,0.1767,1.40321,1.19327,0.67865,0.00538,0.00519
basic,210,10,0.33876,0.30464,1.40321,1.35613,0.67757,0.00986,0.0093
basic,210,10,0.33876,0.52521,1.40321,1.69082,0.67721,0.0182,0.01636
basic,210,10,0.33876,0.9055,1.40321,2.47316,0.65649,0.03998,0.03405
basic,210,10,0.33876,1.56112,1.40321,4.76417,0.65926,0.08629,0.06926
basic,210,10,0.33876,2.69146,1.40321,14.75322,0.66914,0.14343,0.1224
basic,210,10,0.33876,4.64023,1.40321,103.56769,0.66427,0.18843,0.20553
basic,210,10,0.33876,8.0,1.40321,2980.95799,0.66498,0.18741,0.26896
basic,210,10,0.48596,0.02,1.62573,1.0202,0.61483,0.00075,0.00075
basic,210,10,0.48596,0.03448,1.62573,1.03508,0.61135,0.00131,0.0013
basic,210,10,0.48596,0.05945,1.62573,1.06125,0.60667,0.00227,0.00224
basic,210,10,0.48596,0.10249,1.62573,1.10793,0.60559,0.00401,0.00391
basic,210,10,0.48596,0.1767,1.62573,1.19327,0.60504,0.00683,0.00657
basic,210,10,0.48596,0.30464,1.62573,1.35613,0.60882,0.0119,0.01117
basic,210,10,0.48596,0.52521,1.62573,1.69082,0.60287,0.02539,0.02299
basic,210,10,0.48596,0.9055,1.62573,2.47316,0.61152,0.04993,0.0432
basic,210,10,0.48596,1.56112,1.62573,4.76417,0.62384,0.09466,0.07771
basic,210,10,0.48596,2.69146,1.62573,14.75322,0.62497,0.15703,0.14038
basic,210,10,0.48596,4.64023,1.62573,103.56769,0.61625,0.19932,0.23335
basic,210,10,0.48596,8.0,1.62573,2980.95799,0.61097,0.21234,0.34145
basic,210,10,0.69711,0.02,2.00793,1.0202,0.53303,0.00091,0.0009
basic,210,10,0.69711,0.03448,2.00793,1.03508,0.5312,0.00157,0.00156
basic,210,10,0.69711,0.05945,2.00793,1.06125,0.53576,0.00272,0.00269
basic,210,10,0.69711,0.10249,2.00793,1.10793,0.53063,0.00491,0.00481
basic,210,10,0.69711,0.1767,2.00793,1.19327,0.53087,0.00854,0.00823
basic,210,10,0.69711,0.30464,2.00793,1.35613,0.53956,0.01612,0.01518
basic,210,10,0.69711,0.52521,2.00793,1.69082,0.53999,0.0311,0.02817
basic,210,10,0.69711,0.9055,2.00793,2.47316,0.55612,0.05564,0.04808
basic,210,10,0.69711,1.56112,2.00793,4.76417,0.55808,0.10651,0.09011
basic,210,10,0.69711,2.69146,2.00793,14.75322,0.56011,0.16451,0.14866
basic,210,10,0.69711,4.64023,2.00793,103.56769,0.5486,0.24501,0.29081
basic,210,10,0.69711,8.0,2.00793,2980.95799,0.56205,0.25076,0.39963
basic,210,10,1.0,0.02,2.71828,1.0202,0.40956,0.00141,0.0014
basic,210,10,1.0,0.03448,2.71828,1.03508,0.41,0.00243,0.00241
basic,210,10,1.0,0.05945,2.71828,1.06125,0.41249,0.00424,0.0042
basic,210,10,1.0,0.10249,2.71828,1.10793,0.41902,0.00765,0.00751
basic,210,10,1.0,0.1767,2.71828,1.19327,0.43246,0.01275,0.01237
basic,210,10,1.0,0.30464,2.71828,1.35613,0.43537,0.02307,0.02194
basic,210,10,1.0,0.52521,2.71828,1.69082,0.44376,0.04095,0.03754
basic,210,10,1.0,0.9055,2.71828,2.47316,0.45641,0.08072,0.0714
basic,210,10,1.0,1.56112,2.71828,4.76417,0.45859,0.14786,0.12862
basic,210,10,1.0,2.69146,2.71828,14.75322,0.4706,0.24769,0.23883
basic,210,10,1.0,4.64023,2.71828,103.56769,0.46344,0.29662,0.38262
basic,210,10,1.0,8.0,2.71828,2980.95799,0.46965,0.28654,0.5279
basic,210,20,0.08,0.02,1.08329,1.0202,0.74886,0.0003,0.0003
basic,210,20,0.08,0.03448,1.08329,1.03508,0.75006,0.00051,0.0005
basic,210,20,0.08,0.05945,1.08329,1.06125,0.74818,0.0009,0.00088
basic,210,20,0.08,0.10249,1.08329,1.10793,0.74887,0.00156,0.0015
basic,210,20,0.08,0.1767,1.08329,1.19327,0.74697,0.00304,0.00286
basic,210,20,0.08,0.30464,1.08329,1.35613,0.74573,0.00646,0.00584
basic,210,20,0.08,0.52521,1.08329,1.69082,0.73825,0.01355,0.01146
basic,210,20,0.08,0.9055,1.08329,2.47316,0.7477,0.02673,0.02017
basic,210,20,0.08,1.56112,1.08329,4.76417,0.74353,0.06059,0.03715
basic,210,20,0.08,2.69146,1.08329,14.75322,0.74504,0.17231,0.0867
basic,210,20,0.08,4.64023,1.08329,103.56769,0.73917,0.29066,0.15745
basic,210,20,0.08,8.0,1.08329,2980.95799,0.73917,0.2927,0.16192
basic,210,20,0.11476,0.02,1.1216,1.0202,0.74667,0.00029,0.00029
basic,210,20,0.11476,0.03448,1.1216,1.03508,0.74657,0.0005,0.0005
basic,210,20,0.11476,0.05945,1.1216,1.06125,0.74987,0.00088,0.00086
basic,210,20,0.11476,0.10249,1.1216,1.10793,0.74945,0.00154,0.00149
basic,210,20,0.11476,0.1767,1.1216,1.19327,0.75169,0.00281,0.00265
basic,210,20,0.11476,0.30464,1.1216,1.35613,0.74257,0.00533,0.00483
basic,210,20,0.11476,0.52521,1.1216,1.69082,0.74684,0.01067,0.00908
basic,210,20,0.11476,0.9055,1.1216,2.47316,0.73994,0.02544,0.01912
basic,210,20,0.11476,1.56112,1.1216,4.76417,0.72518,0.07628,0.04812
basic,210,20,0.11476,2.69146,1.1216,14.75322,0.73645,0.1719,0.08981
basic,210,20,0.11476,4.64023,1.1216,103.56769,0.73473,0.29992,0.16383
basic,210,20,0.11476,8.0,1.1216,2980.95799,0.73062,0.30301,0.17198
basic,210,20,0.16462,0.02,1.17895,1.0202,0.71799,0.00037,0.00036
basic,210,20,0.16462,0.03448,1.17895,1.03508,0.72094,0.00063,0.00062
basic,210,20,0.16462,0.05945,1.17895,1.06125,0.7176,0.00108,0.00105
basic,210,20,0.16462,0.10249,1.17895,1.10793,0.71694,0.00196,0.00189
basic,210,20,0.16462,0.1767,1.17895,1.19327,0.71683,0.00362,0.0034
basic,210,20,0.16462,0.30464,1.17895,1.35613,0.72614,0.00652,0.0059
basic,210,20,0.16462,0.52521,1.17895,1.69082,0.72632,0.01315,0.01111
basic,210,20,0.16462,0.9055,1.17895,2.47316,0.72622,0.03095,0.02283
basic,210,20,0.16462,1.56112,1.17895,4.76417,0.73863,0.07575,0.0479
basic,210,20,0.16462,2.69146,1.17895,14.75322,0.71583,0.18268,0.10167
basic,210,20,0.16462,4.64023,1.17895,103.56769,0.71055,0.35067,0.20292
basic,210,20,0.16462,8.0,1.17895,2980.95799,0.71454,0.35641,0.22074
basic,210,20,0.23615,0.02,1.26637,1.0202,0.69431,0.00047,0.00047
basic,210,20,0.23615,0.03448,1.26637,1.03508,0.69756,0.00082,0.00081
basic,210,20,0.23615,0.05945,1.26637,1.06125,0.70254,0.00143,0.00141
basic,210,20,0.23615,0.10249,1.26637,1.10793,0.70483,0.00254,0.00245
basic,210,20,0.23615,0.1767,1.26637,1.19327,0.70715,0.00414,0.0039
basic,210,20,0.23615,0.30464,1.26637,1.35613,0.70016,0.00893,0.0081
basic,210,20,0.23615,0.52521,1.26637,1.69082,0.69612,0.01783,0.01501
basic,210,20,0.23615,0.9055,1.26637,2.47316,0.69687,0.03925,0.02956
basic,210,20,0.23615,1.56112,1.26637,4.76417,0.6998,0.10041,0.06248
basic,210,20,0.23615,2.69146,1.26637,14.75322,0.69935,0.22109,0.11898
basic,210,20,0.23615,4.64023,1.26637,103.56769,0.67964,0.41298,0.25269
basic,210,20,0.23615,8.0,1.26637,2980.95799,0.6861,0.41465,0.28556
basic,210,20,0.33876,0.02,1.40321,1.0202,0.64588,0.00064,0.00064
basic,210,20,0.33876,0.03448,1.40321,1.03508,0.64532,0.00112,0.00111
basic,210,20,0.33876,0.05945,1.40321,1.06125,0.64495,0.00199,0.00195
basic,210,20,0.33876,0.10249,1.40321,1.10793,0.64674,0.00377,0.00365
basic,210,20,0.33876,0.1767,1.40321,1.19327,0.64513,0.00658,0.00623
basic,210,20,0.33876,0.30464,1.40321,1.35613,0.65588,0.01075,0.00979
basic,210,20,0.33876,0.52521,1.40321,1.69082,0.64387,0.02174,0.01834
basic,210,20,0.33876,0.9055,1.40321,2.47316,0.64684,0.04502,0.03386
basic,210,20,0.33876,1.56112,1.40321,4.76417,0.66817,0.10141,0.06481
basic,210,20,0.33876,2.69146,1.40321,14.75322,0.65919,0.24632,0.1388
basic,210,20,0.33876,4.64023,1.40321,103.56769,0.64423,0.38591,0.2433
basic,210,20,0.33876,8.0,1.40321,2980.95799,0.6471,0.41466,0.29634
basic,210,20,0.48596,0.02,1.62573,1.0202,0.58018,0.00078,0.00077
basic,210,20,0.48596,0.03448,1.62573,1.03508,0.58304,0.00135,0.00134
basic,210,20,0.48596,0.05945,1.62573,1.06125,0.58603,0.00224,0.0022
basic,210,20,0.48596,0.10249,1.62573,1.10793,0.58162,0.00425,0.00411
basic,210,20,0.48596,0.1767,1.62573,1.19327,0.59486,0.00711,0.00671
basic,210,20,0.48596,0.30464,1.62573,1.35613,0.60095,0.01462,0.01329
basic,210,20,0.48596,0.52521,1.62573,1.69082,0.59975,0.02644,0.0225
basic,210,20,0.48596,0.9055,1.62573,2.47316,0.60644,0.06118,0.04601
basic,210,20,0.48596,1.56112,1.62573,4.76417,0.60413,0.13289,0.08541
basic,210,20,0.48596,2.69146,1.62573,14.75322,0.607,0.28866,0.16678
basic,210,20,0.48596,4.64023,1.62573,103.56769,0.59713,0.4378,0.27625
basic,210,20,0.48596,8.0,1.62573,2980.95799,0.59978,0.46651,0.34411
basic,210,20,0.69711,0.02,2.00793,1.0202,0.51155,0.001,0.00099
basic,210,20,0.69711,0.03448,2.00793,1.03508,0.50548,0.00176,0.00174
basic,210,20,0.69711,0.05945,2.00793,1.06125,0.50976,0.00314,0.00308
basic,210,20,0.69711,0.10249,2.00793,1.10793,0.50594,0.0057,0.00552
basic,210,20,0.69711,0.1767,2.00793,1.19327,0.5152,0.00971,0.00918
basic,210,20,0.69711,0.30464,2.00793,1.35613,0.52294,0.01915,0.01748
basic,210,20,0.69711,0.52521,2.00793,1.69082,0.5416,0.03304,0.02813
basic,210,20,0.69711,0.9055,2.00793,2.47316,0.53554,0.07802,0.05944
basic,210,20,0.69711,1.56112,2.00793,4.76417,0.54289,0.15223,0.10094
basic,210,20,0.69711,2.69146,2.00793,14.75322,0.53462,0.33433,0.19109
basic,210,20,0.69711,4.64023,2.00793,103.56769,0.53797,0.48158,0.31815
basic,210,20,0.69711,8.0,2.00793,2980.95799,0.53796,0.48422,0.39835
basic,210,20,1.0,0.02,2.71828,1.0202,0.43684,0.00127,0.00127
basic,210,20,1.0,0.03448,2.71828,1.03508,0.43883,0.00222,0.00219
basic,210,20,1.0,0.05945,2.71828,1.06125,0.43725,0.00384,0.00377
basic,210,20,1.0,0.10249,2.71828,1.10793,0.44383,0.00679,0.00659
basic,210,20,1.0,0.1767,2.71828,1.19327,0.43544,0.0122,0.01158
basic,210,20,1.0,0.30464,2.71828,1.35613,0.43158,0.02424,0.02213
basic,210,20,1.0,0.52521,2.71828,1.69082,0.45326,0.04159,0.03588
basic,210,20,1.0,0.9055,2.71828,2.47316,0.46708,0.08255,0.06446
basic,210,20,1.0,1.56112,2.71828,4.76417,0.46502,0.17931,0.12216
basic,210,20,1.0,2.69146,2.71828,14.75322,0.45948,0.35613,0.21337
basic,210,20,1.0,4.64023,2.71828,103.56769,0.46278,0.52835,0.37357
basic,210,20,1.0,8.0,2.71828,2980.95799,0.45114,0.53519,0.50106
basic,210,50,0.08,0.02,1.08329,1.0202,0.73238,0.00035,0.00034
basic,210,50,0.08,0.03448,1.08329,1.03508,0.73243,0.0006,0.00059
basic,210,50,0.08,0.05945,1.08329,1.06125,0.73448,0.0011,0.00108
basic,210,50,0.08,0.10249,1.08329,1.10793,0.73714,0.00193,0.00185
basic,210,50,0.08,0.1767,1.08329,1.19327,0.73288,0.00355,0.0033
basic,210,50,0.08,0.30464,1.08329,1.35613,0.73604,0.00701,0.00619
basic,210,50,0.08,0.52521,1.08329,1.69082,0.72595,0.01405,0.01118
basic,210,50,0.08,0.9055,1.08329,2.47316,0.72298,0.03074,0.02092
basic,210,50,0.08,1.56112,1.08329,4.76417,0.7267,0.09855,0.04942
basic,210,50,0.08,2.69146,1.08329,14.75322,0.70654,0.35746,0.12105
basic,210,50,0.08,4.64023,1.08329,103.56769,0.70036,0.8004,0.21472
basic,210,50,0.08,8.0,1.08329,2980.95799,0.70036,0.8022,0.21578
basic,210,50,0.11476,0.02,1.1216,1.0202,0.71675,0.00038,0.00038
basic,210,50,0.11476,0.03448,1.1216,1.03508,0.71922,0.00061,0.0006
basic,210,50,0.11476,0.05945,1.1216,1.06125,0.71763,0.00103,0.001
basic,210,50,0.11476,0.10249,1.1216,1.10793,0.71471,0.00189,0.00181
basic,210,50,0.11476,0.1767,1.1216,1.19327,0.7121,0.00373,0.00346
basic,210,50,0.11476,0.30464,1.1216,1.35613,0.70846,0.00701,0.00615
basic,210,50,0.11476,0.52521,1.1216,1.69082,0.71032,0.01359,0.01079
basic,210,50,0.11476,0.9055,1.1216,2.47316,0.72058,0.03415,0.02335
basic,210,50,0.11476,1.56112,1.1216,4.76417,0.708,0.09173,0.04712
basic,210,50,0.11476,2.69146,1.1216,14.75322,0.70669,0.34287,0.11234
basic,210,50,0.11476,4.64023,1.1216,103.56769,0.69771,0.83814,0.23393
basic,210,50,0.11476,8.0,1.1216,2980.95799,0.69667,0.87254,0.24425
basic,210,50,0.16462,0.02,1.17895,1.0202,0.68167,0.00048,0.00047
basic,210,50,0.16462,0.03448,1.17895,1.03508,0.68393,0.00082,0.00081
basic,210,50,0.16462,0.05945,1.17895,1.06125,0.68083,0.00155,0.00151
basic,210,50,0.16462,0.10249,1.17895,1.10793,0.68208,0.00279,0.00267
basic,210,50,0.16462,0.1767,1.17895,1.19327,0.68813,0.00453,0.0042
basic,210,50,0.16462,0.30464,1.17895,1.35613,0.67588,0.00846,0.0074
basic,210,50,0.16462,0.52521,1.17895,1.69082,0.68955,0.01641,0.01299
basic,210,50,0.16462,0.9055,1.17895,2.47316,0.69031,0.04237,0.02874
basic,210,50,0.16462,1.56112,1.17895,4.76417,0.69164,0.11145,0.05704
basic,210,50,0.16462,2.69146,1.17895,14.75322,0.68638,0.37216,0.12713
basic,210,50,0.16462,4.64023,1.17895,103.56769,0.68062,0.77266,0.21036
basic,210,50,0.16462,8.0,1.17895,2980.95799,0.68188,0.77682,0.21611
basic,210,50,0.23615,0.02,1.26637,1.0202,0.64247,0.00051,0.00051
basic,210,50,0.23615,0.03448,1.26637,1.03508,0.63221,0.00091,0.00089
basic,210,50,0.23615,0.05945,1.26637,1.06125,0.63825,0.00157,0.00154
basic,210,50,0.23615,0.10249,1.26637,1.10793,0.63623,0.00293,0.0028
basic,210,50,0.23615,0.1767,1.26637,1.19327,0.65242,0.00553,0.00514
basic,210,50,0.23615,0.30464,1.26637,1.35613,0.64829,0.01082,0.00954
basic,210,50,0.23615,0.52521,1.26637,1.69082,0.65712,0.02099,0.01664
basic,210,50,0.23615,0.9055,1.26637,2.47316,0.6648,0.0483,0.03275
basic,210,50,0.23615,1.56112,1.26637,4.76417,0.68541,0.11449,0.05764
basic,210,50,0.23615,2.69146,1.26637,14.75322,0.65526,0.40758,0.13794
basic,210,50,0.23615,4.64023,1.26637,103.56769,0.63615,0.8741,0.25213
basic,210,50,0.23615,8.0,1.26637,2980.95799,0.64117,0.8912,0.2636
basic,210,50,0.33876,0.02,1.40321,1.0202,0.61212,0.00068,0.00067
basic,210,50,0.33876,0.03448,1.40321,1.03508,0.60594,0.0012,0.00118
basic,210,50,0.33876,0.05945,1.40321,1.06125,0.60692,0.00204,0.00199
basic,210,50,0.33876,0.10249,1.40321,1.10793,0.60475,0.00355,0.0034
basic,210,50,0.33876,0.1767,1.40321,1.19327,0.606,0.00618,0.00574
basic,210,50,0.33876,0.30464,1.40321,1.35613,0.5888,0.01316,0.01154
basic,210,50,0.33876,0.52521,1.40321,1.69082,0.6235,0.02316,0.0187
basic,210,50,0.33876,0.9055,1.40321,2.47316,0.61787,0.04973,0.03427
basic,210,50,0.33876,1.56112,1.40321,4.76417,0.62048,0.14377,0.07299
basic,210,50,0.33876,2.69146,1.40321,14.75322,0.62817,0.39221,0.13748
basic,210,50,0.33876,4.64023,1.40321,103.56769,0.58826,0.97307,0.27311
basic,210,50,0.33876,8.0,1.40321,2980.95799,0.59005,1.06082,0.30378
basic,210,50,0.48596,0.02,1.62573,1.0202,0.54783,0.00076,0.00075
basic,210,50,0.48596,0.03448,1.62573,1.03508,0.56044,0.00131,0.00129
basic,210,50,0.48596,0.05945,1.62573,1.06125,0.55455,0.00224,0.00218
basic,210,50,0.48596,0.10249,1.62573,1.10793,0.55544,0.00407,0.00389
basic,210,50,0.48596,0.1767,1.62573,1.19327,0.55178,0.00708,0.00658
basic,210,50,0.48596,0.30464,1.62573,1.35613,0.55733,0.01249,0.01099
basic,210,50,0.48596,0.52521,1.62573,1.69082,0.57686,0.02725,0.02172
basic,210,50,0.48596,0.9055,1.62573,2.47316,0.58389,0.05516,0.03792
basic,210,50,0.48596,1.56112,1.62573,4.76417,0.59355,0.15511,0.07913
basic,210,50,0.48596,2.69146,1.62573,14.75322,0.58147,0.41426,0.15124
basic,210,50,0.48596,4.64023,1.62573,103.56769,0.56717,0.98125,0.29258
basic,210,50,0.48596,8.0,1.62573,2980.95799,0.57742,1.02227,0.30731
basic,210,50,0.69711,0.02,2.00793,1.0202,0.49528,0.00089,0.00088
basic,210,50,0.69711,0.03448,2.00793,1.03508,0.48996,0.00155,0.00153
basic,210,50,0.69711,0.05945,2.00793,1.06125,0.48431,0.00283,0.00277
basic,210,50,0.69711,0.10249,2.00793,1.10793,0.49348,0.00517,0.00496
basic,210,50,0.69711,0.1767,2.00793,1.19327,0.50256,0.00889,0.00829
basic,210,50,0.69711,0.30464,2.00793,1.35613,0.49829,0.01574,0.01387
basic,210,50,0.69711,0.52521,2.00793,1.69082,0.49975,0.0323,0.02601
basic,210,50,0.69711,0.9055,2.00793,2.47316,0.51809,0.07059,0.0485
basic,210,50,0.69711,1.56112,2.00793,4.76417,0.51833,0.18691,0.09641
basic,210,50,0.69711,2.69146,2.00793,14.75322,0.51377,0.47609,0.17239
basic,210,50,0.69711,4.64023,2.00793,103.56769,0.50612,1.02235,0.32041
basic,210,50,0.69711,8.0,2.00793,2980.95799,0.49362,1.13318,0.38249
basic,210,50,1.0,0.02,2.71828,1.0202,0.42052,0.00104,0.00103
basic,210,50,1.0,0.03448,2.71828,1.03508,0.42352,0.00178,0.00175
basic,210,50,1.0,0.05945,2.71828,1.06125,0.42704,0.00318,0.0031
basic,210,50,1.0,0.10249,2.71828,1.10793,0.42955,0.00571,0.00548
basic,210,50,1.0,0.1767,2.71828,1.19327,0.42666,0.01028,0.00956
basic,210,50,1.0,0.30464,2.71828,1.35613,0.43433,0.01933,0.01707
basic,210,50,1.0,0.52521,2.71828,1.69082,0.43537,0.03832,0.03094
basic,210,50,1.0,0.9055,2.71828,2.47316,0.44242,0.08217,0.0568
basic,210,50,1.0,1.56112,2.71828,4.76417,0.47028,0.18667,0.09742
basic,210,50,1.0,2.69146,2.71828,14.75322,0.47394,0.49816,0.1923
basic,210,50,1.0,4.64023,2.71828,103.56769,0.44145,1.07724,0.36476
basic,210,50,1.0,8.0,2.71828,2980.95799,0.45646,1.11145,0.40753
basic,420,5,0.08,0.02,1.08329,1.0202,0.75432,0.00029,0.00029
basic,420,5,0.08,0.03448,1.08329,1.03508,0.75469,0.00048,0.00048
basic,420,5,0.08,0.05945,1.08329,1.06125,0.75235,0.00086,0.00086
basic,420,5,0.08,0.10249,1.08329,1.10793,0.75348,0.00161,0.0016
basic,420,5,0.08,0.1767,1.08329,1.19327,0.75536,0.00277,0.00274
basic,420,5,0.08,0.30464,1.08329,1.35613,0.75249,0.00507,0.00499
basic,420,5,0.08,0.52521,1.08329,1.69082,0.75895,0.00872,0.0086
basic,420,5,0.08,0.9055,1.08329,2.47316,0.75761,0.01596,0.01591
basic,420,5,0.08,1.56112,1.08329,4.76417,0.75002,0.03216,0.03386
basic,420,5,0.08,2.69146,1.08329,14.75322,0.75454,0.04343,0.05648
basic,420,5,0.08,4.64023,1.08329,103.56769,0.75697,0.05293,0.10207
basic,420,5,0.08,8.0,1.08329,2980.95799,0.75888,0.05247,0.12832
basic,420,5,0.11476,0.02,1.1216,1.0202,0.74531,0.0004,0.0004
basic,420,5,0.11476,0.03448,1.1216,1.03508,0.74731,0.00071,0.0007
basic,420,5,0.11476,0.05945,1.1216,1.06125,0.74712,0.00124,0.00123
basic,420,5,0.11476,0.10249,1.1216,1.10793,0.74435,0.00218,0.00217
basic,420,5,0.11476,0.1767,1.1216,1.19327,0.74814,0.00369,0.00366
basic,420,5,0.11476,0.30464,1.1216,1.35613,0.74769,0.00696,0.00687
basic,420,5,0.11476,0.52521,1.1216,1.69082,0.74707,0.01227,0.01215
basic,420,5,0.11476,0.9055,1.1216,2.47316,0.74096,0.02391,0.02408
basic,420,5,0.11476,1.56112,1.1216,4.76417,0.74643,0.04176,0.04433
basic,420,5,0.11476,2.69146,1.1216,14.75322,0.73637,0.06644,0.08834
basic,420,5,0.11476,4.64023,1.1216,103.56769,0.73404,0.07655,0.14932
basic,420,5,0.11476,8.0,1.1216,2980.95799,0.73167,0.08026,0.20731
basic,420,5,0.16462,0.02,1.17895,1.0202,0.70755,0.00065,0.00065
basic,420,5,0.16462,0.03448,1.17895,1.03508,0.70874,0.0011,0.0011
basic,420,5,0.16462,0.05945,1.17895,1.06125,0.71123,0.00185,0.00185
basic,420,5,0.16462,0.10249,1.17895,1.10793,0.70441,0.00344,0.00342
basic,420,5,0.16462,0.1767,1.17895,1.19327,0.71459,0.00571,0.00566
basic,420,5,0.16462,0.30464,1.17895,1.35613,0.72032,0.00933,0.00921
basic,420,5,0.16462,0.52521,1.17895,1.69082,0.72431,0.01631,0.01608
basic,420,5,0.16462,0.9055,1.17895,2.47316,0.7174,0.03449,0.03469
basic,420,5,0.16462,1.56112,1.17895,4.76417,0.72211,0.05163,0.0565
basic,420,5,0.16462,2.69146,1.17895,14.75322,0.71922,0.08055,0.1103
basic,420,5,0.16462,4.64023,1.17895,103.56769,0.72196,0.09398,0.18938
basic,420,5,0.16462,8.0,1.17895,2980.95799,0.71711,0.09713,0.26927
basic,420,5,0.23615,0.02,1.26637,1.0202,0.67373,0.00081,0.00081
basic,420,5,0.23615,0.03448,1.26637,1.03508,0.66657,0.00145,0.00144
basic,420,5,0.23615,0.05945,1.26637,1.06125,0.65529,0.00256,0.00255
basic,420,5,0.23615,0.10249,1.26637,1.10793,0.65449,0.0045,0.00447
basic,420,5,0.23615,0.1767,1.26637,1.19327,0.66398,0.00811,0.00803
basic,420,5,0.23615,0.30464,1.26637,1.35613,0.66904,0.01367,0.01352
