n_vis,n_nat,w_eff,access,alpha,candidate,c_idle,c_coll,seed,visits,A_vis,A_nat,coll_air,idle_slots,oh_air,epochs,n_idle,n_coll,n_solo_vis,n_solo_nat,tau_cv_sum,tau_cv_cnt
10,10,1680,rts,0.2,current,1.2,1.2,143,30,18681.0,18206.0,5384,1333,6796,2466,1333,449,300,384,53.32013718127436,2348
10,10,1680,rts,0.2,current,1.2,1.2,144,30,17125.0,19921.0,5218,1275,6861,2404,1275,437,277,415,60.61356183323323,2311
10,10,1680,rts,0.2,current,1.2,1.2,145,30,19126.0,18155.0,4884,1288,6947,2393,1288,407,315,383,53.256436957272875,2283
10,10,1680,rts,0.2,current,1.2,1.2,146,30,17987.0,19203.0,5013,1271,6926,2385,1271,419,293,402,64.56098980885349,2274
10,10,1680,rts,0.2,current,1.2,1.2,147,30,17294.0,20048.0,4923,1247,6888,2350,1247,411,273,419,55.328648559521,2264
10,10,1680,rts,0.2,current,1.2,1.2,148,30,18561.0,18558.0,5173,1266,6842,2384,1266,432,302,384,61.08150505405426,2307
10,10,1680,rts,0.2,current,1.2,1.2,149,30,17049.0,20003.0,5099,1299,6950,2423,1299,425,280,419,63.33334233084874,2306
10,10,1680,rts,0.2,current,1.2,1.2,150,30,17406.0,19462.0,5412,1300,6820,2440,1300,454,283,403,59.12919698986786,2339
10,10,1680,rts,0.2,current,1.2,1.2,151,30,16606.0,20839.0,4705,1265,6985,2361,1265,393,267,436,49.16729615387394,2235
10,10,1680,rts,0.2,current,1.2,1.2,152,30,17144.0,19875.0,5171,1265,6945,2395,1265,432,282,416,58.28743036130427,2287
10,10,1680,rts,0.2,current,1.2,1.2,153,30,17428.0,19508.0,5232,1289,6943,2421,1289,436,286,410,56.818456022757246,2316
10,10,1680,rts,0.2,current,1.2,1.2,154,30,16664.0,20972.0,4611,1236,6917,2319,1236,387,260,436,48.3096092479942,2215
10,10,1680,rts,0.2,current,1.2,1.2,155,30,17188.0,20003.0,5029,1287,6893,2399,1287,420,278,414,52.63826802081198,2289
10,10,1680,rts,0.2,current,1.2,1.2,156,30,18177.0,19095.0,5049,1259,6820,2366,1259,421,286,400,59.539905014597316,2280
10,10,1680,rts,0.2,current,1.2,1.2,157,30,16483.0,20212.0,5414,1330,6961,2479,1330,452,276,421,64.83033336457281,2370
10,10,1680,rts,0.2,current,1.2,1.2,158,30,17197.0,20137.0,4883,1245,6938,2350,1245,408,278,419,51.78431746125232,2254
10,10,1680,rts,0.2,current,1.2,1.2,159,30,18173.0,19087.0,4997,1257,6886,2365,1257,417,292,399,53.604316967281505,2279
10,10,1680,rts,0.2,current,1.2,1.2,160,30,17909.0,19303.0,5053,1278,6857,2390,1278,422,285,405,56.914275537574845,2285
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,101,30,26020.0,10465.0,6668,894,6353,2090,894,558,412,226,204.29815869765153,1970
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,102,30,23663.0,12045.0,7261,911,6520,2172,911,606,395,260,228.38580409543036,2052
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,103,30,23961.0,12164.0,6901,900,6474,2125,900,576,386,263,215.22585502652237,2020
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,104,30,23953.0,11635.0,7381,934,6497,2203,934,616,400,253,226.3189536634124,2064
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,105,30,25163.0,10861.0,7060,915,6401,2148,915,591,410,232,211.6368886712682,2051
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,106,30,24970.0,10883.0,7203,927,6417,2173,927,602,409,235,211.9820569231964,2065
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,107,30,24623.0,11472.0,7037,918,6350,2146,918,589,393,246,205.30215113368823,2040
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,108,30,24852.0,11154.0,7100,942,6352,2173,942,593,398,240,212.7810111984687,2061
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,109,30,24253.0,11735.0,7121,871,6420,2110,871,595,395,249,200.55549957660728,2021
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,110,30,24473.0,11533.0,7105,868,6421,2106,868,593,397,248,194.20124484011393,2018
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,111,30,25034.0,10965.0,7128,913,6360,2149,913,594,403,239,220.30641123101844,2051
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,112,30,24447.0,11466.0,7166,939,6382,2183,939,602,397,245,216.85554028165168,2067
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,113,30,24275.0,11947.0,6795,899,6484,2119,899,568,393,259,219.79496548833185,2014
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,114,30,25741.0,10225.0,7152,885,6397,2124,885,596,418,225,227.3858081581339,2020
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,115,30,25403.0,11004.0,6744,862,6387,2067,862,562,405,238,214.6997657078252,1967
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,116,30,25198.0,11683.0,6151,858,6510,2025,858,515,402,250,169.1493185814041,1909
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,117,30,25342.0,10755.0,7148,900,6255,2125,900,597,395,233,218.71763273656995,2022
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,118,30,24885.0,10995.0,7168,916,6436,2165,916,598,412,239,216.91895445986023,2043
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,119,30,25335.0,10657.0,7188,904,6316,2138,904,599,404,231,229.2097556692947,2041
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,120,30,24453.0,10969.0,7636,945,6397,2227,945,638,405,239,240.5226481888217,2118
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,121,30,25099.0,10704.0,7292,904,6401,2155,904,608,414,229,195.32453666024392,2067
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,122,30,24589.0,10699.0,7770,933,6409,2226,933,648,412,233,241.773481920131,2106
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,123,30,25120.0,10596.0,7364,923,6397,2180,923,615,411,231,222.47785343670603,2071
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,124,30,24266.0,11744.0,7020,892,6478,2127,892,585,397,253,212.44485689132205,2009
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,125,30,23926.0,12104.0,7068,867,6435,2103,867,589,386,261,221.02203863888778,2005
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,126,30,23812.0,12178.0,7023,914,6473,2153,914,586,388,265,245.1916939569062,2030
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,127,30,26307.0,10040.0,6653,907,6493,2116,907,556,434,219,180.9058842694371,2001
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,128,30,25077.0,10916.0,7012,893,6502,2129,893,585,413,238,201.66695238303416,1994
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,129,30,24582.0,11327.0,7203,898,6390,2140,898,601,396,245,216.47999769504224,2040
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,130,30,25283.0,10658.0,7188,902,6369,2140,902,599,407,232,197.7177971568372,2037
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,131,30,25952.0,10897.0,6227,849,6475,2020,849,520,414,237,157.8311638626826,1923
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,132,30,23292.0,12158.0,7570,947,6433,2224,947,631,386,260,268.06009303595044,2120
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,133,30,24675.0,10333.0,8067,966,6359,2277,966,673,414,224,234.62762795000356,2164
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,134,30,25042.0,11789.0,6231,863,6475,2034,863,520,398,253,169.99417938638436,1939
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,135,30,25353.0,10828.0,6939,902,6378,2122,902,579,404,237,197.16340742359998,2020
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,136,30,25452.0,10955.0,6651,876,6466,2083,876,556,416,235,179.21338876373846,1992
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,137,30,24539.0,11651.0,6981,847,6382,2072,847,583,391,251,208.29573455623702,1995
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,138,30,24987.0,11275.0,6732,875,6531,2092,875,561,412,244,195.88867603932238,1991
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,139,30,24975.0,11391.0,6732,866,6436,2076,866,562,403,245,195.00765660856314,1996
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,140,30,25160.0,10940.0,7076,874,6350,2103,874,590,401,238,217.25905364082985,1998
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,141,30,24806.0,11193.0,7179,899,6323,2133,899,600,395,239,209.4573350047796,2035
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,142,30,24604.0,11066.0,7459,916,6355,2176,916,623,398,239,230.01481797357147,2064
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,143,30,25461.0,10020.0,7859,937,6123,2209,937,657,402,213,251.33324778902434,2102
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,144,30,25159.0,10678.0,7246,906,6411,2156,906,606,412,232,245.97762868769198,2043
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,145,30,25241.0,10915.0,6895,895,6454,2122,895,576,413,238,189.81640020260252,2010
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,146,30,25566.0,10885.0,6660,868,6421,2069,868,555,410,236,185.30970511756175,1985
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,147,30,24953.0,11206.0,6944,887,6410,2110,887,580,401,242,203.56348105660487,2004
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,148,30,24432.0,11561.0,6957,888,6562,2127,888,581,410,248,199.3945900218848,2044
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,149,30,24634.0,11011.0,7510,908,6337,2171,908,627,401,235,218.06224688078558,2075
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,150,30,25188.0,11034.0,6893,901,6384,2121,901,578,408,234,188.9492464569897,2009
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,151,30,25561.0,10838.0,6697,880,6424,2083,880,559,413,231,195.97625484803595,1990
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,152,30,24901.0,10934.0,7225,897,6443,2147,897,603,412,235,232.95451627732567,2058
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,153,30,25655.0,10827.0,6651,899,6368,2098,899,556,407,236,185.48045110611318,1989
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,154,30,25323.0,10916.0,6838,927,6396,2140,927,570,406,237,204.48598567044638,2004
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,155,30,25148.0,11370.0,6634,886,6362,2080,886,554,398,242,197.9749575322863,1972
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,156,30,24331.0,11387.0,7310,910,6462,2170,910,610,402,248,243.30449667678678,2063
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,157,30,24501.0,11191.0,7423,907,6378,2167,907,620,400,240,221.9651590328402,2081
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,158,30,24939.0,10718.0,7589,914,6240,2174,914,634,394,232,240.92172125811453,2079
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,159,30,25825.0,10241.0,7006,926,6402,2157,926,585,419,227,209.34482196889647,2029
10,10,1680,rts,0.2,analytic,1.4918246976412701,1.4918246976412701,160,30,25105.0,11478.0,6456,863,6498,2054,863,538,404,249,188.26721604871832,1969
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,101,30,17245.0,20202.0,4730,1270,6953,2364,1270,395,272,427,79.76840544264923,2258
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,102,30,17118.0,19968.0,5057,1307,6950,2426,1307,424,282,413,80.53476167293131,2320
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,103,30,17067.0,20611.0,4516,1238,6968,2315,1238,377,269,431,80.5022098510322,2229
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,104,30,16454.0,21005.0,4611,1252,7078,2348,1252,387,276,433,69.76633676333242,2245
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,105,30,17458.0,19578.0,5094,1310,6960,2435,1310,428,290,407,84.87525085850261,2323
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,106,30,17943.0,19556.0,4685,1278,6938,2367,1278,391,288,410,78.90299468196841,2251
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,107,30,17741.0,19828.0,4561,1259,7011,2343,1259,381,289,414,74.53868569639305,2258
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,108,30,17541.0,19816.0,4921,1301,6821,2399,1301,413,273,412,92.49949830668729,2282
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,109,30,16022.0,21244.0,4900,1288,6946,2394,1288,410,256,440,70.835454690848,2289
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,110,30,17266.0,19569.0,5308,1334,6923,2472,1334,444,284,410,100.10576886797672,2360
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,111,30,17167.0,20357.0,4619,1270,6987,2359,1270,387,279,423,77.2582825281748,2256
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,112,30,16717.0,20938.0,4480,1247,7018,2327,1247,376,270,434,66.8148378885206,2210
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,113,30,17314.0,20119.0,4726,1269,6972,2361,1269,394,280,418,71.48808581517633,2257
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,114,30,17839.0,19404.0,4982,1285,6890,2395,1285,417,289,404,81.94852450357688,2301
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,115,30,17004.0,20647.0,4598,1265,6886,2341,1265,384,263,429,76.48432626654484,2251
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,116,30,16743.0,20516.0,4921,1303,6917,2411,1303,411,267,430,76.63127142061124,2302
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,117,30,17591.0,19828.0,4795,1279,6907,2374,1279,401,283,411,81.70535448148911,2274
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,118,30,16622.0,20610.0,4856,1278,7034,2389,1278,405,275,431,82.14268565177566,2279
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,119,30,17900.0,19300.0,5057,1328,6815,2438,1328,422,283,405,85.31110545731778,2329
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,120,30,16445.0,20951.0,4742,1269,6993,2369,1269,397,268,435,81.08899140785064,2259
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,121,30,18223.0,19141.0,4803,1291,6942,2391,1291,402,297,401,76.8177205524111,2267
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,122,30,17564.0,19517.0,5125,1303,6891,2423,1303,430,283,407,86.69368384047766,2325
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,123,30,18147.0,19377.0,4661,1268,6947,2354,1268,389,291,406,78.09735706449253,2254
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,124,30,16242.0,20962.0,4923,1303,6970,2415,1303,411,265,436,79.27750866589443,2319
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,125,30,17552.0,19299.0,5400,1312,6837,2448,1312,450,283,403,87.32455269849925,2347
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,126,30,17544.0,19567.0,4992,1315,6982,2432,1315,416,288,413,79.28717803914164,2315
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,127,30,17121.0,20514.0,4490,1230,7045,2313,1230,375,281,427,65.59780765309323,2219
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,128,30,17023.0,19992.0,5154,1326,6905,2447,1326,430,274,417,79.75318702004039,2309
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,129,30,16638.0,20529.0,5052,1309,6872,2420,1309,421,260,430,86.88407272332779,2314
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,130,30,16013.0,21718.0,4403,1217,7049,2292,1217,368,257,450,67.09884843177974,2203
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,131,30,18374.0,19074.0,4867,1282,6803,2373,1282,407,287,397,73.78187789352593,2283
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,132,30,17756.0,19466.0,4933,1306,6939,2416,1306,413,289,408,73.78169749791338,2275
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,133,30,16751.0,20413.0,4946,1303,6987,2416,1303,413,274,426,81.30324369356849,2303
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,134,30,16497.0,20963.0,4728,1269,6943,2361,1269,395,262,435,74.94429433291809,2254
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,135,30,17445.0,19662.0,5225,1337,6731,2451,1337,437,268,409,82.49389113172847,2349
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,136,30,17409.0,19572.0,5138,1311,6970,2440,1311,429,290,410,101.07303437780513,2341
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,137,30,16563.0,20706.0,4916,1315,6900,2417,1315,410,264,428,83.47927929411286,2307
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,138,30,17700.0,19385.0,5145,1313,6857,2430,1313,430,287,400,95.24851186738242,2330
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,139,30,17640.0,19532.0,4976,1287,6965,2402,1287,415,292,408,85.20963133657462,2308
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,140,30,17336.0,20246.0,4596,1261,6961,2341,1261,383,274,423,78.11613678096946,2253
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,141,30,17137.0,20238.0,4813,1289,6923,2388,1289,402,274,423,71.56587912505287,2272
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,142,30,17895.0,19083.0,5292,1317,6813,2442,1317,442,288,395,82.687681271842,2343
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,143,30,17752.0,19294.0,5214,1292,6848,2415,1292,436,284,403,99.48055761900643,2321
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,144,30,17102.0,20588.0,4441,1240,7029,2316,1240,371,276,429,67.17997833697856,2219
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,145,30,17368.0,19886.0,4863,1272,7011,2380,1272,406,286,416,69.1707934558757,2283
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,146,30,17872.0,19272.0,5004,1302,6950,2417,1302,418,295,402,85.26347800707602,2299
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,147,30,16615.0,20295.0,5242,1321,6927,2454,1321,438,271,424,84.68200796493224,2351
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,148,30,17502.0,19341.0,5319,1320,6918,2459,1320,444,292,403,94.86340621674671,2371
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,149,30,16302.0,20845.0,4840,1293,7120,2410,1293,404,281,432,86.60028542684327,2308
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,150,30,16596.0,20560.0,4952,1290,7002,2408,1290,414,275,429,89.3491873154094,2289
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,151,30,17415.0,20075.0,4728,1279,6903,2367,1279,394,276,418,88.17978118005732,2274
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,152,30,16722.0,20202.0,5274,1320,6882,2450,1320,440,269,421,94.32863999657188,2360
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,153,30,16011.0,21454.0,4643,1275,7017,2367,1275,387,258,447,77.33413531833966,2265
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,154,30,17702.0,20023.0,4557,1263,6855,2330,1263,380,270,417,67.82299170958302,2235
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,155,30,16302.0,21103.0,4700,1266,7029,2364,1266,393,267,438,81.41088455664523,2275
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,156,30,16708.0,20237.0,5253,1343,6859,2472,1343,439,267,423,100.55315977310381,2352
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,157,30,16165.0,21147.0,4814,1288,6986,2392,1288,403,263,438,80.81744027103566,2295
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,158,30,17278.0,20341.0,4523,1248,7010,2331,1248,379,278,426,74.40108337156265,2214
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,159,30,18501.0,18773.0,4972,1305,6849,2409,1305,416,295,393,88.26560450446401,2291
10,10,1680,rts,0.2,oracle,1.2214027581601699,1.301999291990329,160,30,17719.0,19495.0,4952,1281,6953,2393,1281,413,292,407,93.27597787453337,2309
10,10,1680,rts,0.2,equilibrium_ratio,1.8258361420337414,3.754939295974414,101,30,18989.0,11863.0,13197,796,5555,2456,796,1101,307,252,1152.3386398639618,2378
10,10,1680,rts,0.2,equilibrium_ratio,1.8258361420337414,3.754939295974414,102,30,19634.0,10859.0,13548,828,5531,2514,828,1129,319,238,1356.0676577195973,2405
