method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_fixed_low,bimodal,20,100,456,1000,4.757,5.17,0.9711731601731585,11.404,0.08918604109892897,0.0505495200833864,6.1571301275745345
ema_fixed_high,bimodal,20,100,456,1000,4.838,5.17,0.9836474747474712,9.474,0.11782514556659475,0.045069781637846563,7.453917123410939
ema_adaptive,bimodal,20,100,456,1000,4.824,5.17,0.9814223665223645,11.085,0.09045370229813911,0.05084791126988946,5.769443916693394
consec_L2,bimodal,20,100,456,1000,4.891,5.17,0.9970764069264038,9.658,0.11500433180374972,0.04485111078853268,3.962957722126607
consec_L4,bimodal,20,100,456,1000,4.701,5.17,0.9588554112554081,11.395,0.08728826689755505,0.05077831481713038,1.775863444887137
oracle,bimodal,20,100,789,1000,5.318,5.233,1.0741242063492027,4.718,0.24363116996334813,0.0,0.0
mfg_no_excl,bimodal,20,100,789,1000,4.674,5.233,0.9427563492063463,4.351,0.24071746517821652,0.0,0.0
self_excl_only,bimodal,20,100,789,1000,5.053,5.233,1.0164515873015842,6.372,0.1843027222186687,0.0,0.0
ema_fixed_low,bimodal,20,100,789,1000,4.72,5.233,0.9538087301587274,10.98,0.09008059948566685,0.049197136635819046,5.929505023155404
ema_fixed_high,bimodal,20,100,789,1000,4.953,5.233,1.0004845238095206,9.377,0.11425616845320413,0.04418776271915022,7.445455042803587
ema_adaptive,bimodal,20,100,789,1000,4.693,5.233,0.9498928571428545,10.932,0.09367714607503334,0.04903962312628265,5.864382046834019
consec_L2,bimodal,20,100,789,1000,4.856,5.233,0.9787289682539652,9.478,0.1159184877675944,0.04456325929514435,3.9128351646601303
consec_L4,bimodal,20,100,789,1000,4.735,5.233,0.9572424603174576,11.598,0.08741589785270855,0.05087236496001317,1.7847471682839666
oracle,bimodal,20,100,1234,1000,5.222,5.176,1.0618363636363601,4.715,0.24545511289064093,0.0,0.0
mfg_no_excl,bimodal,20,100,1234,1000,4.667,5.176,0.9485373015872992,4.47,0.24604856506116435,0.0,0.0
self_excl_only,bimodal,20,100,1234,1000,5.023,5.176,1.01905299422799,6.574,0.18267556417155947,0.0,0.0
ema_fixed_low,bimodal,20,100,1234,1000,4.738,5.176,0.9602062049062021,10.991,0.0905747085151956,0.050004598334380805,6.004450723417333
ema_fixed_high,bimodal,20,100,1234,1000,4.881,5.176,0.9933360028859985,9.367,0.11398912086075756,0.045111216960483154,7.384087204597087
ema_adaptive,bimodal,20,100,1234,1000,4.765,5.176,0.9675887806637781,10.968,0.09262582873077262,0.05037332099636189,5.946384174779361
consec_L2,bimodal,20,100,1234,1000,4.887,5.176,0.9947447330447304,9.407,0.11327743635480013,0.045998842597204395,3.8995665222517757
consec_L4,bimodal,20,100,1234,1000,4.793,5.176,0.9747096681096652,11.491,0.08572737202094147,0.05114758977800611,1.7663972106374912
oracle,bimodal,20,200,42,1000,9.425,9.507,1.0198493742368746,8.792,0.251039974921693,0.0,0.0
mfg_no_excl,bimodal,20,200,42,1000,8.913,9.507,0.9622822940947947,8.271,0.25265674195335375,0.0,0.0
self_excl_only,bimodal,20,200,42,1000,9.277,9.507,1.0030436285936284,10.699,0.2157701766570831,0.0,0.0
ema_fixed_low,bimodal,20,200,42,1000,8.958,9.507,0.9691674006549004,19.257,0.096707715364269,0.05029311750960163,7.2534150557932895
ema_fixed_high,bimodal,20,200,42,1000,9.042,9.507,0.9767430541680551,17.298,0.11672977484021263,0.046184680155834566,7.718026136497694
ema_adaptive,bimodal,20,200,42,1000,9.056,9.507,0.9790449272949265,19.539,0.09662068169245902,0.05057871649579864,7.17464936438982
consec_L2,bimodal,20,200,42,1000,9.05,9.507,0.9783198815073827,18.172,0.11091355843999882,0.04887598068382126,4.298641718661305
consec_L4,bimodal,20,200,42,1000,8.721,9.507,0.9422042929292949,22.626,0.07634574167345169,0.05474626351707098,2.2925072985550115
oracle,bimodal,20,200,123,1000,9.515,9.513,1.0292685980685974,8.507,0.25362443541607144,0.0,0.0
mfg_no_excl,bimodal,20,200,123,1000,8.896,9.513,0.960302024364525,8.254,0.25744242144434376,0.0,0.0
self_excl_only,bimodal,20,200,123,1000,9.249,9.513,0.9995879204129205,10.375,0.2209662164848125,0.0,0.0
ema_fixed_low,bimodal,20,200,123,1000,8.879,9.513,0.9591536963036952,19.054,0.09575963947669895,0.04904754405235245,7.29112981576572
ema_fixed_high,bimodal,20,200,123,1000,8.993,9.513,0.9718160575535578,17.295,0.11975542991612832,0.04676334433558982,7.721120798414955
ema_adaptive,bimodal,20,200,123,1000,8.855,9.513,0.9570955239205238,19.049,0.09940281552021178,0.04870946727688929,7.284596722124193
consec_L2,bimodal,20,200,123,1000,8.951,9.513,0.9678892621267632,18.088,0.11001869365904451,0.04729936624436172,4.322206104314191
consec_L4,bimodal,20,200,123,1000,8.663,9.513,0.9362785020535033,22.861,0.07815462568516035,0.054880034288541886,2.296814625809642
oracle,bimodal,20,200,456,1000,9.503,9.497,1.0298327722930674,8.576,0.254091565088019,0.0,0.0
mfg_no_excl,bimodal,20,200,456,1000,9.01,9.497,0.9758319931702302,8.595,0.2547694697693976,0.0,0.0
self_excl_only,bimodal,20,200,456,1000,9.301,9.497,1.005389100931748,10.542,0.21814340094191162,0.0,0.0
ema_fixed_low,bimodal,20,200,456,1000,8.96,9.497,0.9715185900700603,19.544,0.09830355277308934,0.049145705413944675,7.420491488082305
ema_fixed_high,bimodal,20,200,456,1000,9.044,9.497,0.9810681722689085,17.506,0.11962535039759581,0.047197005742657984,7.765156566525983
ema_adaptive,bimodal,20,200,456,1000,9.017,9.497,0.975273281049016,19.049,0.09569327898000504,0.04941972119650718,7.134358378789074
consec_L2,bimodal,20,200,456,1000,9.06,9.497,0.9818937938695306,18.166,0.11111945690267144,0.04770122059501149,4.29247006839174
consec_L4,bimodal,20,200,456,1000,8.775,9.497,0.9517714630141109,22.572,0.07643459761051821,0.054378969523348225,2.2599280615608603
oracle,bimodal,20,200,789,1000,9.649,9.623,1.032623187107012,8.688,0.25253794668218554,0.0,0.0
mfg_no_excl,bimodal,20,200,789,1000,8.951,9.623,0.9572781141244383,8.424,0.2480540446837721,0.0,0.0
self_excl_only,bimodal,20,200,789,1000,9.427,9.623,1.0064485391242752,10.518,0.21434018845701572,0.0,0.0
ema_fixed_low,bimodal,20,200,789,1000,9.014,9.623,0.9640435964362437,19.314,0.09816229171974766,0.04961186457683786,7.310483906476087
ema_fixed_high,bimodal,20,200,789,1000,9.174,9.623,0.9824372672262369,17.388,0.11579791324106603,0.04716860888871065,7.6134401258528746
ema_adaptive,bimodal,20,200,789,1000,8.995,9.623,0.9629896749492336,19.731,0.09770177735776595,0.05084414820719346,7.250413869382683
consec_L2,bimodal,20,200,789,1000,9.094,9.623,0.9730550918852389,18.033,0.10935814955674845,0.047660604428141795,4.240013638603047
consec_L4,bimodal,20,200,789,1000,8.812,9.623,0.9439966007848372,23.167,0.07651167270893836,0.05457351850443638,2.2948621359898684
oracle,bimodal,20,200,1234,1000,9.531,9.529,1.029273693708253,8.647,0.2517433894328747,0.0,0.0
mfg_no_excl,bimodal,20,200,1234,1000,8.915,9.529,0.9606481593569852,8.344,0.25225005415831314,0.0,0.0
self_excl_only,bimodal,20,200,1234,1000,9.426,9.529,1.0132093005850367,10.589,0.2116497440887411,0.0,0.0
ema_fixed_low,bimodal,20,200,1234,1000,8.913,9.529,0.9593135376061845,19.054,0.0967293613563548,0.05003793017365404,7.221236237229568
ema_fixed_high,bimodal,20,200,1234,1000,9.102,9.529,0.9826113110745474,17.377,0.11740247066315354,0.047421246391608156,7.70300577014989
ema_adaptive,bimodal,20,200,1234,1000,9.068,9.529,0.9778079871925471,19.557,0.09727527775623472,0.05109691841985972,7.252018500192914
consec_L2,bimodal,20,200,1234,1000,9.035,9.529,0.9738438937696307,18.196,0.11200928127782575,0.048246809022461375,4.315629588264006
consec_L4,bimodal,20,200,1234,1000,8.838,9.529,0.9521082716303305,22.866,0.07706464559004216,0.05557752639027166,2.2476225274649804
oracle,bimodal,30,20,42,1000,1.723,1.722,1.096,1.67,0.22872381784881798,0.0,0.0
mfg_no_excl,bimodal,30,20,42,1000,1.322,1.722,0.8415,1.347,0.20382017982017994,0.0,0.0
self_excl_only,bimodal,30,20,42,1000,1.593,1.722,1.018,3.163,0.07429006271506283,0.0,0.0
ema_fixed_low,bimodal,30,20,42,1000,1.538,1.722,0.9795,3.467,0.059147841047840995,0.04136056746513339,5.0624992007992
ema_fixed_high,bimodal,30,20,42,1000,1.553,1.722,0.9965,3.168,0.0792559995559997,0.0385963591475882,6.28563096348096
ema_adaptive,bimodal,30,20,42,1000,1.554,1.722,0.994,3.254,0.06805781163281165,0.03955351669687606,5.3155674603174585
consec_L2,bimodal,30,20,42,1000,1.579,1.722,1.012,3.094,0.07869865967365981,0.0383553627307208,3.740600849150849
consec_L4,bimodal,30,20,42,1000,1.506,1.722,0.9655,3.543,0.06154739149739149,0.04138338158235986,1.152073223998224
oracle,bimodal,30,20,123,1000,1.758,1.73,1.111,1.531,0.21662049062049074,0.0,0.0
mfg_no_excl,bimodal,30,20,123,1000,1.338,1.73,0.849,1.34,0.19980364080364094,0.0,0.0
self_excl_only,bimodal,30,20,123,1000,1.556,1.73,0.978,3.186,0.07866888944388953,0.0,0.0
ema_fixed_low,bimodal,30,20,123,1000,1.504,1.73,0.9575,3.587,0.0596924131424131,0.04260355619689885,5.2225708902208945
ema_fixed_high,bimodal,30,20,123,1000,1.532,1.73,0.971,3.26,0.07671974136974147,0.03923909729518489,6.411068764568765
ema_adaptive,bimodal,30,20,123,1000,1.572,1.73,0.9905,3.237,0.06762685925185927,0.04033142747519078,5.333400399600401
consec_L2,bimodal,30,20,123,1000,1.581,1.73,0.9975,3.124,0.07955662115662133,0.039444683875107245,3.597828865578862
consec_L4,bimodal,30,20,123,1000,1.53,1.73,0.966,3.364,0.06187768065268062,0.04245837696574825,1.0684706154956156
oracle,bimodal,30,20,456,1000,1.724,1.734,1.084,1.619,0.22718454045954087,0.0,0.0
mfg_no_excl,bimodal,30,20,456,1000,1.367,1.734,0.861,1.342,0.1947715867465868,0.0,0.0
self_excl_only,bimodal,30,20,456,1000,1.583,1.734,0.9965,3.151,0.07669761904761914,0.0,0.0
ema_fixed_low,bimodal,30,20,456,1000,1.524,1.734,0.9615,3.417,0.06042994227994223,0.041400373291920256,4.731642704517702
ema_fixed_high,bimodal,30,20,456,1000,1.55,1.734,0.973,3.218,0.07728979076479085,0.03804833261154251,6.476229220779224
ema_adaptive,bimodal,30,20,456,1000,1.55,1.734,0.975,3.318,0.07022286602286605,0.039088887484079564,5.623895762570765
consec_L2,bimodal,30,20,456,1000,1.572,1.734,0.992,3.075,0.08224995004995028,0.03836564058264122,3.606015351315351
consec_L4,bimodal,30,20,456,1000,1.521,1.734,0.955,3.41,0.05995642968142968,0.04111543025711611,1.0630865634365645
oracle,bimodal,30,20,789,1000,1.704,1.724,1.0805,1.657,0.2331398601398602,0.0,0.0
mfg_no_excl,bimodal,30,20,789,1000,1.363,1.724,0.864,1.336,0.19616742424242442,0.0,0.0
self_excl_only,bimodal,30,20,789,1000,1.586,1.724,1.0075,3.09,0.07785730380730387,0.0,0.0
ema_fixed_low,bimodal,30,20,789,1000,1.541,1.724,0.979,3.393,0.05750408202908199,0.04091849560768266,4.857672513597518
ema_fixed_high,bimodal,30,20,789,1000,1.58,1.724,1.0055,3.12,0.07208589743589747,0.03834030509846744,6.36825773948274
ema_adaptive,bimodal,30,20,789,1000,1.553,1.724,0.988,3.257,0.07252911255411264,0.03925477650673241,5.3958983238983205
consec_L2,bimodal,30,20,789,1000,1.592,1.724,1.018,3.177,0.07739487179487195,0.038348221674091326,3.756695646020649
consec_L4,bimodal,30,20,789,1000,1.529,1.724,0.9725,3.359,0.06622592130092125,0.041335212714518184,1.069027575202576
oracle,bimodal,30,20,1234,1000,1.746,1.73,1.1035,1.55,0.22760801143301154,0.0,0.0
mfg_no_excl,bimodal,30,20,1234,1000,1.356,1.73,0.8595,1.337,0.19254971139971158,0.0,0.0
self_excl_only,bimodal,30,20,1234,1000,1.584,1.73,1.0025,3.145,0.07322497224997236,0.0,0.0
ema_fixed_low,bimodal,30,20,1234,1000,1.558,1.73,0.987,3.343,0.060274167499167516,0.0417098373538908,4.9956910811410795
ema_fixed_high,bimodal,30,20,1234,1000,1.587,1.73,1.004,3.064,0.07098227883227883,0.03875184968228857,6.078643165168164
ema_adaptive,bimodal,30,20,1234,1000,1.531,1.73,0.967,3.419,0.07008938838938837,0.03941820476327084,5.713369996669991
consec_L2,bimodal,30,20,1234,1000,1.588,1.73,1.0025,3.028,0.07395400987900988,0.03869250409286573,3.6399976800976814
consec_L4,bimodal,30,20,1234,1000,1.526,1.73,0.962,3.401,0.06321093906093905,0.04182252692482635,1.0886522699522696
oracle,bimodal,30,50,42,1000,2.733,2.664,1.2201666666666666,2.636,0.22613467716120553,0.0,0.0
mfg_no_excl,bimodal,30,50,42,1000,2.318,2.664,1.038566666666665,2.276,0.22526119873848222,0.0,0.0
self_excl_only,bimodal,30,50,42,1000,2.589,2.664,1.1600833333333318,3.624,0.15879605949742143,0.0,0.0
ema_fixed_low,bimodal,30,50,42,1000,2.488,2.664,1.1155499999999983,5.523,0.10379725080294934,0.027091455419449677,6.254083408701631
ema_fixed_high,bimodal,30,50,42,1000,2.587,2.664,1.1642833333333322,4.713,0.11711879879919887,0.024648470259034275,10.229896916830741
ema_adaptive,bimodal,30,50,42,1000,2.486,2.664,1.1195166666666658,5.104,0.10183036481067091,0.026037181972029425,6.350936739247671
consec_L2,bimodal,30,50,42,1000,2.58,2.664,1.1534833333333316,5.04,0.11871331470494598,0.02515357556845142,4.750267512318432
consec_L4,bimodal,30,50,42,1000,2.518,2.664,1.1201166666666658,5.604,0.09325098396281514,0.027958581459474132,1.5778857062933067
oracle,bimodal,30,50,123,1000,2.717,2.584,1.224783333333333,2.555,0.22367964071058224,0.0,0.0
mfg_no_excl,bimodal,30,50,123,1000,2.334,2.584,1.0703666666666651,2.274,0.22930692725927915,0.0,0.0
self_excl_only,bimodal,30,50,123,1000,2.557,2.584,1.1658166666666654,3.617,0.16096087674175052,0.0,0.0
ema_fixed_low,bimodal,30,50,123,1000,2.492,2.584,1.1368666666666658,5.84,0.10112308935377781,0.02788032327159863,6.712258719571646
ema_fixed_high,bimodal,30,50,123,1000,2.504,2.584,1.1462999999999988,4.765,0.12114415206185199,0.02522972041229225,10.318604585211814
ema_adaptive,bimodal,30,50,123,1000,2.477,2.584,1.1370499999999992,5.282,0.1021251823005821,0.02671847658886903,6.554271402031895
consec_L2,bimodal,30,50,123,1000,2.603,2.584,1.1872999999999991,5.016,0.10895944910262925,0.025712224439623076,4.583137224644633
consec_L4,bimodal,30,50,123,1000,2.526,2.584,1.1435166666666663,5.716,0.10166282773371016,0.02822970693228764,1.64718756618121
oracle,bimodal,30,50,456,1000,2.72,2.708,1.1962833333333331,2.533,0.2290618543425689,0.0,0.0
mfg_no_excl,bimodal,30,50,456,1000,2.383,2.708,1.0421333333333318,2.291,0.22078879772188625,0.0,0.0
self_excl_only,bimodal,30,50,456,1000,2.598,2.708,1.1459833333333322,3.95,0.15692102632259733,0.0,0.0
ema_fixed_low,bimodal,30,50,456,1000,2.532,2.708,1.1126833333333328,5.639,0.0925374989330037,0.02718817407718552,6.1556832810901625
ema_fixed_high,bimodal,30,50,456,1000,2.571,2.708,1.1216499999999991,4.834,0.12376250607119914,0.023848745093252428,10.800206251494602
ema_adaptive,bimodal,30,50,456,1000,2.522,2.708,1.1029999999999986,5.132,0.1034529414819674,0.026190188048661647,6.529547451231643
consec_L2,bimodal,30,50,456,1000,2.632,2.708,1.1584166666666658,5.028,0.11663375410769738,0.02530745256859961,4.58613632520381
consec_L4,bimodal,30,50,456,1000,2.465,2.708,1.083599999999999,5.378,0.09790917861385787,0.026535566182652164,1.6319171123462928
oracle,bimodal,30,50,789,1000,2.77,2.684,1.2046166666666667,2.551,0.2273679919066148,0.0,0.0
mfg_no_excl,bimodal,30,50,789,1000,2.413,2.684,1.0595999999999983,2.316,0.22405375724020266,0.0,0.0
self_excl_only,bimodal,30,50,789,1000,2.624,2.684,1.1478333333333328,3.899,0.16016259489831092,0.0,0.0
ema_fixed_low,bimodal,30,50,789,1000,2.472,2.684,1.085083333333332,5.477,0.09919892762274568,0.027116626615452576,6.26876048058617
ema_fixed_high,bimodal,30,50,789,1000,2.594,2.684,1.1402333333333328,4.825,0.11430459242695722,0.024396640138978715,10.395865130188307
ema_adaptive,bimodal,30,50,789,1000,2.511,2.684,1.0947166666666652,5.204,0.10221227381117963,0.02577458898018348,6.5195798621676255
consec_L2,bimodal,30,50,789,1000,2.58,2.684,1.135449999999999,4.747,0.11329330232814155,0.025079001655916054,4.506779941887329
consec_L4,bimodal,30,50,789,1000,2.49,2.684,1.102249999999999,5.709,0.09853520141522562,0.027393649812098658,1.7627527253563617
oracle,bimodal,30,50,1234,1000,2.737,2.751,1.1926999999999992,2.579,0.22510276132965773,0.0,0.0
mfg_no_excl,bimodal,30,50,1234,1000,2.368,2.751,1.0324499999999985,2.295,0.2137636038411195,0.0,0.0
self_excl_only,bimodal,30,50,1234,1000,2.642,2.751,1.1509166666666653,3.863,0.15392953385296532,0.0,0.0
ema_fixed_low,bimodal,30,50,1234,1000,2.509,2.751,1.085699999999999,5.498,0.09409944406376304,0.02743497281611452,6.110209263937502
ema_fixed_high,bimodal,30,50,1234,1000,2.537,2.751,1.1035166666666654,4.573,0.11584020707453763,0.024730721734891947,10.01856809761919
ema_adaptive,bimodal,30,50,1234,1000,2.514,2.751,1.0883999999999983,5.341,0.10816594089491333,0.026091950920437926,6.724187029645765
consec_L2,bimodal,30,50,1234,1000,2.577,2.751,1.1252333333333318,4.797,0.11877349061409909,0.025311014313147473,4.596540346052894
consec_L4,bimodal,30,50,1234,1000,2.529,2.751,1.1174999999999986,5.705,0.09630136320206244,0.027242594834019515,1.5909317947805695
oracle,bimodal,30,100,42,1000,5.166,5.122,1.0624812049062013,5.022,0.25480915964737816,0.0,0.0
mfg_no_excl,bimodal,30,100,42,1000,4.631,5.122,0.9549573232323201,4.349,0.2443782786239631,0.0,0.0
self_excl_only,bimodal,30,100,42,1000,4.982,5.122,1.0264541125541078,6.332,0.18508620596270994,0.0,0.0
ema_fixed_low,bimodal,30,100,42,1000,4.773,5.122,0.9823571067821053,10.904,0.09580356503158637,0.02951036123826843,9.487422564819738
ema_fixed_high,bimodal,30,100,42,1000,4.821,5.122,0.9933931096681063,9.335,0.12314200915396266,0.026024373945059957,11.824162053333561
ema_adaptive,bimodal,30,100,42,1000,4.774,5.122,0.9831179653679628,10.454,0.09840538683791322,0.028733759909056498,8.95544573477152
consec_L2,bimodal,30,100,42,1000,4.893,5.122,1.0079588744588712,9.753,0.12086752150194893,0.026864121306479933,6.254519092006065
consec_L4,bimodal,30,100,42,1000,4.729,5.122,0.9740140331890312,11.439,0.09076957250989026,0.030423153085495844,2.7512138739576804
oracle,bimodal,30,100,123,1000,5.116,5.08,1.0597817460317422,4.804,0.25021513306026305,0.0,0.0
mfg_no_excl,bimodal,30,100,123,1000,4.533,5.08,0.93808849206349,4.379,0.24690691901355966,0.0,0.0
self_excl_only,bimodal,30,100,123,1000,4.935,5.08,1.0226833333333287,6.323,0.19151082673354822,0.0,0.0
ema_fixed_low,bimodal,30,100,123,1000,4.748,5.08,0.9841285714285691,11.1,0.09224237233766186,0.029414966473373234,9.686937160290075
ema_fixed_high,bimodal,30,100,123,1000,4.807,5.08,0.9975115079365047,9.313,0.12039652831623252,0.02643152855899103,11.600987727147647
ema_adaptive,bimodal,30,100,123,1000,4.685,5.08,0.9700468253968236,10.392,0.10040388333426355,0.029010326553621707,9.074368342733957
consec_L2,bimodal,30,100,123,1000,4.888,5.08,1.0135821428571405,9.761,0.1189012694122782,0.02709807032754153,6.1531630037330585
consec_L4,bimodal,30,100,123,1000,4.754,5.08,0.9854392857142837,11.785,0.09246560857255692,0.03125523761340565,2.7906431468487214
oracle,bimodal,30,100,456,1000,5.151,5.234,1.0445854978354936,4.833,0.2514839312865525,0.0,0.0
mfg_no_excl,bimodal,30,100,456,1000,4.661,5.234,0.9443269841269818,4.411,0.24741263978242034,0.0,0.0
self_excl_only,bimodal,30,100,456,1000,5.009,5.234,1.0168714285714244,6.525,0.1897271730938039,0.0,0.0
ema_fixed_low,bimodal,30,100,456,1000,4.784,5.234,0.9693032106782093,10.565,0.09142411476982257,0.028904594579064153,9.394218937111718
ema_fixed_high,bimodal,30,100,456,1000,4.892,5.234,0.9914304473304444,9.472,0.12452316349528643,0.025984851050245766,11.875328885612955
ema_adaptive,bimodal,30,100,456,1000,4.775,5.234,0.9647198412698398,10.376,0.09719887805784518,0.029241791644083304,8.76249540649961
consec_L2,bimodal,30,100,456,1000,4.887,5.234,0.9910615440115419,9.49,0.11912961214293903,0.02693911985620741,6.042564727555605
consec_L4,bimodal,30,100,456,1000,4.679,5.234,0.9506988455988439,11.195,0.09117836057733497,0.030100103707664944,2.6558047880782483
oracle,bimodal,30,100,789,1000,5.22,5.095,1.0819109668109639,4.903,0.25332548416480316,0.0,0.0
mfg_no_excl,bimodal,30,100,789,1000,4.676,5.095,0.9673685064935045,4.5,0.245450746132097,0.0,0.0
