method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
consec_L4,bimodal,10,50,1234,1000,2.489,2.72,1.0807666666666653,5.802,0.09038812783485078,0.11651865877002819,0.5149586544229551
dcf_self_excl,bimodal,10,50,1234,1000,2.413,2.72,1.0456499999999982,5.937,0.11872380957265792,0.0,0.0
oracle,bimodal,10,100,42,1000,5.084,5.06,1.041097222222218,3.916,0.22617970681439353,0.0,0.0
mfg_no_excl,bimodal,10,100,42,1000,4.576,5.06,0.9304932539682513,6.834,0.3422268366364785,0.0,0.0
self_excl_only,bimodal,10,100,42,1000,4.91,5.06,1.0014182539682495,6.306,0.18246376595183472,0.0,0.0
ema_fixed_low,bimodal,10,100,42,1000,4.56,5.06,0.9306817460317438,11.334,0.07581185973243529,0.14436723771277638,2.570538768883818
ema_fixed_high,bimodal,10,100,42,1000,4.668,5.06,0.9572142857142831,9.469,0.10601593365570894,0.12815644896751638,3.3788904825953128
ema_adaptive,bimodal,10,100,42,1000,4.591,5.06,0.9381849206349182,11.502,0.07813314179263706,0.14332353402226758,2.5409635745329253
ema_ad_low,bimodal,10,100,42,1000,4.719,5.06,0.9657285714285669,8.354,0.12342936053547894,0.1286000569249913,1.5766332297458807
ema_ad_med,bimodal,10,100,42,1000,4.691,5.06,0.9587392857142829,9.49,0.10057641431575635,0.13619541534489132,1.9360674630288273
ema_no_coll,bimodal,10,100,42,1000,4.834,5.06,0.9891884920634876,7.509,0.13546091870300514,0.12641588940305687,1.2568537928702253
consec_L2,bimodal,10,100,42,1000,4.75,5.06,0.970939285714282,9.381,0.0988073942888661,0.12913275240509142,1.7295445268548366
consec_L4,bimodal,10,100,42,1000,4.538,5.06,0.9320329365079353,11.595,0.07873414259544423,0.14149265599966843,0.8398740097244594
dcf_self_excl,bimodal,10,100,42,1000,4.416,5.06,0.9022611111111084,11.785,0.12943788190403882,0.0,0.0
oracle,bimodal,10,100,123,1000,5.135,5.108,1.0381948412698367,3.916,0.2365190442800679,0.0,0.0
mfg_no_excl,bimodal,10,100,123,1000,4.611,5.108,0.930308730158727,6.613,0.3357878899890394,0.0,0.0
self_excl_only,bimodal,10,100,123,1000,4.948,5.108,0.9975634920634884,5.772,0.18935540386224306,0.0,0.0
ema_fixed_low,bimodal,10,100,123,1000,4.549,5.108,0.9189333333333309,11.732,0.07912218683676064,0.13844896208117283,2.6803519199677415
ema_fixed_high,bimodal,10,100,123,1000,4.739,5.108,0.9597682539682498,9.245,0.09787614736701103,0.13234303117017196,3.168418806793065
ema_adaptive,bimodal,10,100,123,1000,4.61,5.108,0.931926190476188,11.788,0.07749918789857409,0.14315335869746368,2.614571513867507
ema_ad_low,bimodal,10,100,123,1000,4.807,5.108,0.9703924603174564,8.593,0.11836907671979302,0.13188089215571488,1.5904751854598829
ema_ad_med,bimodal,10,100,123,1000,4.712,5.108,0.9533420634920606,9.587,0.10241871509447259,0.13924320905890816,1.9083066921907181
ema_no_coll,bimodal,10,100,123,1000,4.761,5.108,0.9650571428571383,7.537,0.14785637534566212,0.12069749529650965,1.3302776206293025
consec_L2,bimodal,10,100,123,1000,4.671,5.108,0.9445603174603157,9.614,0.10243122927100697,0.12389190000690169,1.7863811759078183
consec_L4,bimodal,10,100,123,1000,4.583,5.108,0.92613095238095,11.823,0.07916164193727997,0.13993212485603615,0.8439258857890368
dcf_self_excl,bimodal,10,100,123,1000,4.504,5.108,0.9118865079365052,12.337,0.12535892309757335,0.0,0.0
oracle,bimodal,10,100,456,1000,5.161,5.098,1.0420496031746,4.032,0.23920054092224458,0.0,0.0
mfg_no_excl,bimodal,10,100,456,1000,4.653,5.098,0.9375380952380928,6.53,0.3284739255382993,0.0,0.0
self_excl_only,bimodal,10,100,456,1000,4.943,5.098,0.9966253968253925,6.04,0.18144026453647666,0.0,0.0
ema_fixed_low,bimodal,10,100,456,1000,4.643,5.098,0.9390182539682521,12.109,0.07757064673742638,0.14138468295396972,2.6320362981544183
ema_fixed_high,bimodal,10,100,456,1000,4.834,5.098,0.9752222222222208,9.838,0.10011427205595236,0.13414027092347763,3.262788086366249
ema_adaptive,bimodal,10,100,456,1000,4.629,5.098,0.9326337301587273,11.847,0.07888525405945189,0.1447724815239507,2.6080921421080747
ema_ad_low,bimodal,10,100,456,1000,4.799,5.098,0.9691583333333302,8.736,0.12058380067822769,0.1295030522122243,1.6340441404581363
ema_ad_med,bimodal,10,100,456,1000,4.752,5.098,0.9581694444444411,9.478,0.10457818040769185,0.1341524628844083,1.909716834568688
ema_no_coll,bimodal,10,100,456,1000,4.84,5.098,0.9765853174603141,7.733,0.14468227942472328,0.12441104494254597,1.2987025015023563
consec_L2,bimodal,10,100,456,1000,4.789,5.098,0.9693496031746002,9.299,0.10081465798072596,0.1301526564244269,1.7344662045557655
consec_L4,bimodal,10,100,456,1000,4.721,5.098,0.9566543650793633,11.834,0.07224267864477543,0.14490427660194566,0.8001807907422424
dcf_self_excl,bimodal,10,100,456,1000,4.578,5.098,0.9264607142857116,12.082,0.12431321425521294,0.0,0.0
oracle,bimodal,10,100,789,1000,5.132,5.135,1.0345067460317434,4.014,0.23684729759722628,0.0,0.0
mfg_no_excl,bimodal,10,100,789,1000,4.686,5.135,0.9425333333333292,6.808,0.33610587799248715,0.0,0.0
self_excl_only,bimodal,10,100,789,1000,4.991,5.135,1.0059896825396786,6.073,0.19058882057773535,0.0,0.0
ema_fixed_low,bimodal,10,100,789,1000,4.614,5.135,0.9313222222222208,11.514,0.07719614861792093,0.14112316766230565,2.625592998847335
ema_fixed_high,bimodal,10,100,789,1000,4.792,5.135,0.9649349206349168,9.483,0.1005400173728543,0.1285693682086518,3.286470738309703
ema_adaptive,bimodal,10,100,789,1000,4.658,5.135,0.938292460317457,11.621,0.07793134853429061,0.1421084752667898,2.5470424499804567
ema_ad_low,bimodal,10,100,789,1000,4.849,5.135,0.9768662698412658,8.38,0.12118307159344097,0.12758607358802,1.6190123413352724
ema_ad_med,bimodal,10,100,789,1000,4.767,5.135,0.96066587301587,9.726,0.10155989768295684,0.13820273511367354,1.987731742349754
ema_no_coll,bimodal,10,100,789,1000,4.883,5.135,0.9840738095238049,7.701,0.14539061692259675,0.12432730293317203,1.2794258369571037
consec_L2,bimodal,10,100,789,1000,4.794,5.135,0.9658436507936478,9.762,0.10273622463511817,0.1256880151782291,1.7927133576140233
consec_L4,bimodal,10,100,789,1000,4.675,5.135,0.9427365079365051,11.606,0.0764101122728672,0.1408820810476617,0.8160845370183009
dcf_self_excl,bimodal,10,100,789,1000,4.526,5.135,0.9117472222222204,12.302,0.12749101728216072,0.0,0.0
oracle,bimodal,10,100,1234,1000,5.059,5.103,1.0251924603174571,3.984,0.23936147177449868,0.0,0.0
mfg_no_excl,bimodal,10,100,1234,1000,4.61,5.103,0.9281757936507897,6.786,0.3403525761134856,0.0,0.0
self_excl_only,bimodal,10,100,1234,1000,4.9,5.103,0.989539285714282,5.96,0.18354099074534144,0.0,0.0
ema_fixed_low,bimodal,10,100,1234,1000,4.546,5.103,0.9175190476190461,11.4,0.08135905355140295,0.14021678836653964,2.6255399759541413
ema_fixed_high,bimodal,10,100,1234,1000,4.675,5.103,0.9462067460317418,9.462,0.10333649765755237,0.13169984850063587,3.2684987854727345
ema_adaptive,bimodal,10,100,1234,1000,4.592,5.103,0.9293706349206321,11.383,0.07671703900355008,0.14287811686979723,2.568990286898011
ema_ad_low,bimodal,10,100,1234,1000,4.773,5.103,0.9632321428571389,8.388,0.1167978972450837,0.13072900496842174,1.520824755612517
ema_ad_med,bimodal,10,100,1234,1000,4.711,5.103,0.9503658730158696,9.503,0.1010498852960472,0.13666946036470523,1.9489446904328114
ema_no_coll,bimodal,10,100,1234,1000,4.813,5.103,0.9747793650793618,7.752,0.14649273837314955,0.12680183526458094,1.331834237148256
consec_L2,bimodal,10,100,1234,1000,4.721,5.103,0.9525952380952362,9.64,0.1030378621296842,0.12906095414028176,1.7994371936532525
consec_L4,bimodal,10,100,1234,1000,4.564,5.103,0.9238452380952359,11.731,0.07597226469792304,0.13984313822782118,0.8502137955143532
dcf_self_excl,bimodal,10,100,1234,1000,4.479,5.103,0.906309126984125,12.062,0.1295909697696347,0.0,0.0
oracle,bimodal,10,200,42,1000,8.577,8.574,1.0044666666666657,6.443,0.23628642190544327,0.0,0.0
mfg_no_excl,bimodal,10,200,42,1000,8.448,8.574,0.9879464285714278,7.735,0.2721752135545316,0.0,0.0
self_excl_only,bimodal,10,200,42,1000,8.522,8.574,0.9974492063492056,7.331,0.232386042952315,0.0,0.0
ema_fixed_low,bimodal,10,200,42,1000,8.207,8.574,0.9608658730158743,19.766,0.06969594136117101,0.16264632976430132,2.8298675551816554
ema_fixed_high,bimodal,10,200,42,1000,8.319,8.574,0.9748797619047623,16.618,0.09587832433313379,0.14600981424204865,3.130909388347132
ema_adaptive,bimodal,10,200,42,1000,8.202,8.574,0.9601424603174612,19.689,0.0712512167686267,0.16018733271024022,2.839464539114828
ema_ad_low,bimodal,10,200,42,1000,8.31,8.574,0.9738972222222221,15.623,0.10553456833000377,0.15713046830298874,1.8927579031258464
ema_ad_med,bimodal,10,200,42,1000,8.277,8.574,0.9693206349206359,16.811,0.08988042438516729,0.15795605798205584,2.2619911513479005
ema_no_coll,bimodal,10,200,42,1000,8.352,8.574,0.9784825396825405,13.741,0.12149810093314276,0.15620207664974553,1.4715031912179282
consec_L2,bimodal,10,200,42,1000,8.308,8.574,0.9728654761904766,16.614,0.0917759438697491,0.14846668417846184,1.7584660445109308
consec_L4,bimodal,10,200,42,1000,8.138,8.574,0.9535003968253982,21.986,0.06300465472515679,0.16519967970106894,0.9644922180139973
dcf_self_excl,bimodal,10,200,42,1000,7.857,8.574,0.920775000000001,26.021,0.1019486707323848,0.0,0.0
oracle,bimodal,10,200,123,1000,8.582,8.577,1.0052674603174585,6.542,0.2399069418510341,0.0,0.0
mfg_no_excl,bimodal,10,200,123,1000,8.5,8.577,0.9945202380952378,7.623,0.26944988656375163,0.0,0.0
self_excl_only,bimodal,10,200,123,1000,8.596,8.577,1.0064281746031731,7.092,0.23858632293393348,0.0,0.0
ema_fixed_low,bimodal,10,200,123,1000,8.21,8.577,0.9618777777777789,19.95,0.07069808792786432,0.16022816958286726,2.896471243386032
ema_fixed_high,bimodal,10,200,123,1000,8.33,8.577,0.9756337301587301,15.866,0.09076383436598014,0.14691281926596242,3.002046400717954
ema_adaptive,bimodal,10,200,123,1000,8.206,8.577,0.9613603174603187,20.029,0.07277958585560126,0.16030260914411815,2.892117851741016
ema_ad_low,bimodal,10,200,123,1000,8.337,8.577,0.9767765873015873,15.515,0.1048750564563553,0.15745788632604593,1.896436612192909
ema_ad_med,bimodal,10,200,123,1000,8.29,8.577,0.9716234126984131,16.911,0.08828572042763114,0.15820472208852115,2.239911751633158
ema_no_coll,bimodal,10,200,123,1000,8.364,8.577,0.9800261904761903,13.923,0.12767545338375436,0.15215857109598152,1.5115984925537025
consec_L2,bimodal,10,200,123,1000,8.269,8.577,0.9685619047619047,16.845,0.09175040413140867,0.14584099767932343,1.7823972155957635
consec_L4,bimodal,10,200,123,1000,8.125,8.577,0.9516841269841275,22.251,0.06492426084138105,0.1650721054897389,0.9634897102902907
dcf_self_excl,bimodal,10,200,123,1000,7.89,8.577,0.9251408730158742,26.1,0.10060512999498883,0.0,0.0
oracle,bimodal,10,200,456,1000,8.634,8.631,1.0039535714285694,6.307,0.24029901180076646,0.0,0.0
mfg_no_excl,bimodal,10,200,456,1000,8.548,8.631,0.9933718253968248,7.903,0.27388276630065883,0.0,0.0
self_excl_only,bimodal,10,200,456,1000,8.601,8.631,1.0001611111111095,7.128,0.22870386387289585,0.0,0.0
ema_fixed_low,bimodal,10,200,456,1000,8.235,8.631,0.957944444444446,19.877,0.07050470022766896,0.15834910026054694,2.8855681352349007
ema_fixed_high,bimodal,10,200,456,1000,8.354,8.631,0.97217380952381,16.676,0.09449906213783985,0.1466164853516511,3.096619366508429
ema_adaptive,bimodal,10,200,456,1000,8.222,8.631,0.957109920634922,19.963,0.07162101581456222,0.15720324065704017,2.8999039442398793
ema_ad_low,bimodal,10,200,456,1000,8.381,8.631,0.97511626984127,15.271,0.10358647222734792,0.15455307265896226,1.8968232064276789
ema_ad_med,bimodal,10,200,456,1000,8.314,8.631,0.9672710317460321,17.118,0.08848080824913729,0.15948896810472987,2.267082738640393
ema_no_coll,bimodal,10,200,456,1000,8.406,8.631,0.9783956349206347,14.013,0.12518259150760078,0.15204149490472574,1.5227932100028552
consec_L2,bimodal,10,200,456,1000,8.332,8.631,0.9698968253968256,16.612,0.09188688714491453,0.14699727454566047,1.7499305449730775
consec_L4,bimodal,10,200,456,1000,8.218,8.631,0.9566285714285724,21.579,0.06092316542731329,0.16650897769965944,0.9204811496694539
dcf_self_excl,bimodal,10,200,456,1000,7.913,8.631,0.9208142857142873,26.441,0.10054694556430864,0.0,0.0
oracle,bimodal,10,200,789,1000,8.614,8.609,1.0045869047619034,6.418,0.24320114986445945,0.0,0.0
mfg_no_excl,bimodal,10,200,789,1000,8.542,8.609,0.9954444444444437,7.612,0.2703051994780902,0.0,0.0
self_excl_only,bimodal,10,200,789,1000,8.575,8.609,0.9995178571428562,7.08,0.23930201652112829,0.0,0.0
ema_fixed_low,bimodal,10,200,789,1000,8.264,8.609,0.9639817460317471,20.116,0.07115267036759046,0.16140278726816013,2.845280290778082
ema_fixed_high,bimodal,10,200,789,1000,8.379,8.609,0.9777948412698415,16.53,0.09378727440735547,0.14797213056093073,3.0683343225264057
ema_adaptive,bimodal,10,200,789,1000,8.272,8.609,0.9648162698412711,19.877,0.07093241755714616,0.15865745937896644,2.839967686987208
ema_ad_low,bimodal,10,200,789,1000,8.396,8.609,0.9801956349206349,15.441,0.10351290824660782,0.15782431908147995,1.8537835712059392
ema_ad_med,bimodal,10,200,789,1000,8.348,8.609,0.9742218253968259,17.11,0.08837898683742436,0.1590733691728592,2.275727966296738
ema_no_coll,bimodal,10,200,789,1000,8.399,8.609,0.9801111111111116,14.045,0.12600151954160493,0.15262666098051275,1.4838478198493015
consec_L2,bimodal,10,200,789,1000,8.365,8.609,0.9757103174603182,16.853,0.09175021244503002,0.14668411228385753,1.7827896506243195
consec_L4,bimodal,10,200,789,1000,8.155,8.609,0.9504694444444454,21.923,0.0627566026439141,0.16698220833922658,0.9457405752500274
dcf_self_excl,bimodal,10,200,789,1000,7.902,8.609,0.9227222222222242,26.532,0.1009433422441368,0.0,0.0
oracle,bimodal,10,200,1234,1000,8.532,8.517,1.0061531746031729,6.43,0.2454820988773998,0.0,0.0
mfg_no_excl,bimodal,10,200,1234,1000,8.474,8.517,0.9983273809523803,7.664,0.2670874931668354,0.0,0.0
self_excl_only,bimodal,10,200,1234,1000,8.52,8.517,1.0040880952380942,7.056,0.2273412535325496,0.0,0.0
ema_fixed_low,bimodal,10,200,1234,1000,8.154,8.517,0.9623384920634925,19.69,0.0737328699168179,0.1598894941525304,2.8428232685034645
ema_fixed_high,bimodal,10,200,1234,1000,8.262,8.517,0.9748575396825397,16.361,0.0953234581420953,0.14914309374065507,3.0770144996733153
ema_adaptive,bimodal,10,200,1234,1000,8.179,8.517,0.9650690476190493,19.473,0.07197930170301182,0.1577561251833755,2.833379745005668
ema_ad_low,bimodal,10,200,1234,1000,8.289,8.517,0.977244444444445,15.248,0.10219605462261115,0.1566933372307714,1.830524101118922
ema_ad_med,bimodal,10,200,1234,1000,8.258,8.517,0.9744777777777783,16.855,0.08795955254465879,0.1582260484237869,2.2814349285033293
ema_no_coll,bimodal,10,200,1234,1000,8.319,8.517,0.981031746031746,13.675,0.12889779047970973,0.1513663502672858,1.4982458768960143
consec_L2,bimodal,10,200,1234,1000,8.276,8.517,0.9764595238095238,16.874,0.09295743883100775,0.14378820629068367,1.8100376060399785
consec_L4,bimodal,10,200,1234,1000,8.08,8.517,0.9528079365079373,21.822,0.06266100765004298,0.16141105134605527,0.9531049949132709
dcf_self_excl,bimodal,10,200,1234,1000,7.837,8.517,0.925804365079367,26.213,0.10106172372516227,0.0,0.0
oracle,bimodal,20,20,42,1000,1.747,1.752,1.089,1.586,0.21660795870795865,0.0,0.0
mfg_no_excl,bimodal,20,20,42,1000,1.233,1.752,0.7705,3.67,0.41155430125430126,0.0,0.0
self_excl_only,bimodal,20,20,42,1000,1.577,1.752,0.9785,3.245,0.07085770895770895,0.0,0.0
ema_fixed_low,bimodal,20,20,42,1000,1.524,1.752,0.9495,3.515,0.05933371073371069,0.06784782372424425,3.2808168581418604
ema_fixed_high,bimodal,20,20,42,1000,1.575,1.752,0.9735,3.165,0.07559191919191918,0.06414285498726013,3.9908310245310257
ema_adaptive,bimodal,20,20,42,1000,1.541,1.752,0.9645,3.296,0.06782937062937058,0.06586586112937179,3.3428610417360423
ema_ad_low,bimodal,20,20,42,1000,1.581,1.752,0.983,3.101,0.07212619880119885,0.06302418085330191,3.1513843573093583
ema_ad_med,bimodal,20,20,42,1000,1.562,1.752,0.973,3.232,0.06708595571095571,0.06360316413748113,3.3304293706293726
ema_no_coll,bimodal,20,20,42,1000,1.579,1.752,0.9865,3.054,0.08038426018426026,0.06251563894340123,3.049675349650348
consec_L2,bimodal,20,20,42,1000,1.584,1.752,0.9895,3.153,0.07780397380397383,0.0640219554278725,2.476308547008545
consec_L4,bimodal,20,20,42,1000,1.508,1.752,0.938,3.469,0.060191003441003366,0.06792871421445788,0.7963632756132754
dcf_self_excl,bimodal,20,20,42,1000,1.439,1.752,0.896,3.909,0.06031097791097776,0.0,0.0
oracle,bimodal,20,20,123,1000,1.766,1.755,1.095,1.494,0.22912235542235587,0.0,0.0
mfg_no_excl,bimodal,20,20,123,1000,1.239,1.755,0.7745,3.692,0.423584285159285,0.0,0.0
self_excl_only,bimodal,20,20,123,1000,1.58,1.755,0.977,3.19,0.07506064491064501,0.0,0.0
ema_fixed_low,bimodal,20,20,123,1000,1.49,1.755,0.921,3.655,0.06370102397602392,0.0690855996031636,3.434809251859253
ema_fixed_high,bimodal,20,20,123,1000,1.552,1.755,0.9665,3.242,0.0693786435786436,0.06444912722876864,4.129240101565103
ema_adaptive,bimodal,20,20,123,1000,1.546,1.755,0.961,3.339,0.06368865301365292,0.06715881806703186,3.37880129037629
ema_ad_low,bimodal,20,20,123,1000,1.552,1.755,0.9635,3.223,0.07645660728160734,0.06352693012599143,3.313039160839158
ema_ad_med,bimodal,20,20,123,1000,1.577,1.755,0.9795,3.089,0.07106435508935513,0.06509954445375962,3.172686199911201
ema_no_coll,bimodal,20,20,123,1000,1.602,1.755,1.0005,2.989,0.08264637029637047,0.06319062566945655,3.0052366744366728
consec_L2,bimodal,20,20,123,1000,1.567,1.755,0.969,3.239,0.08099908979909003,0.06476697595413451,2.4546709956709942
consec_L4,bimodal,20,20,123,1000,1.494,1.755,0.9345,3.557,0.05883477355977353,0.06903396682160721,0.7965869463869462
dcf_self_excl,bimodal,20,20,123,1000,1.438,1.755,0.891,3.89,0.060793278943278885,0.0,0.0
oracle,bimodal,20,20,456,1000,1.76,1.739,1.1145,1.469,0.21786206016206022,0.0,0.0
mfg_no_excl,bimodal,20,20,456,1000,1.231,1.739,0.7715,3.771,0.4001347208347204,0.0,0.0
self_excl_only,bimodal,20,20,456,1000,1.567,1.739,0.9905,3.207,0.07709132811632825,0.0,0.0
ema_fixed_low,bimodal,20,20,456,1000,1.548,1.739,0.9785,3.398,0.05847150072150067,0.0680280837093554,3.1452434260184274
ema_fixed_high,bimodal,20,20,456,1000,1.558,1.739,0.977,3.258,0.07550786158286167,0.0633231317708693,4.255167601842604
ema_adaptive,bimodal,20,20,456,1000,1.552,1.739,0.9725,3.249,0.0662830253080253,0.06502349090171786,3.390338630813632
ema_ad_low,bimodal,20,20,456,1000,1.594,1.739,1.0065,3.052,0.072662123987124,0.06271722693366263,3.1284827367077384
ema_ad_med,bimodal,20,20,456,1000,1.584,1.739,0.9985,3.101,0.06709831002330999,0.06382712164543779,3.0875435342435344
ema_no_coll,bimodal,20,20,456,1000,1.608,1.739,1.006,3.039,0.07889548784548799,0.062111388885978856,3.1509326118326135
consec_L2,bimodal,20,20,456,1000,1.543,1.739,0.9715,3.256,0.08045555000555017,0.06334756285053925,2.5244178654678637
consec_L4,bimodal,20,20,456,1000,1.514,1.739,0.9505,3.502,0.05818952436452435,0.0672397003649286,0.7673646076146077
dcf_self_excl,bimodal,20,20,456,1000,1.42,1.739,0.8885,3.897,0.06649507992007989,0.0,0.0
oracle,bimodal,20,20,789,1000,1.775,1.744,1.115,1.463,0.22038771783771782,0.0,0.0
mfg_no_excl,bimodal,20,20,789,1000,1.237,1.744,0.7765,3.695,0.4207660450660449,0.0,0.0
self_excl_only,bimodal,20,20,789,1000,1.599,1.744,0.9995,3.163,0.06938444888444892,0.0,0.0
ema_fixed_low,bimodal,20,20,789,1000,1.499,1.744,0.938,3.507,0.061838533688533634,0.06627776901534829,3.3435034382284377
ema_fixed_high,bimodal,20,20,789,1000,1.553,1.744,0.974,3.225,0.07186683316683318,0.061908008188769584,4.162827772227776
ema_adaptive,bimodal,20,20,789,1000,1.564,1.744,0.976,3.281,0.06569777999778,0.06436650583601997,3.358783996558994
ema_ad_low,bimodal,20,20,789,1000,1.624,1.744,1.017,2.995,0.07438503441003451,0.061476725445187626,3.128831607281608
ema_ad_med,bimodal,20,20,789,1000,1.583,1.744,0.9915,3.103,0.06736677489177488,0.062335998972703456,3.2727715839715796
ema_no_coll,bimodal,20,20,789,1000,1.577,1.744,0.984,3.024,0.07889049561549563,0.060598500560094075,3.111415204240205
consec_L2,bimodal,20,20,789,1000,1.574,1.744,0.984,3.093,0.07949549062049074,0.06233641105742631,2.4342211371961353
consec_L4,bimodal,20,20,789,1000,1.534,1.744,0.962,3.337,0.0604527111777111,0.06620946882180967,0.7249503774003773
dcf_self_excl,bimodal,20,20,789,1000,1.464,1.744,0.9185,3.891,0.06082633477633477,0.0,0.0
oracle,bimodal,20,20,1234,1000,1.751,1.758,1.079,1.521,0.22664542957042993,0.0,0.0
mfg_no_excl,bimodal,20,20,1234,1000,1.224,1.758,0.7625,3.794,0.42240565823065807,0.0,0.0
self_excl_only,bimodal,20,20,1234,1000,1.564,1.758,0.9705,3.244,0.07358205960705964,0.0,0.0
