access,w_eff,n_vis,n_nat,eps_i,r,eps_c,tau_settled,conv_visits,T,rho,tau_nat
rts,420,50,5,0.008,0.5,0.004,0.028234,53,0.69397,1.02671,0.02021
rts,420,50,5,0.008,1.0,0.008,0.021756,52,0.72021,1.00909,0.02116
rts,420,50,5,0.008,1.5,0.012,0.018298,48,0.73759,0.97599,0.02467
rts,420,50,5,0.008,2.0,0.016,0.015903,51,0.74603,0.9681,0.02518
rts,420,50,5,0.008,3.0,0.024,0.012454,44,0.75577,0.9136,0.02904
rts,420,50,5,0.008,5.0,0.04,0.008765,46,0.76426,0.83113,0.03189
rts,420,50,5,0.008,8.0,0.064,0.005415,60,0.76751,0.62337,0.04346
rts,420,50,5,0.01652,0.5,0.00826,0.031027,32,0.67801,1.03461,0.01778
rts,420,50,5,0.01652,1.0,0.01652,0.022734,26,0.71978,1.01076,0.02158
rts,420,50,5,0.01652,1.5,0.02477,0.019029,51,0.73916,0.98049,0.02373
rts,420,50,5,0.01652,2.0,0.03303,0.016215,93,0.74443,0.95036,0.02552
rts,420,50,5,0.01652,3.0,0.04955,0.01267,100,0.76152,0.90571,0.03019
rts,420,50,5,0.01652,5.0,0.08258,0.008382,98,0.76028,0.76828,0.03747
rts,420,50,5,0.01652,8.0,0.13213,0.00564,99,0.76505,0.66583,0.04113
rts,420,50,5,0.0341,0.5,0.01705,0.030849,19,0.6742,1.03087,0.0182
rts,420,50,5,0.0341,1.0,0.0341,0.023308,83,0.71854,1.0228,0.01981
rts,420,50,5,0.0341,1.5,0.05114,0.0194,47,0.73478,0.97979,0.02414
rts,420,50,5,0.0341,2.0,0.06819,0.016107,100,0.7441,0.95514,0.02603
rts,420,50,5,0.0341,3.0,0.10229,0.013218,95,0.75855,0.93268,0.02687
rts,420,50,5,0.0341,5.0,0.17048,0.008713,95,0.76473,0.81789,0.03271
rts,420,50,5,0.0341,8.0,0.27277,0.005813,100,0.76467,0.66248,0.04018
rts,420,50,5,0.07039,0.5,0.03519,0.031342,100,0.67326,1.03389,0.01862
rts,420,50,5,0.07039,1.0,0.07039,0.023112,90,0.72223,1.00152,0.02228
rts,420,50,5,0.07039,1.5,0.10558,0.018957,93,0.73469,0.99497,0.02326
rts,420,50,5,0.07039,2.0,0.14078,0.016524,100,0.74708,0.94384,0.02636
rts,420,50,5,0.07039,3.0,0.21117,0.013384,100,0.7562,0.92164,0.02871
rts,420,50,5,0.07039,5.0,0.35195,0.008791,100,0.76224,0.78641,0.03584
rts,420,50,5,0.07039,8.0,0.56312,0.005465,97,0.76075,0.61831,0.04253
rts,420,50,5,0.14532,0.5,0.07266,0.031729,89,0.66829,1.0335,0.01785
rts,420,50,5,0.14532,1.0,0.14532,0.023361,100,0.7057,1.01791,0.01963
rts,420,50,5,0.14532,1.5,0.21797,0.020034,100,0.72804,0.9937,0.02169
rts,420,50,5,0.14532,2.0,0.29063,0.016926,100,0.73617,0.97135,0.02455
rts,420,50,5,0.14532,3.0,0.43595,0.013022,99,0.75273,0.90092,0.03007
rts,420,50,5,0.14532,5.0,0.72658,0.008605,100,0.75932,0.78704,0.03657
rts,420,50,5,0.14532,8.0,1.16253,0.005712,99,0.75954,0.60455,0.04298
rts,420,50,5,0.3,0.5,0.15,0.03412,98,0.65789,1.04122,0.01673
rts,420,50,5,0.3,1.0,0.3,0.024424,100,0.7074,1.01665,0.01934
rts,420,50,5,0.3,1.5,0.45,0.020884,100,0.72208,1.0053,0.02154
rts,420,50,5,0.3,2.0,0.6,0.017972,98,0.7338,0.96663,0.02263
rts,420,50,5,0.3,3.0,0.9,0.016013,100,0.65783,0.9132,0.02343
rts,420,50,5,0.3,5.0,1.5,0.086632,100,0.49721,0.7716,0.02055
rts,420,50,5,0.3,8.0,2.4,0.712387,100,0.11723,0.62228,0.00774
rts,420,50,10,0.008,0.5,0.004,0.026833,100,0.6918,1.09054,0.01316
rts,420,50,10,0.008,1.0,0.008,0.020919,56,0.7292,1.05869,0.01501
rts,420,50,10,0.008,1.5,0.012,0.017083,50,0.74108,1.02733,0.01688
rts,420,50,10,0.008,2.0,0.016,0.014433,51,0.74854,0.98669,0.01932
rts,420,50,10,0.008,3.0,0.024,0.010903,98,0.761,0.9165,0.02099
rts,420,50,10,0.008,5.0,0.04,0.00684,53,0.76096,0.74174,0.02555
rts,420,50,10,0.008,8.0,0.064,0.002253,95,0.75351,0.37152,0.03256
rts,420,50,10,0.01652,0.5,0.00826,0.03038,35,0.68032,1.11001,0.01184
rts,420,50,10,0.01652,1.0,0.01652,0.022117,34,0.71645,1.06878,0.01472
rts,420,50,10,0.01652,1.5,0.02477,0.017512,33,0.74038,1.03013,0.01711
rts,420,50,10,0.01652,2.0,0.03303,0.015094,38,0.74429,0.99071,0.01808
rts,420,50,10,0.01652,3.0,0.04955,0.011073,84,0.75624,0.90271,0.02141
rts,420,50,10,0.01652,5.0,0.08258,0.007533,99,0.76321,0.79315,0.0236
rts,420,50,10,0.01652,8.0,0.13213,0.002873,98,0.75627,0.41825,0.03199
rts,420,50,10,0.0341,0.5,0.01705,0.030866,17,0.67132,1.11887,0.01156
rts,420,50,10,0.0341,1.0,0.0341,0.022035,97,0.71037,1.07218,0.01467
rts,420,50,10,0.0341,1.5,0.05114,0.017845,90,0.73298,1.0294,0.01608
rts,420,50,10,0.0341,2.0,0.06819,0.014886,83,0.74662,0.97904,0.01833
rts,420,50,10,0.0341,3.0,0.10229,0.011919,79,0.7544,0.94101,0.01927
rts,420,50,10,0.0341,5.0,0.17048,0.007319,88,0.76393,0.76662,0.02418
rts,420,50,10,0.0341,8.0,0.27277,0.001762,100,0.75095,0.29692,0.0351
rts,420,50,10,0.07039,0.5,0.03519,0.031056,22,0.67212,1.1195,0.01132
rts,420,50,10,0.07039,1.0,0.07039,0.022092,100,0.71732,1.07709,0.01404
rts,420,50,10,0.07039,1.5,0.10558,0.018328,87,0.73565,1.03549,0.01606
rts,420,50,10,0.07039,2.0,0.14078,0.015197,100,0.74038,1.01358,0.01638
rts,420,50,10,0.07039,3.0,0.21117,0.011214,100,0.7568,0.91786,0.02086
rts,420,50,10,0.07039,5.0,0.35195,0.007084,100,0.7573,0.74358,0.02481
rts,420,50,10,0.07039,8.0,0.56312,0.002185,100,0.75126,0.33858,0.03383
rts,420,50,10,0.14532,0.5,0.07266,0.031273,97,0.66186,1.11141,0.01172
rts,420,50,10,0.14532,1.0,0.14532,0.022252,90,0.71496,1.08383,0.01344
rts,420,50,10,0.14532,1.5,0.21797,0.018573,100,0.72476,1.02629,0.01668
rts,420,50,10,0.14532,2.0,0.29063,0.015373,100,0.74394,0.99436,0.01686
rts,420,50,10,0.14532,3.0,0.43595,0.011481,99,0.75231,0.9182,0.0194
rts,420,50,10,0.14532,5.0,0.72658,0.006827,100,0.74966,0.6891,0.02685
rts,420,50,10,0.14532,8.0,1.16253,0.002346,100,0.75166,0.35037,0.03392
rts,420,50,10,0.3,0.5,0.15,0.032323,100,0.64949,1.12565,0.01042
rts,420,50,10,0.3,1.0,0.3,0.023181,99,0.69551,1.08141,0.01318
rts,420,50,10,0.3,1.5,0.45,0.018858,100,0.7213,1.05267,0.01462
rts,420,50,10,0.3,2.0,0.6,0.015733,98,0.7316,1.00352,0.01692
rts,420,50,10,0.3,3.0,0.9,0.012605,99,0.74057,0.89871,0.01995
rts,420,50,10,0.3,5.0,1.5,0.471854,100,0.33043,0.70492,0.00982
rts,420,50,10,0.3,8.0,2.4,0.863414,65,0.08493,0.61808,0.00403
rts,420,50,20,0.008,0.5,0.004,0.026025,93,0.69502,1.28221,0.00783
rts,420,50,20,0.008,1.0,0.008,0.018962,59,0.72105,1.21715,0.00968
rts,420,50,20,0.008,1.5,0.012,0.015743,56,0.7333,1.1675,0.01028
rts,420,50,20,0.008,2.0,0.016,0.012373,59,0.74983,1.07371,0.01273
rts,420,50,20,0.008,3.0,0.024,0.008537,100,0.75082,0.92088,0.01479
rts,420,50,20,0.008,5.0,0.04,0.002561,100,0.74162,0.40685,0.02078
rts,420,50,20,0.008,8.0,0.064,0.000116,55,0.72897,0.02436,0.02296
rts,420,50,20,0.01652,0.5,0.00826,0.029123,35,0.67895,1.27049,0.00797
rts,420,50,20,0.01652,1.0,0.01652,0.021025,29,0.71981,1.22823,0.00919
rts,420,50,20,0.01652,1.5,0.02477,0.016499,38,0.73376,1.16455,0.01066
rts,420,50,20,0.01652,2.0,0.03303,0.013597,42,0.74243,1.12568,0.01168
rts,420,50,20,0.01652,3.0,0.04955,0.009224,91,0.7482,0.96586,0.014
rts,420,50,20,0.01652,5.0,0.08258,0.003715,100,0.74799,0.52857,0.0192
rts,420,50,20,0.01652,8.0,0.13213,0.00012,95,0.72904,0.02727,0.02327
rts,420,50,20,0.0341,0.5,0.01705,0.029797,88,0.66407,1.27553,0.00764
rts,420,50,20,0.0341,1.0,0.0341,0.020751,98,0.71661,1.20311,0.01011
rts,420,50,20,0.0341,1.5,0.05114,0.017019,100,0.73671,1.17057,0.01083
rts,420,50,20,0.0341,2.0,0.06819,0.013547,99,0.74272,1.10053,0.01169
rts,420,50,20,0.0341,3.0,0.10229,0.00986,92,0.74862,0.96075,0.0142
rts,420,50,20,0.0341,5.0,0.17048,0.003462,100,0.74461,0.50906,0.01943
rts,420,50,20,0.0341,8.0,0.27277,0.000152,100,0.7331,0.05905,0.0229
rts,420,50,20,0.07039,0.5,0.03519,0.030912,99,0.66268,1.29028,0.00708
rts,420,50,20,0.07039,1.0,0.07039,0.021264,97,0.71983,1.23695,0.00919
rts,420,50,20,0.07039,1.5,0.10558,0.016716,94,0.73523,1.16278,0.01066
rts,420,50,20,0.07039,2.0,0.14078,0.013896,96,0.74117,1.09543,0.01196
rts,420,50,20,0.07039,3.0,0.21117,0.009707,90,0.74975,0.97396,0.01377
rts,420,50,20,0.07039,5.0,0.35195,0.003969,100,0.74557,0.5589,0.0187
rts,420,50,20,0.07039,8.0,0.56312,0.000211,100,0.73167,0.07375,0.02291
rts,420,50,20,0.14532,0.5,0.07266,0.030198,97,0.66152,1.28046,0.00757
rts,420,50,20,0.14532,1.0,0.14532,0.021545,100,0.71041,1.23511,0.0091
rts,420,50,20,0.14532,1.5,0.21797,0.016629,100,0.7301,1.16855,0.01071
rts,420,50,20,0.14532,2.0,0.29063,0.014317,100,0.74026,1.13381,0.01119
rts,420,50,20,0.14532,3.0,0.43595,0.009402,100,0.74637,0.93086,0.01441
rts,420,50,20,0.14532,5.0,0.72658,0.003652,100,0.73851,0.52491,0.01889
rts,420,50,20,0.14532,8.0,1.16253,0.000437,100,0.73411,0.11915,0.022
rts,420,50,20,0.3,0.5,0.15,0.03126,99,0.66304,1.2866,0.00739
rts,420,50,20,0.3,1.0,0.3,0.021754,100,0.70577,1.24149,0.00884
rts,420,50,20,0.3,1.5,0.45,0.018572,100,0.72065,1.19344,0.00961
rts,420,50,20,0.3,2.0,0.6,0.015232,100,0.72794,1.10384,0.01144
rts,420,50,20,0.3,3.0,0.9,0.010578,99,0.7386,0.9753,0.01349
rts,420,50,20,0.3,5.0,1.5,0.004229,100,0.71735,0.54886,0.01814
rts,420,50,20,0.3,8.0,2.4,0.544594,100,0.31454,0.2656,0.00819
rts,1680,5,5,0.008,0.5,0.004,0.332492,25,0.67214,1.9685,0.00654
rts,1680,5,5,0.008,1.0,0.008,0.264339,22,0.72435,1.95466,0.00852
rts,1680,5,5,0.008,1.5,0.012,0.226548,20,0.74793,1.94956,0.00972
rts,1680,5,5,0.008,2.0,0.016,0.200128,21,0.75839,1.93371,0.01021
rts,1680,5,5,0.008,3.0,0.024,0.163816,46,0.77419,1.88878,0.01418
rts,1680,5,5,0.008,5.0,0.04,0.125153,76,0.78567,1.81375,0.01803
rts,1680,5,5,0.008,8.0,0.064,0.087648,99,0.79018,1.61676,0.02705
rts,1680,5,5,0.01652,0.5,0.00826,0.328828,11,0.67457,1.96631,0.00697
rts,1680,5,5,0.01652,1.0,0.01652,0.260344,10,0.72563,1.95583,0.00864
rts,1680,5,5,0.01652,1.5,0.02477,0.22974,77,0.74729,1.94448,0.00932
rts,1680,5,5,0.01652,2.0,0.03303,0.197878,79,0.75973,1.92161,0.01152
rts,1680,5,5,0.01652,3.0,0.04955,0.165036,100,0.77298,1.88401,0.01446
rts,1680,5,5,0.01652,5.0,0.08258,0.127581,100,0.78498,1.8116,0.01845
rts,1680,5,5,0.01652,8.0,0.13213,0.088487,95,0.78797,1.61432,0.02764
rts,1680,5,5,0.0341,0.5,0.01705,0.330476,7,0.66844,1.96768,0.00664
rts,1680,5,5,0.0341,1.0,0.0341,0.264693,74,0.72181,1.96096,0.00793
rts,1680,5,5,0.0341,1.5,0.05114,0.22678,43,0.74291,1.94435,0.00984
rts,1680,5,5,0.0341,2.0,0.06819,0.207044,91,0.75598,1.93231,0.01029
rts,1680,5,5,0.0341,3.0,0.10229,0.170029,100,0.77128,1.88238,0.01443
rts,1680,5,5,0.0341,5.0,0.17048,0.134027,99,0.78324,1.8301,0.01706
rts,1680,5,5,0.0341,8.0,0.27277,0.099843,100,0.7864,1.66819,0.0246
rts,1680,5,5,0.07039,0.5,0.03519,0.335061,99,0.65849,1.97097,0.00616
rts,1680,5,5,0.07039,1.0,0.07039,0.271385,99,0.71537,1.96124,0.00812
rts,1680,5,5,0.07039,1.5,0.10558,0.233876,93,0.73778,1.94741,0.00934
rts,1680,5,5,0.07039,2.0,0.14078,0.213902,95,0.74878,1.93735,0.01001
rts,1680,5,5,0.07039,3.0,0.21117,0.180388,100,0.76631,1.90006,0.01288
rts,1680,5,5,0.07039,5.0,0.35195,0.141456,99,0.7762,1.82543,0.01734
rts,1680,5,5,0.07039,8.0,0.56312,0.11055,99,0.77997,1.71083,0.02196
rts,1680,5,5,0.14532,0.5,0.07266,0.350121,98,0.60492,1.97283,0.00535
rts,1680,5,5,0.14532,1.0,0.14532,0.284639,95,0.70721,1.96148,0.00827
rts,1680,5,5,0.14532,1.5,0.21797,0.250944,100,0.7238,1.95837,0.00827
rts,1680,5,5,0.14532,2.0,0.29063,0.247182,97,0.649,1.94145,0.00762
rts,1680,5,5,0.14532,3.0,0.43595,0.2269,100,0.65695,1.91577,0.00886
rts,1680,5,5,0.14532,5.0,0.72658,0.804206,100,0.26798,1.86663,0.00366
rts,1680,5,5,0.14532,8.0,1.16253,1.0,31,0.02512,1.46356,0.00164
rts,1680,5,5,0.3,0.5,0.15,1.0,27,0.02485,1.48587,0.00158
rts,1680,5,5,0.3,1.0,0.3,1.0,16,0.02166,1.40007,0.00163
rts,1680,5,5,0.3,1.5,0.45,1.0,6,0.02172,1.39978,0.00163
rts,1680,5,5,0.3,2.0,0.6,1.0,6,0.02158,1.40918,0.00169
rts,1680,5,5,0.3,3.0,0.9,1.0,4,0.02146,1.4099,0.00171
rts,1680,5,5,0.3,5.0,1.5,1.0,6,0.02142,1.41648,0.00171
rts,1680,5,5,0.3,8.0,2.4,1.0,3,0.02165,1.40235,0.00167
rts,1680,5,10,0.008,0.5,0.004,0.328107,27,0.67165,2.94755,0.00393
rts,1680,5,10,0.008,1.0,0.008,0.259566,25,0.72357,2.90992,0.00553
rts,1680,5,10,0.008,1.5,0.012,0.222015,26,0.74488,2.88499,0.00665
rts,1680,5,10,0.008,2.0,0.016,0.195809,42,0.75558,2.84843,0.00776
rts,1680,5,10,0.008,3.0,0.024,0.160505,28,0.76962,2.77041,0.00963
rts,1680,5,10,0.008,5.0,0.04,0.113447,94,0.78209,2.55425,0.01449
rts,1680,5,10,0.008,8.0,0.064,0.054072,100,0.77896,1.79257,0.02478
rts,1680,5,10,0.01652,0.5,0.00826,0.328403,14,0.67271,2.94718,0.00422
rts,1680,5,10,0.01652,1.0,0.01652,0.26206,13,0.72155,2.91341,0.00548
rts,1680,5,10,0.01652,1.5,0.02477,0.219591,80,0.7476,2.88151,0.00673
rts,1680,5,10,0.01652,2.0,0.03303,0.197454,95,0.75677,2.85171,0.00753
rts,1680,5,10,0.01652,3.0,0.04955,0.161626,73,0.77008,2.78728,0.00925
rts,1680,5,10,0.01652,5.0,0.08258,0.114999,98,0.78086,2.5539,0.01413
rts,1680,5,10,0.01652,8.0,0.13213,0.061194,96,0.77828,1.93448,0.0226
rts,1680,5,10,0.0341,0.5,0.01705,0.328915,7,0.67006,2.94701,0.0041
rts,1680,5,10,0.0341,1.0,0.0341,0.263601,100,0.71886,2.92532,0.00553
rts,1680,5,10,0.0341,1.5,0.05114,0.226635,7,0.74108,2.89239,0.00631
rts,1680,5,10,0.0341,2.0,0.06819,0.199406,86,0.75626,2.85526,0.00755
rts,1680,5,10,0.0341,3.0,0.10229,0.164783,89,0.77013,2.78959,0.00937
rts,1680,5,10,0.0341,5.0,0.17048,0.115667,99,0.78111,2.53639,0.01479
rts,1680,5,10,0.0341,8.0,0.27277,0.058856,100,0.77736,1.84516,0.02432
rts,1680,5,10,0.07039,0.5,0.03519,0.330708,97,0.66775,2.951,0.00404
rts,1680,5,10,0.07039,1.0,0.07039,0.26746,92,0.71461,2.92081,0.00525
rts,1680,5,10,0.07039,1.5,0.10558,0.231693,93,0.73584,2.88403,0.00663
rts,1680,5,10,0.07039,2.0,0.14078,0.208806,98,0.75133,2.87567,0.00701
rts,1680,5,10,0.07039,3.0,0.21117,0.168434,98,0.7658,2.79907,0.00895
rts,1680,5,10,0.07039,5.0,0.35195,0.127419,99,0.77521,2.61834,0.01281
rts,1680,5,10,0.07039,8.0,0.56312,0.073873,100,0.77579,2.08921,0.02137
rts,1680,5,10,0.14532,0.5,0.07266,0.342225,90,0.65167,2.9596,0.00365
rts,1680,5,10,0.14532,1.0,0.14532,0.281127,100,0.70477,2.92737,0.00486
rts,1680,5,10,0.14532,1.5,0.21797,0.247976,96,0.68654,2.91004,0.00528
rts,1680,5,10,0.14532,2.0,0.29063,0.249075,100,0.64625,2.87872,0.00518
rts,1680,5,10,0.14532,3.0,0.43595,0.264571,99,0.55387,2.81209,0.00499
rts,1680,5,10,0.14532,5.0,0.72658,0.51522,99,0.40257,2.64526,0.00459
rts,1680,5,10,0.14532,8.0,1.16253,1.0,23,0.021,2.046,0.00087
rts,1680,5,10,0.3,0.5,0.15,1.0,41,0.06664,2.70196,0.00096
rts,1680,5,10,0.3,1.0,0.3,1.0,4,0.02097,2.06054,0.001
rts,1680,5,10,0.3,1.5,0.45,1.0,13,0.02101,2.05148,0.00095
rts,1680,5,10,0.3,2.0,0.6,1.0,4,0.02097,2.0547,0.00096
rts,1680,5,10,0.3,3.0,0.9,1.0,5,0.02086,2.06576,0.00098
rts,1680,5,10,0.3,5.0,1.5,1.0,5,0.02077,2.06813,0.00096
rts,1680,5,10,0.3,8.0,2.4,1.0,7,0.02087,2.0581,0.00096
rts,1680,5,20,0.008,0.5,0.004,0.328254,28,0.67119,4.89978,0.00258
rts,1680,5,20,0.008,1.0,0.008,0.25957,27,0.72173,4.8236,0.00361
rts,1680,5,20,0.008,1.5,0.012,0.216547,27,0.74608,4.75867,0.00449
rts,1680,5,20,0.008,2.0,0.016,0.1874,32,0.75874,4.63886,0.00583
rts,1680,5,20,0.008,3.0,0.024,0.143332,96,0.7697,4.36684,0.00801
rts,1680,5,20,0.008,5.0,0.04,0.072434,100,0.77302,3.32201,0.01368
rts,1680,5,20,0.008,8.0,0.064,0.000109,4,0.73899,0.00903,0.0233
rts,1680,5,20,0.01652,0.5,0.00826,0.3311,17,0.66849,4.90019,0.00259
rts,1680,5,20,0.01652,1.0,0.01652,0.258471,15,0.72082,4.81464,0.00376
rts,1680,5,20,0.01652,1.5,0.02477,0.219118,15,0.74216,4.76071,0.00448
rts,1680,5,20,0.01652,2.0,0.03303,0.187361,39,0.75504,4.64315,0.00591
rts,1680,5,20,0.01652,3.0,0.04955,0.149965,98,0.7701,4.44766,0.00746
rts,1680,5,20,0.01652,5.0,0.08258,0.081705,97,0.77233,3.51194,0.01296
rts,1680,5,20,0.01652,8.0,0.13213,0.000118,53,0.73986,0.00916,0.0233
rts,1680,5,20,0.0341,0.5,0.01705,0.330598,34,0.66643,4.89181,0.0026
rts,1680,5,20,0.0341,1.0,0.0341,0.261163,59,0.72014,4.82987,0.00369
rts,1680,5,20,0.0341,1.5,0.05114,0.221671,100,0.74163,4.75922,0.00439
rts,1680,5,20,0.0341,2.0,0.06819,0.192445,71,0.75622,4.65495,0.00552
rts,1680,5,20,0.0341,3.0,0.10229,0.148086,98,0.76779,4.46849,0.0073
rts,1680,5,20,0.0341,5.0,0.17048,0.081646,100,0.77221,3.43123,0.01357
rts,1680,5,20,0.0341,8.0,0.27277,0.00015,99,0.73991,0.01239,0.02303
rts,1680,5,20,0.07039,0.5,0.03519,0.335268,80,0.65851,4.90249,0.00259
rts,1680,5,20,0.07039,1.0,0.07039,0.266876,96,0.7117,4.85033,0.00342
rts,1680,5,20,0.07039,1.5,0.10558,0.228847,97,0.73637,4.73803,0.00465
rts,1680,5,20,0.07039,2.0,0.14078,0.197769,98,0.75257,4.68304,0.00523
rts,1680,5,20,0.07039,3.0,0.21117,0.154792,100,0.76643,4.48316,0.00689
rts,1680,5,20,0.07039,5.0,0.35195,0.100793,100,0.77176,3.78529,0.01149
rts,1680,5,20,0.07039,8.0,0.56312,0.000218,100,0.7424,0.09769,0.02335
rts,1680,5,20,0.14532,0.5,0.07266,0.338052,97,0.65549,4.89679,0.00252
rts,1680,5,20,0.14532,1.0,0.14532,0.273246,100,0.70654,4.8568,0.00336
rts,1680,5,20,0.14532,1.5,0.21797,0.237884,100,0.72945,4.77584,0.00435
