access,w_eff,n_vis,n_nat,arm,eps,T,rho,tau0
rts,1680,5,5,warm,0.2466,0.52834,1.92323,0.454926
rts,1680,5,5,warm,0.32102,0.06637,1.7254,0.929759
rts,1680,5,5,warm,0.41788,0.02211,1.2723,1.0
rts,1680,5,5,warm,0.54399,0.02191,1.28934,1.0
rts,1680,5,5,warm,0.70814,0.02179,1.29783,1.0
rts,1680,5,5,warm,0.92183,0.02917,1.45604,0.986199
rts,1680,5,5,warm,1.2,0.02195,1.28107,1.0
rts,1680,5,10,cold_w,0.008,0.7362,0.02838,0.000595
rts,1680,5,10,cold_w,0.01041,0.73649,0.03911,0.000595
rts,1680,5,10,cold_w,0.01356,0.73506,0.03397,0.000595
rts,1680,5,10,cold_w,0.01765,0.73518,0.04153,0.000595
rts,1680,5,10,cold_w,0.02297,0.73727,0.04757,0.000595
rts,1680,5,10,cold_w,0.02991,0.73712,0.05166,0.000595
rts,1680,5,10,cold_w,0.03893,0.73825,0.0834,0.000595
rts,1680,5,10,cold_w,0.05068,0.7375,0.10718,0.000595
rts,1680,5,10,cold_w,0.06597,0.7406,0.18696,0.000595
rts,1680,5,10,cold_w,0.08588,0.73976,0.35237,0.000595
rts,1680,5,10,cold_w,0.11179,0.73905,0.6597,0.000595
rts,1680,5,10,cold_w,0.14552,0.74067,0.93841,0.000595
rts,1680,5,10,cold_w,0.18944,0.73867,1.33676,0.000595
rts,1680,5,10,cold_w,0.2466,0.7309,1.58666,0.000595
rts,1680,5,10,cold_w,0.32102,0.71653,1.86112,0.000595
rts,1680,5,10,cold_w,0.41788,0.67808,2.00869,0.000595
rts,1680,5,10,cold_w,0.54399,0.59559,2.12141,0.000595
rts,1680,5,10,cold_w,0.70814,0.49248,2.22662,0.000595
rts,1680,5,10,cold_w,0.92183,0.34978,2.17366,0.000595
rts,1680,5,10,cold_w,1.2,0.36228,2.37315,0.000595
rts,1680,5,10,cold_nv,0.008,0.73419,2.73085,0.2
rts,1680,5,10,cold_nv,0.01041,0.73248,2.72625,0.2
rts,1680,5,10,cold_nv,0.01356,0.73194,2.73754,0.2
rts,1680,5,10,cold_nv,0.01765,0.73029,2.7614,0.2
rts,1680,5,10,cold_nv,0.02297,0.72758,2.73707,0.2
rts,1680,5,10,cold_nv,0.02991,0.72881,2.7406,0.2
rts,1680,5,10,cold_nv,0.03893,0.72839,2.74299,0.2
rts,1680,5,10,cold_nv,0.05068,0.7313,2.75978,0.2
rts,1680,5,10,cold_nv,0.06597,0.7242,2.76342,0.2
rts,1680,5,10,cold_nv,0.08588,0.72412,2.77118,0.2
rts,1680,5,10,cold_nv,0.11179,0.71809,2.77092,0.2
rts,1680,5,10,cold_nv,0.14552,0.7137,2.7917,0.2
rts,1680,5,10,cold_nv,0.18944,0.70594,2.81067,0.2
rts,1680,5,10,cold_nv,0.2466,0.69411,2.80887,0.2
rts,1680,5,10,cold_nv,0.32102,0.65967,2.81853,0.2
rts,1680,5,10,cold_nv,0.41788,0.56421,2.8339,0.2
rts,1680,5,10,cold_nv,0.54399,0.43288,2.8458,0.2
rts,1680,5,10,cold_nv,0.70814,0.39692,2.85114,0.2
rts,1680,5,10,cold_nv,0.92183,0.2095,2.7949,0.2
rts,1680,5,10,cold_nv,1.2,0.24786,2.85237,0.2
rts,1680,5,10,warm,0.008,0.73968,2.54053,0.159481
rts,1680,5,10,warm,0.01041,0.72954,2.73274,0.20113
rts,1680,5,10,warm,0.01356,0.72313,2.76146,0.220383
rts,1680,5,10,warm,0.01765,0.72114,2.8014,0.231335
rts,1680,5,10,warm,0.02297,0.7167,2.79644,0.231765
rts,1680,5,10,warm,0.02991,0.71299,2.78551,0.233551
rts,1680,5,10,warm,0.03893,0.71401,2.80371,0.236106
rts,1680,5,10,warm,0.05068,0.71827,2.77016,0.230096
rts,1680,5,10,warm,0.06597,0.71425,2.80666,0.235151
rts,1680,5,10,warm,0.08588,0.71127,2.80501,0.240593
rts,1680,5,10,warm,0.11179,0.70843,2.81214,0.249769
rts,1680,5,10,warm,0.14552,0.71062,2.8163,0.249505
rts,1680,5,10,warm,0.18944,0.6992,2.82414,0.262105
rts,1680,5,10,warm,0.2466,0.59644,2.83299,0.364394
rts,1680,5,10,warm,0.32102,0.16613,2.77714,0.83188
rts,1680,5,10,warm,0.41788,0.0217,2.10764,1.0
rts,1680,5,10,warm,0.54399,0.0219,2.08879,1.0
rts,1680,5,10,warm,0.70814,0.0214,2.14777,1.0
rts,1680,5,10,warm,0.92183,0.03488,2.48692,0.965047
rts,1680,5,10,warm,1.2,0.02181,2.0971,1.0
rts,1680,5,20,cold_w,0.008,0.68353,0.0459,0.000595
rts,1680,5,20,cold_w,0.01041,0.68479,0.04815,0.000595
rts,1680,5,20,cold_w,0.01356,0.68368,0.05335,0.000595
rts,1680,5,20,cold_w,0.01765,0.68469,0.05926,0.000595
rts,1680,5,20,cold_w,0.02297,0.68553,0.056,0.000595
rts,1680,5,20,cold_w,0.02991,0.68479,0.06528,0.000595
rts,1680,5,20,cold_w,0.03893,0.68386,0.09399,0.000595
rts,1680,5,20,cold_w,0.05068,0.68386,0.11161,0.000595
rts,1680,5,20,cold_w,0.06597,0.68526,0.15644,0.000595
rts,1680,5,20,cold_w,0.08588,0.68587,0.27186,0.000595
rts,1680,5,20,cold_w,0.11179,0.68606,0.43872,0.000595
rts,1680,5,20,cold_w,0.14552,0.68813,0.8115,0.000595
rts,1680,5,20,cold_w,0.18944,0.69082,1.31282,0.000595
rts,1680,5,20,cold_w,0.2466,0.69002,1.93131,0.000595
rts,1680,5,20,cold_w,0.32102,0.68758,2.44484,0.000595
rts,1680,5,20,cold_w,0.41788,0.66756,2.84053,0.000595
rts,1680,5,20,cold_w,0.54399,0.61157,3.14282,0.000595
rts,1680,5,20,cold_w,0.70814,0.52053,3.33034,0.000595
rts,1680,5,20,cold_w,0.92183,0.38591,3.25014,0.000595
rts,1680,5,20,cold_w,1.2,0.40239,3.69956,0.000595
rts,1680,5,20,cold_nv,0.008,0.71123,4.53407,0.2
rts,1680,5,20,cold_nv,0.01041,0.71051,4.55462,0.2
rts,1680,5,20,cold_nv,0.01356,0.70882,4.54135,0.2
rts,1680,5,20,cold_nv,0.01765,0.71145,4.56576,0.2
rts,1680,5,20,cold_nv,0.02297,0.70912,4.54157,0.2
rts,1680,5,20,cold_nv,0.02991,0.71015,4.5478,0.2
rts,1680,5,20,cold_nv,0.03893,0.7102,4.5636,0.2
rts,1680,5,20,cold_nv,0.05068,0.70648,4.50695,0.2
rts,1680,5,20,cold_nv,0.06597,0.71212,4.56712,0.2
rts,1680,5,20,cold_nv,0.08588,0.70895,4.54549,0.2
rts,1680,5,20,cold_nv,0.11179,0.70203,4.57129,0.2
rts,1680,5,20,cold_nv,0.14552,0.69902,4.59441,0.2
rts,1680,5,20,cold_nv,0.18944,0.69946,4.55603,0.2
rts,1680,5,20,cold_nv,0.2466,0.68752,4.63104,0.2
rts,1680,5,20,cold_nv,0.32102,0.66167,4.6926,0.2
rts,1680,5,20,cold_nv,0.41788,0.58892,4.69072,0.2
rts,1680,5,20,cold_nv,0.54399,0.4063,4.68627,0.2
rts,1680,5,20,cold_nv,0.70814,0.42079,4.76866,0.2
rts,1680,5,20,cold_nv,0.92183,0.19773,4.63706,0.2
rts,1680,5,20,cold_nv,1.2,0.24588,4.73008,0.2
rts,1680,5,20,warm,0.008,0.71434,3.3471,0.090361
rts,1680,5,20,warm,0.01041,0.72027,4.0505,0.138713
rts,1680,5,20,warm,0.01356,0.71918,4.41822,0.174108
rts,1680,5,20,warm,0.01765,0.71242,4.54417,0.196504
rts,1680,5,20,warm,0.02297,0.71242,4.58303,0.204001
rts,1680,5,20,warm,0.02991,0.71047,4.53873,0.203507
rts,1680,5,20,warm,0.03893,0.70876,4.56038,0.20639
rts,1680,5,20,warm,0.05068,0.7093,4.55262,0.205061
rts,1680,5,20,warm,0.06597,0.70643,4.58825,0.211624
rts,1680,5,20,warm,0.08588,0.7016,4.58015,0.214954
rts,1680,5,20,warm,0.11179,0.70432,4.62422,0.223196
rts,1680,5,20,warm,0.14552,0.69864,4.57897,0.220956
rts,1680,5,20,warm,0.18944,0.69372,4.60092,0.239217
rts,1680,5,20,warm,0.2466,0.64168,4.65191,0.28653
rts,1680,5,20,warm,0.32102,0.17098,4.63482,0.798404
rts,1680,5,20,warm,0.41788,0.01974,3.72974,1.0
rts,1680,5,20,warm,0.54399,0.02013,3.63233,1.0
rts,1680,5,20,warm,0.70814,0.01935,3.7798,1.0
rts,1680,5,20,warm,0.92183,0.02174,3.73987,0.992037
rts,1680,5,20,warm,1.2,0.01955,3.74223,1.0
rts,1680,20,0,cold_w,0.008,0.67896,1.0,0.000595
rts,1680,20,0,cold_w,0.01041,0.69961,1.0,0.000595
rts,1680,20,0,cold_w,0.01356,0.72133,1.0,0.000595
rts,1680,20,0,cold_w,0.01765,0.73916,1.0,0.000595
rts,1680,20,0,cold_w,0.02297,0.74799,1.0,0.000595
rts,1680,20,0,cold_w,0.02991,0.75979,1.0,0.000595
rts,1680,20,0,cold_w,0.03893,0.76469,1.0,0.000595
rts,1680,20,0,cold_w,0.05068,0.76825,1.0,0.000595
rts,1680,20,0,cold_w,0.06597,0.76281,1.0,0.000595
rts,1680,20,0,cold_w,0.08588,0.75917,1.0,0.000595
rts,1680,20,0,cold_w,0.11179,0.74986,1.0,0.000595
rts,1680,20,0,cold_w,0.14552,0.74781,1.0,0.000595
rts,1680,20,0,cold_w,0.18944,0.74225,1.0,0.000595
rts,1680,20,0,cold_w,0.2466,0.73526,1.0,0.000595
rts,1680,20,0,cold_w,0.32102,0.72496,1.0,0.000595
rts,1680,20,0,cold_w,0.41788,0.72316,1.0,0.000595
rts,1680,20,0,cold_w,0.54399,0.69831,1.0,0.000595
rts,1680,20,0,cold_w,0.70814,0.63816,1.0,0.000595
rts,1680,20,0,cold_w,0.92183,0.44013,1.0,0.000595
rts,1680,20,0,cold_w,1.2,0.37124,1.0,0.000595
rts,1680,20,0,cold_nv,0.008,0.75379,1.0,0.05
rts,1680,20,0,cold_nv,0.01041,0.75128,1.0,0.05
rts,1680,20,0,cold_nv,0.01356,0.75198,1.0,0.05
rts,1680,20,0,cold_nv,0.01765,0.74896,1.0,0.05
rts,1680,20,0,cold_nv,0.02297,0.74957,1.0,0.05
rts,1680,20,0,cold_nv,0.02991,0.74841,1.0,0.05
rts,1680,20,0,cold_nv,0.03893,0.74252,1.0,0.05
rts,1680,20,0,cold_nv,0.05068,0.74364,1.0,0.05
rts,1680,20,0,cold_nv,0.06597,0.74391,1.0,0.05
rts,1680,20,0,cold_nv,0.08588,0.74082,1.0,0.05
rts,1680,20,0,cold_nv,0.11179,0.7381,1.0,0.05
rts,1680,20,0,cold_nv,0.14552,0.73501,1.0,0.05
rts,1680,20,0,cold_nv,0.18944,0.72945,1.0,0.05
rts,1680,20,0,cold_nv,0.2466,0.72928,1.0,0.05
rts,1680,20,0,cold_nv,0.32102,0.72204,1.0,0.05
rts,1680,20,0,cold_nv,0.41788,0.71546,1.0,0.05
rts,1680,20,0,cold_nv,0.54399,0.68556,1.0,0.05
rts,1680,20,0,cold_nv,0.70814,0.62454,1.0,0.05
rts,1680,20,0,cold_nv,0.92183,0.49667,1.0,0.05
rts,1680,20,0,cold_nv,1.2,0.27555,1.0,0.05
rts,1680,20,0,warm,0.008,0.73336,1.0,0.059983
rts,1680,20,0,warm,0.01041,0.73376,1.0,0.059906
rts,1680,20,0,warm,0.01356,0.7328,1.0,0.060109
rts,1680,20,0,warm,0.01765,0.73243,1.0,0.060612
rts,1680,20,0,warm,0.02297,0.73339,1.0,0.060723
rts,1680,20,0,warm,0.02991,0.73065,1.0,0.060942
rts,1680,20,0,warm,0.03893,0.73434,1.0,0.060226
rts,1680,20,0,warm,0.05068,0.73076,1.0,0.061282
rts,1680,20,0,warm,0.06597,0.73162,1.0,0.061195
rts,1680,20,0,warm,0.08588,0.72891,1.0,0.062377
rts,1680,20,0,warm,0.11179,0.728,1.0,0.06276
rts,1680,20,0,warm,0.14552,0.72627,1.0,0.065021
rts,1680,20,0,warm,0.18944,0.72514,1.0,0.066401
rts,1680,20,0,warm,0.2466,0.72114,1.0,0.070138
rts,1680,20,0,warm,0.32102,0.7163,1.0,0.070644
rts,1680,20,0,warm,0.41788,0.47988,1.0,0.372775
rts,1680,20,0,warm,0.54399,0.19011,1.0,0.695125
rts,1680,20,0,warm,0.70814,0.01406,1.0,0.948454
rts,1680,20,0,warm,0.92183,0.01982,1.0,0.822321
rts,1680,20,0,warm,1.2,0.00672,1.0,0.860857
rts,1680,20,5,cold_w,0.008,0.76163,0.07623,0.000595
rts,1680,20,5,cold_w,0.01041,0.76477,0.08004,0.000595
rts,1680,20,5,cold_w,0.01356,0.76268,0.09373,0.000595
rts,1680,20,5,cold_w,0.01765,0.76169,0.10151,0.000595
rts,1680,20,5,cold_w,0.02297,0.76315,0.1266,0.000595
rts,1680,20,5,cold_w,0.02991,0.76373,0.15454,0.000595
rts,1680,20,5,cold_w,0.03893,0.76554,0.2222,0.000595
rts,1680,20,5,cold_w,0.05068,0.76807,0.30184,0.000595
rts,1680,20,5,cold_w,0.06597,0.77044,0.39866,0.000595
rts,1680,20,5,cold_w,0.08588,0.77089,0.52964,0.000595
rts,1680,20,5,cold_w,0.11179,0.76235,0.6597,0.000595
rts,1680,20,5,cold_w,0.14552,0.7588,0.7615,0.000595
rts,1680,20,5,cold_w,0.18944,0.75201,0.84906,0.000595
rts,1680,20,5,cold_w,0.2466,0.74036,0.91559,0.000595
rts,1680,20,5,cold_w,0.32102,0.73167,0.96363,0.000595
rts,1680,20,5,cold_w,0.41788,0.72648,1.01599,0.000595
rts,1680,20,5,cold_w,0.54399,0.7087,1.05695,0.000595
rts,1680,20,5,cold_w,0.70814,0.67006,1.091,0.000595
rts,1680,20,5,cold_w,0.92183,0.48971,1.07983,0.000595
rts,1680,20,5,cold_w,1.2,0.38716,1.10551,0.000595
rts,1680,20,5,cold_nv,0.008,0.73864,1.14089,0.05
rts,1680,20,5,cold_nv,0.01041,0.74091,1.13768,0.05
rts,1680,20,5,cold_nv,0.01356,0.73778,1.14223,0.05
rts,1680,20,5,cold_nv,0.01765,0.73636,1.13521,0.05
rts,1680,20,5,cold_nv,0.02297,0.7392,1.14198,0.05
rts,1680,20,5,cold_nv,0.02991,0.73197,1.15039,0.05
rts,1680,20,5,cold_nv,0.03893,0.73719,1.15561,0.05
rts,1680,20,5,cold_nv,0.05068,0.73451,1.14696,0.05
rts,1680,20,5,cold_nv,0.06597,0.73353,1.15405,0.05
rts,1680,20,5,cold_nv,0.08588,0.73307,1.15419,0.05
rts,1680,20,5,cold_nv,0.11179,0.73088,1.15334,0.05
rts,1680,20,5,cold_nv,0.14552,0.72541,1.15288,0.05
rts,1680,20,5,cold_nv,0.18944,0.7272,1.158,0.05
rts,1680,20,5,cold_nv,0.2466,0.72475,1.15894,0.05
rts,1680,20,5,cold_nv,0.32102,0.71865,1.15984,0.05
rts,1680,20,5,cold_nv,0.41788,0.71755,1.16919,0.05
rts,1680,20,5,cold_nv,0.54399,0.69437,1.17629,0.05
rts,1680,20,5,cold_nv,0.70814,0.62491,1.17282,0.05
rts,1680,20,5,cold_nv,0.92183,0.51268,1.19001,0.05
rts,1680,20,5,cold_nv,1.2,0.32933,1.18098,0.05
rts,1680,20,5,warm,0.008,0.73627,1.14757,0.050763
rts,1680,20,5,warm,0.01041,0.7357,1.15068,0.05283
rts,1680,20,5,warm,0.01356,0.73414,1.15336,0.0529
rts,1680,20,5,warm,0.01765,0.73505,1.15472,0.053939
rts,1680,20,5,warm,0.02297,0.73127,1.15155,0.054012
rts,1680,20,5,warm,0.02991,0.73249,1.15839,0.054422
rts,1680,20,5,warm,0.03893,0.7324,1.16336,0.054889
rts,1680,20,5,warm,0.05068,0.72893,1.15734,0.055319
rts,1680,20,5,warm,0.06597,0.72857,1.15959,0.055353
rts,1680,20,5,warm,0.08588,0.73052,1.16373,0.054844
rts,1680,20,5,warm,0.11179,0.72873,1.16037,0.057315
rts,1680,20,5,warm,0.14552,0.72902,1.15495,0.056331
rts,1680,20,5,warm,0.18944,0.72384,1.15787,0.059105
rts,1680,20,5,warm,0.2466,0.71675,1.16408,0.063111
rts,1680,20,5,warm,0.32102,0.71633,1.16238,0.067077
rts,1680,20,5,warm,0.41788,0.6839,1.17159,0.095152
rts,1680,20,5,warm,0.54399,0.29292,1.15764,0.612162
rts,1680,20,5,warm,0.70814,0.01321,0.6284,0.96939
rts,1680,20,5,warm,0.92183,0.02509,0.89685,0.808598
rts,1680,20,5,warm,1.2,0.01326,0.61822,0.927513
rts,1680,20,10,cold_w,0.008,0.73816,0.06042,0.000595
rts,1680,20,10,cold_w,0.01041,0.74174,0.06195,0.000595
rts,1680,20,10,cold_w,0.01356,0.73877,0.06621,0.000595
rts,1680,20,10,cold_w,0.01765,0.73968,0.08732,0.000595
rts,1680,20,10,cold_w,0.02297,0.73738,0.09512,0.000595
rts,1680,20,10,cold_w,0.02991,0.74046,0.11327,0.000595
rts,1680,20,10,cold_w,0.03893,0.74281,0.14379,0.000595
rts,1680,20,10,cold_w,0.05068,0.7429,0.17909,0.000595
rts,1680,20,10,cold_w,0.06597,0.74252,0.27955,0.000595
rts,1680,20,10,cold_w,0.08588,0.74323,0.39507,0.000595
rts,1680,20,10,cold_w,0.11179,0.74147,0.53712,0.000595
rts,1680,20,10,cold_w,0.14552,0.74111,0.6617,0.000595
rts,1680,20,10,cold_w,0.18944,0.73793,0.81382,0.000595
rts,1680,20,10,cold_w,0.2466,0.73101,0.93194,0.000595
rts,1680,20,10,cold_w,0.32102,0.72261,1.00886,0.000595
rts,1680,20,10,cold_w,0.41788,0.72033,1.08218,0.000595
rts,1680,20,10,cold_w,0.54399,0.69961,1.13806,0.000595
rts,1680,20,10,cold_w,0.70814,0.65929,1.19395,0.000595
rts,1680,20,10,cold_w,0.92183,0.51678,1.22148,0.000595
rts,1680,20,10,cold_w,1.2,0.41085,1.23671,0.000595
rts,1680,20,10,cold_nv,0.008,0.7267,1.32044,0.05
rts,1680,20,10,cold_nv,0.01041,0.72466,1.32944,0.05
rts,1680,20,10,cold_nv,0.01356,0.72414,1.32489,0.05
rts,1680,20,10,cold_nv,0.01765,0.72301,1.33338,0.05
rts,1680,20,10,cold_nv,0.02297,0.72357,1.32838,0.05
rts,1680,20,10,cold_nv,0.02991,0.72621,1.33377,0.05
rts,1680,20,10,cold_nv,0.03893,0.72424,1.33356,0.05
rts,1680,20,10,cold_nv,0.05068,0.72414,1.32207,0.05
rts,1680,20,10,cold_nv,0.06597,0.7249,1.33493,0.05
rts,1680,20,10,cold_nv,0.08588,0.72029,1.32592,0.05
rts,1680,20,10,cold_nv,0.11179,0.71899,1.32355,0.05
rts,1680,20,10,cold_nv,0.14552,0.722,1.33015,0.05
rts,1680,20,10,cold_nv,0.18944,0.71976,1.33256,0.05
rts,1680,20,10,cold_nv,0.2466,0.71672,1.33671,0.05
rts,1680,20,10,cold_nv,0.32102,0.7114,1.3324,0.05
rts,1680,20,10,cold_nv,0.41788,0.7048,1.34059,0.05
rts,1680,20,10,cold_nv,0.54399,0.69413,1.34289,0.05
rts,1680,20,10,cold_nv,0.70814,0.62737,1.3579,0.05
rts,1680,20,10,cold_nv,0.92183,0.48667,1.3835,0.05
rts,1680,20,10,cold_nv,1.2,0.33635,1.37996,0.05
rts,1680,20,10,warm,0.008,0.73381,1.26318,0.041783
rts,1680,20,10,warm,0.01041,0.72827,1.2964,0.046762
rts,1680,20,10,warm,0.01356,0.72599,1.31743,0.048425
rts,1680,20,10,warm,0.01765,0.7236,1.32102,0.049064
rts,1680,20,10,warm,0.02297,0.72637,1.32152,0.049077
rts,1680,20,10,warm,0.02991,0.72687,1.3255,0.049412
rts,1680,20,10,warm,0.03893,0.72543,1.32494,0.049417
rts,1680,20,10,warm,0.05068,0.72143,1.32128,0.049756
rts,1680,20,10,warm,0.06597,0.7225,1.33095,0.050239
rts,1680,20,10,warm,0.08588,0.72457,1.32799,0.050826
rts,1680,20,10,warm,0.11179,0.72103,1.31851,0.050882
rts,1680,20,10,warm,0.14552,0.72142,1.32804,0.051584
rts,1680,20,10,warm,0.18944,0.71752,1.32486,0.052764
rts,1680,20,10,warm,0.2466,0.71203,1.33663,0.055581
rts,1680,20,10,warm,0.32102,0.71115,1.3309,0.05598
rts,1680,20,10,warm,0.41788,0.70521,1.33477,0.059772
rts,1680,20,10,warm,0.54399,0.32365,1.33085,0.563235
rts,1680,20,10,warm,0.70814,0.02312,0.97169,0.918485
rts,1680,20,10,warm,0.92183,0.01813,0.88699,0.876987
rts,1680,20,10,warm,1.2,0.01327,0.72995,0.930008
rts,1680,20,20,cold_w,0.008,0.6879,0.08062,0.000595
rts,1680,20,20,cold_w,0.01041,0.6856,0.0763,0.000595
rts,1680,20,20,cold_w,0.01356,0.68716,0.07608,0.000595
rts,1680,20,20,cold_w,0.01765,0.68516,0.0895,0.000595
rts,1680,20,20,cold_w,0.02297,0.68657,0.09581,0.000595
rts,1680,20,20,cold_w,0.02991,0.68771,0.11061,0.000595
rts,1680,20,20,cold_w,0.03893,0.68675,0.13619,0.000595
rts,1680,20,20,cold_w,0.05068,0.68788,0.16112,0.000595
rts,1680,20,20,cold_w,0.06597,0.68628,0.22111,0.000595
rts,1680,20,20,cold_w,0.08588,0.69178,0.30232,0.000595
rts,1680,20,20,cold_w,0.11179,0.69255,0.41787,0.000595
rts,1680,20,20,cold_w,0.14552,0.69822,0.61603,0.000595
rts,1680,20,20,cold_w,0.18944,0.69401,0.80107,0.000595
rts,1680,20,20,cold_w,0.2466,0.69393,0.9815,0.000595
rts,1680,20,20,cold_w,0.32102,0.68933,1.11306,0.000595
rts,1680,20,20,cold_w,0.41788,0.68595,1.2383,0.000595
rts,1680,20,20,cold_w,0.54399,0.68408,1.34559,0.000595
rts,1680,20,20,cold_w,0.70814,0.64672,1.45791,0.000595
rts,1680,20,20,cold_w,0.92183,0.51006,1.46874,0.000595
rts,1680,20,20,cold_w,1.2,0.42083,1.50795,0.000595
rts,1680,20,20,cold_nv,0.008,0.69956,1.76417,0.05
rts,1680,20,20,cold_nv,0.01041,0.70257,1.76431,0.05
rts,1680,20,20,cold_nv,0.01356,0.701,1.77524,0.05
rts,1680,20,20,cold_nv,0.01765,0.70201,1.77561,0.05
rts,1680,20,20,cold_nv,0.02297,0.70079,1.74809,0.05
rts,1680,20,20,cold_nv,0.02991,0.7,1.7638,0.05
rts,1680,20,20,cold_nv,0.03893,0.70339,1.74934,0.05
rts,1680,20,20,cold_nv,0.05068,0.70042,1.744,0.05
rts,1680,20,20,cold_nv,0.06597,0.70457,1.72616,0.05
rts,1680,20,20,cold_nv,0.08588,0.70571,1.72884,0.05
rts,1680,20,20,cold_nv,0.11179,0.70362,1.72968,0.05
rts,1680,20,20,cold_nv,0.14552,0.70355,1.71023,0.05
rts,1680,20,20,cold_nv,0.18944,0.70111,1.72357,0.05
rts,1680,20,20,cold_nv,0.2466,0.69708,1.70245,0.05
rts,1680,20,20,cold_nv,0.32102,0.69377,1.70795,0.05
rts,1680,20,20,cold_nv,0.41788,0.68998,1.72599,0.05
rts,1680,20,20,cold_nv,0.54399,0.68399,1.73094,0.05
rts,1680,20,20,cold_nv,0.70814,0.61606,1.73282,0.05
rts,1680,20,20,cold_nv,0.92183,0.50947,1.77728,0.05
rts,1680,20,20,cold_nv,1.2,0.31624,1.79681,0.05
rts,1680,20,20,warm,0.008,0.71517,1.47164,0.027493
rts,1680,20,20,warm,0.01041,0.71246,1.61892,0.034855
rts,1680,20,20,warm,0.01356,0.70993,1.66439,0.038487
rts,1680,20,20,warm,0.01765,0.71034,1.70528,0.040537
rts,1680,20,20,warm,0.02297,0.70725,1.67163,0.039949
rts,1680,20,20,warm,0.02991,0.70782,1.67151,0.040847
rts,1680,20,20,warm,0.03893,0.70512,1.68838,0.041662
rts,1680,20,20,warm,0.05068,0.70959,1.6952,0.041473
rts,1680,20,20,warm,0.06597,0.70831,1.6872,0.041445
rts,1680,20,20,warm,0.08588,0.7073,1.67239,0.041815
rts,1680,20,20,warm,0.11179,0.70254,1.68957,0.043082
rts,1680,20,20,warm,0.14552,0.70589,1.69985,0.044448
rts,1680,20,20,warm,0.18944,0.70392,1.70745,0.046677
rts,1680,20,20,warm,0.2466,0.70333,1.69192,0.04642
rts,1680,20,20,warm,0.32102,0.69842,1.711,0.04959
rts,1680,20,20,warm,0.41788,0.6878,1.7003,0.0514
rts,1680,20,20,warm,0.54399,0.5553,1.72417,0.207985
rts,1680,20,20,warm,0.70814,0.01154,1.01312,0.957713
rts,1680,20,20,warm,0.92183,0.0145,1.18118,0.848579
rts,1680,20,20,warm,1.2,0.01162,1.09456,0.91001
rts,1680,50,0,cold_w,0.008,0.72371,1.0,0.000595
rts,1680,50,0,cold_w,0.01041,0.73871,1.0,0.000595
rts,1680,50,0,cold_w,0.01356,0.74959,1.0,0.000595
rts,1680,50,0,cold_w,0.01765,0.75723,1.0,0.000595
rts,1680,50,0,cold_w,0.02297,0.76461,1.0,0.000595
rts,1680,50,0,cold_w,0.02991,0.77255,1.0,0.000595
rts,1680,50,0,cold_w,0.03893,0.77397,1.0,0.000595
rts,1680,50,0,cold_w,0.05068,0.77393,1.0,0.000595
rts,1680,50,0,cold_w,0.06597,0.76753,1.0,0.000595
rts,1680,50,0,cold_w,0.08588,0.75872,1.0,0.000595
rts,1680,50,0,cold_w,0.11179,0.75357,1.0,0.000595
rts,1680,50,0,cold_w,0.14552,0.74946,1.0,0.000595
rts,1680,50,0,cold_w,0.18944,0.74463,1.0,0.000595
rts,1680,50,0,cold_w,0.2466,0.73747,1.0,0.000595
rts,1680,50,0,cold_w,0.32102,0.73092,1.0,0.000595
rts,1680,50,0,cold_w,0.41788,0.72666,1.0,0.000595
rts,1680,50,0,cold_w,0.54399,0.71882,1.0,0.000595
rts,1680,50,0,cold_w,0.70814,0.69958,1.0,0.000595
rts,1680,50,0,cold_w,0.92183,0.61626,1.0,0.000595
rts,1680,50,0,cold_w,1.2,0.46146,1.0,0.000595
rts,1680,50,0,cold_nv,0.008,0.75061,1.0,0.02
rts,1680,50,0,cold_nv,0.01041,0.74611,1.0,0.02
rts,1680,50,0,cold_nv,0.01356,0.74857,1.0,0.02
rts,1680,50,0,cold_nv,0.01765,0.74461,1.0,0.02
rts,1680,50,0,cold_nv,0.02297,0.74392,1.0,0.02
rts,1680,50,0,cold_nv,0.02991,0.74271,1.0,0.02
rts,1680,50,0,cold_nv,0.03893,0.7389,1.0,0.02
rts,1680,50,0,cold_nv,0.05068,0.74079,1.0,0.02
rts,1680,50,0,cold_nv,0.06597,0.73637,1.0,0.02
rts,1680,50,0,cold_nv,0.08588,0.73425,1.0,0.02
rts,1680,50,0,cold_nv,0.11179,0.73292,1.0,0.02
rts,1680,50,0,cold_nv,0.14552,0.73213,1.0,0.02
rts,1680,50,0,cold_nv,0.18944,0.73196,1.0,0.02
rts,1680,50,0,cold_nv,0.2466,0.72962,1.0,0.02
rts,1680,50,0,cold_nv,0.32102,0.72027,1.0,0.02
rts,1680,50,0,cold_nv,0.41788,0.71983,1.0,0.02
rts,1680,50,0,cold_nv,0.54399,0.71313,1.0,0.02
rts,1680,50,0,cold_nv,0.70814,0.69539,1.0,0.02
rts,1680,50,0,cold_nv,0.92183,0.6143,1.0,0.02
rts,1680,50,0,cold_nv,1.2,0.48622,1.0,0.02
rts,1680,50,0,warm,0.008,0.73225,1.0,0.023325
rts,1680,50,0,warm,0.01041,0.73471,1.0,0.023667
rts,1680,50,0,warm,0.01356,0.73212,1.0,0.023714
rts,1680,50,0,warm,0.01765,0.73502,1.0,0.023598
