method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
ema_no_coll,uniform,50,50,789,1000,3.333,3.5,1.1505892857142856,23.701,0.47402000000000066,4.144,0.24890314097667088,0.015216074005244239,9.009566638426938
consec_L2,uniform,50,50,789,1000,3.535,3.5,1.228255952380952,25.033,0.50066,6.848,0.15009186532421884,0.019830450507248947,7.991042388236117
consec_L4,uniform,50,50,789,1000,3.611,3.5,1.2541440476190466,26.144,0.5228800000000008,7.985,0.12169518342406076,0.021846347545882164,2.402034618883344
dcf_self_excl,uniform,50,50,789,1000,3.042,3.5,1.0416630952380956,21.916,0.43832000000000015,8.257,0.1576801875992276,0.0,0.0
pnd,uniform,50,50,789,1000,3.189,3.5,1.120172619047619,22.574,0.45148000000000027,3.913,0.26099532273282355,0.0,0.0
pnd_cd,uniform,50,50,789,1000,3.222,3.5,1.1046797619047626,22.791,0.45582,3.8,0.26022555361305444,0.0,0.0
and,uniform,50,50,789,1000,0.05,3.5,0.016650000000000005,0.153,0.0030600000000000024,0.043,0.9815333333333316,0.0,0.0
oracle,uniform,50,50,1234,1000,3.527,3.553,1.2214055555555554,24.979,0.4995799999999996,3.281,0.27901153258506245,0.0,0.0
mfg_no_excl,uniform,50,50,1234,1000,3.128,3.553,1.0604912698412705,22.81,0.45620000000000094,3.978,0.32390186096583157,0.0,0.0
self_excl_only,uniform,50,50,1234,1000,3.354,3.553,1.1371730158730153,23.761,0.4752199999999996,4.382,0.24256000535412378,0.0,0.0
ema_fixed_low,uniform,50,50,1234,1000,3.666,3.553,1.2464297619047606,26.227,0.5245400000000002,7.877,0.12566241795150948,0.020743321266097365,11.513184345314725
ema_fixed_high,uniform,50,50,1234,1000,3.573,3.553,1.211736507936508,25.384,0.50768,6.657,0.15364716641287904,0.019818671838906926,17.008027407611294
ema_adaptive,uniform,50,50,1234,1000,3.689,3.553,1.2543321428571423,26.214,0.5242800000000006,7.076,0.1367254588166584,0.019940183015676845,14.474616608851555
ema_ad_low,uniform,50,50,1234,1000,3.415,3.553,1.1491563492063488,24.32,0.4864000000000008,4.712,0.21715088057367535,0.01636711465844236,10.493892327443797
ema_ad_med,uniform,50,50,1234,1000,3.573,3.553,1.214763888888889,25.462,0.5092400000000004,5.44,0.18441989686869764,0.017582456322128428,11.836411601178325
ema_no_coll,uniform,50,50,1234,1000,3.305,3.553,1.1231805555555554,23.328,0.4665600000000002,4.003,0.25719045366398374,0.014776341996962502,9.056475580546904
consec_L2,uniform,50,50,1234,1000,3.526,3.553,1.1931750000000003,25.02,0.5004000000000004,6.892,0.15012177026619808,0.020231937031208767,8.073015580931806
consec_L4,uniform,50,50,1234,1000,3.638,3.553,1.2370436507936486,25.969,0.5193800000000004,8.155,0.12073139554232205,0.021016453898946814,2.8845746092146896
dcf_self_excl,uniform,50,50,1234,1000,3.105,3.553,1.0647841269841265,22.147,0.4429400000000007,8.163,0.1565740281160715,0.0,0.0
pnd,uniform,50,50,1234,1000,3.149,3.553,1.0668321428571423,22.368,0.4473600000000002,3.849,0.2664493992119003,0.0,0.0
pnd_cd,uniform,50,50,1234,1000,3.224,3.553,1.0995579365079362,22.924,0.45848000000000044,3.889,0.2566596653346663,0.0,0.0
and,uniform,50,50,1234,1000,0.065,3.553,0.022116666666666663,0.2,0.004000000000000003,0.046,0.9780333333333314,0.0,0.0
oracle,uniform,50,100,42,1000,6.819,6.748,1.1336585608835614,49.121,0.49121000000000065,6.539,0.272257070700303,0.0,0.0
mfg_no_excl,uniform,50,100,42,1000,6.424,6.748,1.0693820734820718,47.649,0.47649,7.141,0.29608377964893556,0.0,0.0
self_excl_only,uniform,50,100,42,1000,6.736,6.748,1.1187689865689885,49.295,0.49294999999999994,7.566,0.24945997916543913,0.0,0.0
ema_fixed_low,uniform,50,100,42,1000,7.459,6.748,1.240514030414032,54.676,0.5467599999999992,15.883,0.11718178468839015,0.01688019408458714,20.83994117245255
ema_fixed_high,uniform,50,100,42,1000,7.336,6.748,1.2259866855366854,53.677,0.5367700000000007,13.465,0.14020709553829053,0.016807574004619838,21.18157609064128
ema_adaptive,uniform,50,100,42,1000,7.5,6.748,1.2431422188922197,55.108,0.5510799999999998,15.39,0.11741531558386495,0.016693084499756396,19.797147768286926
ema_ad_low,uniform,50,100,42,1000,7.088,6.748,1.1777334360084368,51.823,0.5182300000000002,9.345,0.1993930990713668,0.012835382277136738,10.929290921437774
ema_ad_med,uniform,50,100,42,1000,7.327,6.748,1.2219686008436008,53.739,0.53739,11.854,0.15673491937968836,0.015144691883307818,14.893830281403885
ema_no_coll,uniform,50,100,42,1000,6.7,6.748,1.1161796509046524,48.73,0.48729999999999984,7.519,0.24985440946309903,0.011989135645382258,7.829727085345681
consec_L2,uniform,50,100,42,1000,7.23,6.748,1.2009529526029514,53.009,0.5300900000000001,14.087,0.13647838219655692,0.01672907032607035,11.738011453901692
consec_L4,uniform,50,100,42,1000,7.536,6.748,1.2453155094905102,55.415,0.5541499999999997,18.055,0.0946775510666515,0.018736458675241933,5.637104399966853
dcf_self_excl,uniform,50,100,42,1000,5.956,6.748,0.9881232350982345,43.465,0.43465000000000004,15.65,0.16609794106139614,0.0,0.0
pnd,uniform,50,100,42,1000,6.187,6.748,1.0262981851481858,45.187,0.45187000000000016,6.679,0.2804964168545227,0.0,0.0
pnd_cd,uniform,50,100,42,1000,6.258,6.748,1.029659138084139,45.06,0.4506000000000005,6.872,0.275903903206582,0.0,0.0
and,uniform,50,100,42,1000,0.095,6.748,0.015442857142857131,0.349,0.0034899999999999983,0.046,0.9850606060606071,0.0,0.0
oracle,uniform,50,100,123,1000,6.67,6.778,1.0975762931512933,48.46,0.4845999999999995,6.557,0.27745704654583436,0.0,0.0
mfg_no_excl,uniform,50,100,123,1000,6.465,6.778,1.0626862110112112,47.845,0.4784499999999999,7.052,0.2975283036865098,0.0,0.0
self_excl_only,uniform,50,100,123,1000,6.728,6.778,1.1024684870684873,48.877,0.4887699999999997,7.599,0.24901223508033943,0.0,0.0
ema_fixed_low,uniform,50,100,123,1000,7.506,6.778,1.2255222527472538,54.885,0.5488500000000005,15.509,0.11757471228854656,0.01689492802781054,20.327042279284736
ema_fixed_high,uniform,50,100,123,1000,7.251,6.778,1.1907546703296716,53.852,0.5385199999999999,13.234,0.14167833701268573,0.01641254348779929,21.136492765547633
ema_adaptive,uniform,50,100,123,1000,7.501,6.778,1.2306625097125115,55.198,0.5519800000000004,15.506,0.11487169287965625,0.017129606420932097,19.70209907925727
ema_ad_low,uniform,50,100,123,1000,7.132,6.778,1.1625995976245984,52.317,0.5231700000000002,9.377,0.19689738709765509,0.013450052421720999,10.670805676343653
ema_ad_med,uniform,50,100,123,1000,7.311,6.778,1.1988301393051417,53.393,0.5339299999999995,11.722,0.15820234500737607,0.015220895099468487,14.642048199833951
ema_no_coll,uniform,50,100,123,1000,6.652,6.778,1.09143427960928,48.105,0.4810499999999996,7.486,0.25419169331522484,0.01112389977666291,7.863484301202849
consec_L2,uniform,50,100,123,1000,7.376,6.778,1.2030500638250645,53.913,0.5391299999999996,13.964,0.13293910655721392,0.01662748923615405,11.61856635707533
consec_L4,uniform,50,100,123,1000,7.465,6.778,1.230042538017538,54.723,0.5472299999999997,18.325,0.09518722357902631,0.018716129842387227,5.952259628270161
dcf_self_excl,uniform,50,100,123,1000,5.881,6.778,0.9698852369852362,43.103,0.4310299999999992,15.775,0.16719382371859684,0.0,0.0
pnd,uniform,50,100,123,1000,6.339,6.778,1.044111383061384,45.914,0.45913999999999955,6.613,0.27749520388702664,0.0,0.0
pnd_cd,uniform,50,100,123,1000,6.186,6.778,1.0135088189588195,45.259,0.45258999999999944,6.794,0.27818182849722956,0.0,0.0
and,uniform,50,100,123,1000,0.1,6.778,0.016029004329004316,0.364,0.0036399999999999965,0.046,0.9845161616161627,0.0,0.0
oracle,uniform,50,100,456,1000,6.644,6.911,1.0621451104451098,48.207,0.4820699999999999,6.651,0.2780825101154506,0.0,0.0
mfg_no_excl,uniform,50,100,456,1000,6.402,6.911,1.0237830613830619,47.413,0.47413,6.789,0.3034615966765729,0.0,0.0
self_excl_only,uniform,50,100,456,1000,6.651,6.911,1.060378155178155,48.651,0.48651000000000016,7.533,0.2540113012316627,0.0,0.0
ema_fixed_low,uniform,50,100,456,1000,7.464,6.911,1.1902453851703847,54.959,0.54959,15.532,0.11806969892799699,0.01643572423223145,20.51271475763884
ema_fixed_high,uniform,50,100,456,1000,7.201,6.911,1.1516947163947178,52.665,0.5266499999999997,13.629,0.14363630586836654,0.016256284597391143,21.96348986529103
ema_adaptive,uniform,50,100,456,1000,7.503,6.911,1.1936352675102684,55.15,0.5514999999999994,15.233,0.1177592351824196,0.017433190058837564,19.3200785720315
ema_ad_low,uniform,50,100,456,1000,7.102,6.911,1.1296747474747477,52.225,0.5222499999999995,9.312,0.20005493710447253,0.013036769745013775,10.713412772766414
ema_ad_med,uniform,50,100,456,1000,7.476,6.911,1.1910294372294379,54.443,0.5444299999999999,11.806,0.15519071539979765,0.015374443140655098,14.349590348768526
ema_no_coll,uniform,50,100,456,1000,6.761,6.911,1.0740037434787435,48.981,0.48980999999999963,7.684,0.2460604985819533,0.011239559697002143,8.016174271084946
consec_L2,uniform,50,100,456,1000,7.32,6.911,1.1702181013431028,53.964,0.5396399999999991,14.007,0.13277270287286996,0.0165479582400264,11.48880485174816
consec_L4,uniform,50,100,456,1000,7.587,6.911,1.2028320124320142,55.355,0.5535499999999997,18.244,0.09319042924094276,0.01865097466493567,5.57087689157053
dcf_self_excl,uniform,50,100,456,1000,5.914,6.911,0.9423396686646692,43.08,0.43079999999999974,15.7,0.16766533625419724,0.0,0.0
pnd,uniform,50,100,456,1000,6.294,6.911,0.9975279359529371,45.652,0.4565199999999999,6.798,0.2756963745167734,0.0,0.0
pnd_cd,uniform,50,100,456,1000,6.303,6.911,1.0092791625041635,45.692,0.45691999999999966,6.786,0.27442324643032534,0.0,0.0
and,uniform,50,100,456,1000,0.109,6.911,0.016689621489621474,0.385,0.0038499999999999962,0.026,0.9855000000000012,0.0,0.0
oracle,uniform,50,100,789,1000,6.716,6.826,1.0924295510045516,48.612,0.48612,6.439,0.2795048202511784,0.0,0.0
mfg_no_excl,uniform,50,100,789,1000,6.345,6.826,1.0287999722499728,47.268,0.4726799999999998,7.034,0.3021715835612661,0.0,0.0
self_excl_only,uniform,50,100,789,1000,6.548,6.826,1.0582408008658002,48.049,0.4804899999999997,7.735,0.2526951066943265,0.0,0.0
ema_fixed_low,uniform,50,100,789,1000,7.476,6.826,1.2105300643800667,55.261,0.55261,15.619,0.11593373139495412,0.016835601464316705,20.46752901990296
ema_fixed_high,uniform,50,100,789,1000,7.258,6.826,1.1753667471417486,53.2,0.5320000000000001,13.365,0.1432975922285274,0.016278420423723513,21.393348196292806
ema_adaptive,uniform,50,100,789,1000,7.365,6.826,1.1991594017094027,53.84,0.5384000000000003,15.489,0.1212937578804055,0.01712702765781365,20.158641958234945
ema_ad_low,uniform,50,100,789,1000,7.037,6.826,1.1465538766788772,51.422,0.51422,9.341,0.20141612309320336,0.013226009467573756,10.53601454590979
ema_ad_med,uniform,50,100,789,1000,7.345,6.826,1.1962218253968258,53.833,0.5383300000000003,11.794,0.15673372630674304,0.01469689276849069,14.81681184098069
ema_no_coll,uniform,50,100,789,1000,6.655,6.826,1.0805014735264726,48.914,0.48913999999999985,7.519,0.24965896472797108,0.011139388683025898,7.888351463272451
consec_L2,uniform,50,100,789,1000,7.294,6.826,1.1861344655344663,53.441,0.5344099999999989,14.074,0.1342406729037612,0.01684630321644857,11.55560593009788
consec_L4,uniform,50,100,789,1000,7.498,6.826,1.2178554584304588,55.259,0.5525900000000004,18.271,0.09444174810283622,0.018833824398637965,5.560905809027978
dcf_self_excl,uniform,50,100,789,1000,5.875,6.826,0.9553925185925182,43.224,0.4322399999999995,15.648,0.16716510890622358,0.0,0.0
pnd,uniform,50,100,789,1000,6.168,6.826,1.0032855561105556,44.934,0.4493400000000004,6.712,0.2812744684708744,0.0,0.0
pnd_cd,uniform,50,100,789,1000,6.216,6.826,1.0044476329226335,45.379,0.45379000000000064,6.783,0.2781172379413866,0.0,0.0
and,uniform,50,100,789,1000,0.104,6.826,0.01749487734487733,0.375,0.0037499999999999955,0.063,0.9823626262626274,0.0,0.0
oracle,uniform,50,100,1234,1000,6.91,6.886,1.1095117160617156,50.38,0.5037999999999999,6.511,0.2674111759459118,0.0,0.0
mfg_no_excl,uniform,50,100,1234,1000,6.569,6.886,1.0565292873792875,48.226,0.4822600000000002,7.257,0.2897216740225426,0.0,0.0
self_excl_only,uniform,50,100,1234,1000,6.64,6.886,1.0705757131757137,48.421,0.4842099999999999,7.552,0.252714380029061,0.0,0.0
ema_fixed_low,uniform,50,100,1234,1000,7.554,6.886,1.2109468975468973,55.385,0.55385,15.504,0.11619682611239004,0.016486622631786206,20.44758945253021
ema_fixed_high,uniform,50,100,1234,1000,7.266,6.886,1.170231315906317,53.093,0.5309299999999996,13.405,0.14367665982126854,0.01652289456734714,21.378092265292246
ema_adaptive,uniform,50,100,1234,1000,7.59,6.886,1.2223812215562224,55.67,0.5566999999999998,15.268,0.11543782972358643,0.01686699259193122,19.600005561810374
ema_ad_low,uniform,50,100,1234,1000,7.038,6.886,1.1256513347763348,51.228,0.5122799999999998,9.453,0.20160170382727735,0.01365891053867615,10.875628862747257
ema_ad_med,uniform,50,100,1234,1000,7.408,6.886,1.195663217338219,54.178,0.5417800000000002,11.8,0.15709881473792875,0.014850087247823785,14.84373342627155
ema_no_coll,uniform,50,100,1234,1000,6.611,6.886,1.0603944943944947,48.057,0.4805699999999998,7.417,0.25567651667908176,0.011600304416357713,7.63606016244181
consec_L2,uniform,50,100,1234,1000,7.238,6.886,1.1625234626484635,52.818,0.5281800000000002,14.125,0.13668840136425955,0.01671674285213601,11.806681622222293
consec_L4,uniform,50,100,1234,1000,7.541,6.886,1.2086192002442009,55.497,0.5549699999999995,18.244,0.0936753708382873,0.01839156300817818,5.8211989592697
dcf_self_excl,uniform,50,100,1234,1000,5.912,6.886,0.9496310189810188,43.345,0.4334499999999997,15.707,0.1669483903220508,0.0,0.0
pnd,uniform,50,100,1234,1000,6.144,6.886,0.9817489732489736,44.709,0.44708999999999893,6.721,0.28312474529329507,0.0,0.0
pnd_cd,uniform,50,100,1234,1000,6.256,6.886,1.0078731768231757,45.654,0.45653999999999995,6.857,0.274700069454783,0.0,0.0
and,uniform,50,100,1234,1000,0.108,6.886,0.01708336940836939,0.39,0.003899999999999997,0.032,0.9850000000000011,0.0,0.0
oracle,uniform,50,200,42,1000,13.273,13.508,1.029788777647249,98.035,0.49017499999999997,12.882,0.271840442819313,0.0,0.0
mfg_no_excl,uniform,50,200,42,1000,13.014,13.508,1.0122068486305356,96.592,0.4829599999999997,13.663,0.28195332943274004,0.0,0.0
self_excl_only,uniform,50,200,42,1000,13.372,13.508,1.039241255525856,98.887,0.4944350000000004,13.993,0.25641047048314164,0.0,0.0
ema_fixed_low,uniform,50,200,42,1000,14.351,13.508,1.114163040756824,106.394,0.5319700000000014,25.659,0.1532596335437962,0.014705705824963639,23.323198129488283
ema_fixed_high,uniform,50,200,42,1000,14.74,13.508,1.1453598277186468,109.002,0.5450099999999994,26.964,0.13809787311693816,0.01565266759727772,22.125012701360774
ema_adaptive,uniform,50,200,42,1000,14.67,13.508,1.1393644617760896,108.623,0.5431150000000002,27.364,0.13848484339164596,0.015522763540128156,22.008026262964297
ema_ad_low,uniform,50,200,42,1000,14.493,13.508,1.1240756890352832,107.183,0.5359149999999997,19.574,0.18539772197181584,0.012285113456399965,13.678296611622743
ema_ad_med,uniform,50,200,42,1000,14.69,13.508,1.1429241993282875,108.822,0.5441100000000006,22.993,0.15995171403639197,0.013865163283450195,18.144506533644915
ema_no_coll,uniform,50,200,42,1000,13.415,13.508,1.0434461634576226,98.964,0.4948200000000002,14.784,0.24677676201357632,0.010029113574701778,8.160735546399327
consec_L2,uniform,50,200,42,1000,14.763,13.508,1.1472103371013538,109.132,0.5456600000000007,29.314,0.1265921632855295,0.016263411947223114,12.697619592852222
consec_L4,uniform,50,200,42,1000,15.277,13.508,1.1825011692858387,113.035,0.5651750000000005,39.538,0.08185793836305387,0.01834369424144898,7.129157417798947
dcf_self_excl,uniform,50,200,42,1000,11.413,13.508,0.8854616377064163,84.461,0.42230500000000004,30.044,0.17838450741727094,0.0,0.0
pnd,uniform,50,200,42,1000,12.275,13.508,0.9546649754557369,90.906,0.4545299999999996,12.346,0.2914408397430194,0.0,0.0
pnd_cd,uniform,50,200,42,1000,12.365,13.508,0.957876229230343,91.069,0.4553449999999994,12.802,0.2848230880155945,0.0,0.0
and,uniform,50,200,42,1000,0.05,13.508,0.003740186284303933,0.156,0.0007800000000000004,0.033,0.9954295321637433,0.0,0.0
oracle,uniform,50,200,123,1000,13.27,13.489,1.032428715788855,97.449,0.4872449999999993,13.054,0.271190011367265,0.0,0.0
mfg_no_excl,uniform,50,200,123,1000,13.023,13.489,1.011094544980303,97.288,0.4864399999999998,13.446,0.28070077619665407,0.0,0.0
self_excl_only,uniform,50,200,123,1000,13.165,13.489,1.0184706914387631,97.333,0.4866649999999989,13.906,0.26043563848807066,0.0,0.0
ema_fixed_low,uniform,50,200,123,1000,14.44,13.489,1.1212060735059572,106.876,0.5343800000000006,25.532,0.15176745039254874,0.014640612904957898,23.05440670840712
ema_fixed_high,uniform,50,200,123,1000,14.66,13.489,1.1343050098121696,109.668,0.54834,26.583,0.1389036642546996,0.015456335206002252,21.950394134248153
ema_adaptive,uniform,50,200,123,1000,14.695,13.489,1.137978444938276,109.56,0.5478000000000007,27.335,0.13598754883529518,0.01557162589088386,21.982893765477034
ema_ad_low,uniform,50,200,123,1000,14.317,13.489,1.105771116615584,106.673,0.5333650000000001,19.357,0.18825550238182454,0.012396446365256901,13.611131768086453
ema_ad_med,uniform,50,200,123,1000,14.505,13.489,1.1238844663978953,107.534,0.5376700000000008,23.3,0.16106189741439716,0.013900084926418753,18.32018823466002
ema_no_coll,uniform,50,200,123,1000,13.483,13.489,1.042369189419111,99.539,0.4976949999999996,14.42,0.24668646729296514,0.010038499160110894,7.934226862341899
consec_L2,uniform,50,200,123,1000,14.824,13.489,1.1479485670933822,110.592,0.5529600000000002,28.85,0.12568421344696987,0.016017014302050978,12.619513945069917
consec_L4,uniform,50,200,123,1000,15.274,13.489,1.1852419710492474,113.38,0.5668999999999995,39.141,0.08241352572435169,0.018481930479916583,7.125416679594514
dcf_self_excl,uniform,50,200,123,1000,11.354,13.489,0.88026259143763,84.417,0.4220850000000001,30.217,0.17737799514722075,0.0,0.0
pnd,uniform,50,200,123,1000,12.257,13.489,0.9486657049692647,90.393,0.45196500000000006,12.269,0.2932071225439017,0.0,0.0
pnd_cd,uniform,50,200,123,1000,12.292,13.489,0.9521132293274307,91.213,0.4560649999999992,12.645,0.2871968973089734,0.0,0.0
and,uniform,50,200,123,1000,0.049,13.489,0.0036406184286989257,0.154,0.0007700000000000005,0.025,0.9959239766081878,0.0,0.0
oracle,uniform,50,200,456,1000,13.178,13.573,1.0191693632715975,96.967,0.48483499999999946,13.049,0.27371867124186317,0.0,0.0
mfg_no_excl,uniform,50,200,456,1000,13.092,13.573,1.0089853386534726,97.436,0.48718000000000067,13.335,0.2818505573062412,0.0,0.0
self_excl_only,uniform,50,200,456,1000,13.284,13.573,1.0227843871368094,98.066,0.4903300000000004,13.921,0.2593262743739739,0.0,0.0
ema_fixed_low,uniform,50,200,456,1000,14.486,13.573,1.115605628679811,107.362,0.5368099999999997,25.411,0.15180989363196157,0.014814295591614996,22.86282671600233
ema_fixed_high,uniform,50,200,456,1000,14.733,13.573,1.1373462761993465,109.182,0.5459100000000001,26.884,0.13864050368522998,0.015457000863365534,22.371269131573488
ema_adaptive,uniform,50,200,456,1000,14.816,13.573,1.1386812335331111,109.969,0.5498449999999993,27.423,0.1347815587716276,0.015561594870000453,21.8179912862348
ema_ad_low,uniform,50,200,456,1000,14.366,13.573,1.1069215279857454,106.576,0.5328800000000008,19.376,0.18887443271941756,0.012059588662796107,13.698702334976016
ema_ad_med,uniform,50,200,456,1000,14.859,13.573,1.1429448987393682,109.992,0.5499600000000002,23.397,0.1563846548838555,0.014023459686731882,17.94528699517611
